3141.HK,HSI,IGEA.L
0.0032572792063838,0.0132785586524659,-0.0004055654125647
0.0,0.0003221596815716,0.0017243716873382
-0.0032467037856536,-0.0014910708792222,-0.001923880491053
0.0,-0.0094132621377357,-0.008927637781703
0.0,-0.0130949937066804,-0.0040581152389348
-0.0032679862818002,-0.0041299470347838,0.0007220929756683
-0.0032787010317942,-0.0126963783443161,-0.0156685314811807
0.0032894862738344,0.0105302106679101,0.0068070116286549
0.0032787010317942,0.005107794145414,-0.0054087439813568
-0.0065359725636006,-0.0112207697475387,-0.0046538347839581
0.0,-0.0057612783374794,0.0086682103681523
0.0,0.0013677970697476,0.0048958460489909
0.0032894862738344,0.0196334274683456,0.0040427011994765
0.0,-0.0083037516232881,-0.0032004703349198
0.0,0.0037073007747021,-0.0071465812490586
0.0,-0.0039174581842053,0.0001043410824825
0.0,-0.002223308509067,0.0026076978495643
0.0032787010317942,0.0170438212209709,-0.0020807799825394
-0.0032679862818002,0.0091819689598249,-0.0070892443510902
0.0032787010317942,-0.0059698859120427,-0.0008399223378247
0.0,-0.0223245497503752,-0.0009458171902214
0.0,-0.001097135318644,0.0008415044841851
0.0,0.0063072311916694,-0.0027325499953855
0.0,-0.004726553470954,0.0017915288232561
-0.0032679862818002,0.0069447678906313,0.000420796513304
-0.0032787010317942,-0.0038174162510482,-0.0095688333051074
0.0,-0.010588401090896,-0.0064762776785257
-0.0032894862738344,0.0020586504372437,-0.0034195307604495
0.0,-0.0119620890558979,-0.0005361682458978
-0.0033002797570629,-0.0111850418789585,0.0090119512448862
-0.0033112708259412,0.0082513470362275,-0.0052100529214699
0.0,0.0138505848120673,-0.0012825472458178
0.0033222717675209,-0.0153489824620286,0.0010701891214504
0.0,-0.0109862783675738,-0.0021381716450626
0.0,0.007042269053054,-0.0028926146738748
0.0,-0.0022101133455103,0.0151499265792711
0.0,0.0024675024982319,-0.0008467594010602
0.0,0.0119698795545648,0.0019067828629899
-0.0033112708259412,0.0093280429443229,-0.0025375923928694
-0.0033222717675209,0.0026161987239199,-0.0031799388807353
0.0,-0.0094588936413436,-0.0104211330007737
0.0,-0.0177516133971248,-0.0056952374081373
-0.0066666920979817,-0.0261360670576207,-0.0007565081135598
0.0100671527546916,0.0109003366204105,0.0037854042568326
-0.0033222717675209,0.0012301325556556,0.002267318918649
0.0,-0.0083025750734884,-0.0031239998901985
0.0,-0.0317613031089807,-0.0020531925602603
0.0,-0.010341015287159,-0.0057390231516397
0.0,-0.0584076821492225,0.0045741469215991
0.0066666920979818,0.0372600624941914,0.0019514344031277
-0.0033112708259412,0.0208459243046019,0.0015148170571537
-0.0033222717675209,0.0129603971307008,-0.003673253531315
-0.0033333460489909,-0.0040873600324838,-0.0010843469182111
0.0,-0.0025934725382069,-0.0032566548286272
0.0,0.0042712546835967,0.0011980027305289
0.0,0.0100342744891601,-0.0017404945238574
0.0033444944062057,-0.0004115236457413,-0.0061021856715526
0.0,0.0051808747159183,0.0085516805956165
0.0,-0.0099391555507557,-0.003913475581168
-0.0033333460489909,0.0045972479395237,-0.0062206669421563
0.0,-0.0106437830022905,-0.0005490382572337
0.0033444944062057,-0.0309030991239795,-0.000329620685559
0.0,0.0062409148903883,0.0003297293711803
0.0,0.0047139263401285,0.0005493398658362
0.0,-0.0049338532686381,-0.0087853661740822
0.0,0.0056453154700411,0.0054287375600763
0.0,-0.0091271645482815,-0.0018732580600034
0.0,-0.0002171435036127,-0.0001104232283978
0.0,0.0044268003037468,-0.0082808877390651
-0.0033333460489909,-0.0056653321382332,0.0026719869136602
0.0,0.00726930773149,-0.0009992931415756
0.0033444944062057,-0.0012769208801463,0.0013337236363166
0.0,-0.0009342233930524,-0.0122099957690691
0.0,-0.0237646499058764,0.0002247923692677
0.0066666920979818,0.0042975901514756,-0.0041568670677677
0.0,-0.0011562394237717,-0.0014665755224853
0.0,-0.0073518690702018,-0.0061575616900448
0.0,-0.0142634757146684,0.0018757565213047
-0.0033112708259412,-0.013082917019748,-0.0018154548700912
0.0,-0.0177132929110493,-0.0020461555380019
-0.0033222717675209,-0.0152851591918004,-0.0067206283304731
0.0,-0.0516764172053975,-0.007454058706793
0.0,0.0072178489751308,0.0088965524658148
0.0,-0.0151633218788722,-0.005726065068111
-0.0033333460489909,0.0359646294505038,0.0087537680131526
0.0,-0.0103554746429137,-0.0007992657383045
0.0,-0.0223875128804109,-0.0018284042761225
0.0,-0.0118237032748406,-0.0026330364230882
0.0033444944062057,-0.0045058682083228,-0.0071329398325851
0.0033333460489908,-0.0123360041505504,-0.0062572525658368
-0.0033222717675209,0.0328184657742531,0.0067629919217915
0.0,0.0410306167560343,0.0016794565509763
0.0,-0.0257016205917962,0.000751603641643
0.0,-0.0026959239130435,-0.0009243423250585
0.0,0.0026753284239022,5.779175838349637e-05
-0.0066666920979817,-0.0049471484397256,0.0022549835011858
-0.0033556535799078,0.0238370633326407,0.0048459464384273
0.0,-0.0050999695027887,0.0028705937594721
0.0033669519041183,0.0030290705514983,0.0061827448840077
0.0033557175848972,-0.0074769244613851,-0.0100704885582084
0.0,0.001822425829127,-0.008793601534526
0.0,-0.0226489623649925,-0.0060304331696297
0.0,-0.0097136816511095,-0.0063003257647352
0.0,0.0042823249615642,0.0036985141267869
-0.0073578366609124,-0.0297229860512144,-0.0047053466160122
-0.0026954151914918,0.0140928547220853,0.0131190237837648
0.0067567180072072,0.0316501747443576,-0.0015096649924113
0.0,0.0162005347685856,0.015992090559614
0.0,-0.0010469632970326,0.0066968011217667
0.0067114351697943,0.0313371454766233,0.0147827539944573
-0.0033333460489909,-0.0071438677197369,-0.0025772717732486
0.0,0.0046473291224995,0.0199977388672856
0.0,0.0121168048508266,0.0020376424356012
0.0,-0.0057397014461642,-0.0119263435303194
0.0,-0.0071038719826994,0.0018355870135464
0.0,0.0199760053629336,0.0149353308105626
0.0033444944062057,0.0078293380100578,-0.0042122771313243
0.0066666920979818,0.0003572247153442,-0.0043399071110835
0.0,-0.0037437222337709,-0.0083866929286662
0.0,-0.0062573483615495,0.0025666301302591
0.0,0.0134193634873178,0.0069011884667735
0.0033112076687034,-0.0015415318961617,-0.0033163323612588
0.0,0.0011455347969502,0.0008318205988904
-0.0033002797570629,-0.0080440013982522,0.0026043177122181
0.0,-0.005951710447819,-0.0092295686217098
-0.0033112708259412,-0.0078834736172082,-0.0016734704334688
0.0,-0.0119257744765651,0.0017321202239444
0.0033222717675209,0.0088685864358892,0.0006135687812391
0.0033112076687034,0.0214964280509382,0.0007247052971448
0.0,-0.0001097986110475,-0.0042892393835524
0.0,-0.0079696617526392,-0.0105734231588723
-0.0066006224629272,-0.0061467843598174,-0.0053149521551637
0.0,-0.0143034104364466,-0.0006821004913396
0.0033222717675209,-0.0022109616056956,0.0025028579850292
-0.0033112708259412,0.0240133285437629,-0.0022696841965824
0.0,-0.0215291633924609,-0.0062556350525214
-0.0033222717675209,-0.0172047639346344,-0.0006867939350113
0.0033333460489908,0.0115138683566498,-0.00045814816912
-0.0033222717675209,-0.0034131055110772,0.0004583581650741
0.0066666920979818,0.0140597298208715,0.0104226742361168
0.0,0.0113110001611962,0.0056676489807467
0.0,-0.003903379595769,-0.0063119651813425
0.0,-0.0034531842945173,0.0061251504503385
0.0,-0.0039681390196705,0.0072153259489049
0.0,-0.0004027267701574,-0.0020146931179682
0.0,-0.0187033782318513,-0.0049349755869653
0.0,-0.0032580817029501,-0.0023669869430035
0.0,0.0174996517100127,0.0023726028630011
0.0,0.0043938299283259,-0.0017470556488304
0.0033112076687034,-0.0027882808448355,-0.0010162475560784
-0.0033002797570629,-0.0080795406041502,0.0019779944026674
0.0,-0.0014692427852774,-0.0085730639949127
0.0,-0.013425522708426,-0.0039822332068683
0.0,-0.0046277328540411,0.0009138888533013
0.0,-0.0045473987830905,0.00068474728045
0.0,-0.0110832952389865,-0.0093521862679077
-0.0066225416518825,-0.0071841598515832,-0.0031084995459781
-0.0033333460489909,-0.0016649797816682,0.0042730426403785
0.0,0.0200636641234128,0.004024821501908
0.0,0.0078728145570794,-0.0008017374502529
0.0066889888124113,-0.0053264300247488,0.0051582369171927
0.0,0.0016602256948139,0.0025088518026912
-0.0033222717675209,0.0017593799238886,0.0038675500367106
-0.0066666920979817,0.0096459058224187,-0.0001699647552231
0.0067114351697943,0.0044255174800895,0.0036266752718385
0.0,0.0036496984499028,5.643106996489067e-05
0.0,-0.0053395810740686,-0.0037262218920209
0.0,0.0014738039646147,-0.0010201061301227
0.0,-0.0267988737785058,-0.0083390131091591
0.0,-0.0064893170328087,0.0010869083236646
0.0,-0.0098123034025049,-0.0064571707589285
0.0,-0.0308601377281603,0.0027031761310303
0.0,0.0059198879611015,-0.0041298682793802
-0.0033333460489909,-0.0276336621372573,0.0005760056809593
0.0,-0.0088865542587425,0.0017269344327062
0.010033483218617,0.0113191869423601,0.0044822362955216
-0.0033112708259412,-0.0058927216045916,-0.0227688538790276
0.0033222717675209,-0.0149686877680353,-0.0030441649113968
0.0,-0.0145137880986937,0.0017616150697696
0.0,0.0207075960848661,0.0050996194962595
0.0,-0.0381705539394849,-0.0050737453256777
0.0,-0.0182222233253145,0.0087924967546004
0.0,0.0290343548972722,0.009529339520546
0.0,0.0136071238433443,-0.0009209373607144
0.0,-0.0247847134643055,-0.0020739751500979
0.0,0.010161203637256,0.0043874523812501
0.0,0.007525586748915,0.0042533941334437
0.0,0.0253846431694708,0.0048076713142277
0.0066224784946447,-0.0044509926420098,0.0034176698100907
0.0,-0.0075864436350182,-0.0061308004575557
0.0065789725476688,-0.023409973222272,-0.0014850040216861
0.0,0.0100834106873375,0.0213933764883036
-0.0065359725636006,0.0054777451902117,-0.009912658471448
0.0,-0.0384883140096701,-0.0002240771351982
0.0,-0.0121979474379834,-0.0010087868869504
0.0,0.0326732678545251,-0.0003365733223527
0.0,0.0107801002840361,-0.003254780252455
0.0,-0.0103288849758005,-0.0042787666238506
0.0065789725476688,0.0231714516305481,-0.0005654534839448
0.0,-0.0040065980108527,-0.0050916153227735
0.0,0.0092603170127816,0.0021608374928558
-0.0032679862818002,-0.0025334113884001,-0.0017022415025369
0.0032787010317942,-0.0114515892622475,-0.002500866405028
0.0,-0.0158238907024592,0.0004558508892005
0.0,0.025168441036331,0.0006834213232493
0.0,-0.0130251365558031,0.0017074732895197
0.0196078553591478,0.0154631821502195,0.0079545107754794
0.0,0.0307113485269638,0.0028184893867118
0.0,-0.0030859848969715,0.007757194660813
-0.0192307809871091,0.0117812798813263,0.0099285965607804
0.0032679862818003,-0.0008414912390239,-0.0011045893678279
0.013029303211391,-0.0073483470917846,-0.0034280388980161
0.0,-0.0007655723556155,0.0
-0.0192926165308738,-0.0005921029176843,0.0048268702323164
0.0,0.0107673722000039,0.007012336525763
0.0098360405593622,0.0116705399579102,-0.0011514788257743
0.0064935314251177,-0.0071723941769838,-0.0058735910203906
0.0,-0.0015314044773461,-0.0013804527419899
0.0,0.0121490266721506,0.0280342377347098
0.0,0.0081848353073852,-0.0010757150936525
0.0064516375141758,0.000605638294103,-0.0009692436645872
0.0,-0.0008412427049885,0.00592867383486
0.0,-0.0024928704924577,-0.0093227898566986
0.0064102195737247,-0.013078732937704,-0.0015143255194136
0.0,0.0010169961424417,0.0047665740769515
0.0,0.0214614253439879,0.0157412300212684
-0.0127388415092278,-0.0012830315370766,0.0057318853707148
-0.0193548510151524,-0.0133697510827088,-0.0052770448548812
0.0690789607835939,-0.0157042382282527,-0.0064577664224414
0.0,0.0014704823251723,0.002131109013197
0.0,0.0029386761700262,-0.0007442816858357
-0.0030768761268028,0.0051489858829103,0.0077675643909753
-0.0401234902217775,0.0034564934856364,0.0026396368114947
0.0,0.0031128367490167,0.0023167778309203
0.0,0.0319087720427921,-0.0017860702710679
0.0,0.0084645803756209,-0.0050521349978009
0.0,-0.0010000952863987,0.0023273164449812
0.0,-0.0072699981757431,-0.0015831295607272
0.0,0.0129816382345295,0.0128964190315168
0.0,-0.0093253603077444,-0.0018785254200486
0.0032154463100684,0.0181735642014235,-0.0044960299866158
0.0032050792203786,-0.0071782972401114,-0.0080873505983677
-0.0031948395066633,-0.0075743845670379,-0.0010589379598722
0.0,0.0048266971938526,0.0003710373486129
0.0,-0.0021333837932171,-0.0038675270333194
0.0,0.0012372522649661,0.006541834377137
0.0,-0.015007390871299,-0.000264216918139
0.0,-0.0185176051539309,-0.0077166568637816
-0.0096154210600383,-0.007308111306442,-0.0102268995033945
0.0,-0.0037031274903716,0.0009686399132855
0.0097087750198312,-0.0166236752538703,0.0010215185021842
0.0,0.0023342472256655,-0.0063913337225544
0.0,0.0042600559461185,0.0022702603726774
0.0032050792203786,-0.0092572044755376,0.0052852752519505
0.0,-0.0069721321175796,-0.0002145562631027
0.0,-0.0098502302113739,-0.0039171266642424
0.0,0.0083502075418699,0.0012390008160816
0.0,0.0118111125670419,0.0015065037037413
0.0,-0.0145332034537812,-0.0099924820911705
-0.0031948395066633,-0.0066618251657304,-0.0094421831163998
0.0,0.0080159690631136,0.000328765309467
0.0,-0.0021745662230825,0.0018619733106572
0.0,0.0010803351494046,-0.0053569242071752
0.0,0.0271109150039692,0.0035172530558038
0.0,0.0014266752406544,0.0056954723514262
0.0,0.0088081184910546,-0.0022870734607995
0.0,0.009001682217649,-0.008623522653247
0.0,-0.0025995263727505,-0.00324816306911
0.0,0.0047319650689365,0.0061309063332866
0.0,0.0042196941344416,0.0126262791255984
0.0,0.0039614034030996,0.0066138236881152
0.0,0.0141710130129881,0.0100172376331322
0.0,-0.00142343553272,0.0024528459546511
0.0,-0.0119843019153075,-0.0016022379991265
0.0064102195737247,-0.0251703386501664,-0.0035305641034012
0.0,-0.0061161700983874,-0.0061198163899447
0.0,0.0039234883840122,0.0036729390559149
0.0,-0.0209649053330496,-0.0030137380008047
0.0,0.0065654152067839,0.0053978194410617
0.0,0.0168675795461037,0.0066573903668754
0.0,0.0077151973360813,0.0027199707031249
0.0,0.0061291365411164,0.0021275951649415
0.0,0.0035210523503064,0.0039806803536028
-0.00636939038282,-0.0291929779242816,-0.0214632981602495
0.0,-0.001571147269147,0.001080480505929
0.0,-0.0027111795262784,0.0110091378981953
0.0,0.0130702051644511,0.0104622971718868
0.0032050792203786,0.017530236417923,0.003327995847159
0.0159744412839466,0.0127356630217558,0.0016795639860862
0.0,-0.0146481598099108,-0.0029866770028269
0.0,-0.0123095310413258,-0.0077779889480432
0.0,0.0103258294493742,0.0126058770421257
-0.0062892723392815,-0.0068938306874504,0.0
0.0,0.0153825843360935,0.0076368175007892
0.0,0.0164862064785324,-0.0019726167152018
0.0,0.0045997691925521,0.0026527087287879
0.0,0.0111944129977201,-0.0030607023063907
0.0,0.004554017781803,0.0001561767053273
0.0,0.0066451833512239,-0.005774936640026
0.0,-0.0059615372901099,-0.0020408130674636
-0.0063291379912999,0.0096562232408654,0.0012059971655506
0.0063694511264078,0.0053928879677753,-0.0015711901535659
0.0,-0.0016463589101485,0.0015736626768689
0.0,0.0013280624622411,-0.0033518350343838
-0.0063291379912999,0.0061968941199705,-0.0008933166905892
0.0031847255632038,0.0040334773056114,0.0026823462564484
0.0063492305695065,-0.0020095598474102,0.0061897185184023
0.0,-0.0127611782411081,0.003857732280889
0.0031545259215892,0.010861425927616,0.0062318080777761
-0.0031446061798816,-0.0176247912643466,-0.0057952765653622
0.0,0.0042831233189664,0.0021858965872774
0.0,0.0143759647210233,0.0017656644277177
0.0,0.0157440850432295,0.0031104516459321
0.0,-0.0012958747249901,0.0021705331728441
0.0,0.0011938386380849,0.006394417826282
0.0,0.0039178112357942,-0.0027670041749785
0.0063091120119038,0.0082530925310619,0.0019525480030131
0.0,0.0072736971437268,0.0011282113882211
0.0031348082340301,-0.0009449433183054,0.0018440764680898
0.0,-0.0048475109438337,-0.0094078961072924
-0.0031250119209289,0.0097975009523718,0.0036130738535924
0.0156740411701505,-0.0037327392304861,-0.0050400931661908
-0.0123457255259513,0.0026458939341649,-0.0051690270096962
0.0,4.43314737328393e-05,0.0040527837061572
0.0,-0.0077460296216229,-0.005588914305288
0.0,-0.000255472350403,0.0059325529138363
0.0,0.0041459589869374,0.0027418456850978
-0.0094043649105964,0.0085345353333117,-0.0089769668097133
0.0031645689956498,-0.0017043938654379,-0.001301473292551
0.0031545259215892,0.0080715474615575,-0.0023977870301244
0.0,0.0045055627239731,0.0055387058812272
0.0,0.0164549151944797,0.0048846519927292
-0.0062892723392815,0.0058406566588788,0.0040335027386597
0.0063290776321667,-0.0019282730063455,0.0054594022383642
0.0,0.007477496146492,-0.002356350327788
0.0,0.0075403157519469,-0.0130416582346106
0.0031446661593999,-0.0335730169090867,-0.0058787060432646
-0.0031348082340301,-0.0032133068708061,-0.0065414203985315
0.0,-0.0010819865849143,0.0002107487657694
-0.0031446061798816,0.0062503326705749,-0.0008426567200064
-0.0031545860903144,0.0092073685061595,0.0026376873097682
0.0,-0.0008318246317953,0.0024203236860791
0.0,0.0059088796294759,0.0011547407924077
0.0,0.0037980890980262,0.0130019694669032
0.0,-0.0030858976123175,-0.0031053001745418
0.0063290776321667,-0.0155599540151711,-0.0021804494839167
0.0062893323187998,0.0108920722603449,0.0046826699769189
-0.0031250119209289,0.0020257170278468,0.0009321215437183
0.0031348082340301,0.0050729079608882,-0.0008795435121015
-0.0031250119209289,-0.0186322735679937,-0.0008803177899021
0.0,0.0123310916596308,0.0017621868642501
0.0031348082340301,0.0044525039195946,-0.0048634232581904
-0.0062500238418579,0.0041736358492414,-0.0052510893525319
0.0,0.0069021065115768,-0.0022997043704351
0.0,-0.0042033060223358,0.0017287539007273
0.0,-0.0126741178362631,-0.0107808119052412
-0.0062892723392815,-0.0060497518775678,-0.0023278088639339
0.0063290776321667,-0.0160528553345554,-0.0037119362681378
0.0,0.0087710966715981,0.0047370628407401
0.0,-0.0084263275343398,-0.0057742839010928
-0.0031446061798816,0.0154900035777205,0.0064471800995724
0.0,-0.003822280447837,0.0028587711783454
0.0031545259215892,0.0029791793512399,-0.0031145877669985
0.0,0.0098261210410393,0.0034527205685743
0.0,-0.0016510155446013,-0.0005822910815687
0.0,-0.0101709558689455,-0.000953431841423
-0.0094339384986814,-0.0082776643651057,-0.0085356836604267
-0.0031746152847532,-0.0076749256127465,-0.0017646213611466
-0.0031847255632039,-0.000883103972198,0.0009642593830767
0.0,0.009266863808373,-0.0005351926746707
0.0,-0.0145405145427084,-0.0018204987571799
0.0,-0.0055671832873018,0.0001073075456357
0.0,-0.0018026586459722,-0.0018236233288908
0.0,0.0070124948449588,-0.0008597724710464
0.0,0.0047396348754278,0.0037646388031149
-0.0031948395066633,-0.0215754111653297,-0.0151628902716962
0.0,0.0189121721572556,-0.021489565315853
-0.0064102807066922,-0.0134864948624994,-0.0130100985763921
-0.0032258187570879,-0.0137085752516618,-0.01673051571216
-0.0161812299732249,0.0045760257034392,0.0111715663944387
0.0131578823536055,-0.0019432464595748,0.0045325951940953
0.0,-0.0007921013574159,-0.0117315386083072
-0.0097402352107712,0.003653169535368,-0.0047939523572573
-0.0065574020635886,0.0006072427177201,-0.0017203982300575
0.0033003427058642,0.0143257079056042,-0.0044232781730335
0.0065789725476688,-6.088963284667237e-05,-0.005250728030284
-0.0032679862818002,-0.0030074592189029,0.002900232121239
0.0,0.0050847705080372,0.0027762348367432
0.0,0.0047141212022341,0.0031145072726108
0.0032787010317942,-0.0040953860862953,-0.002184940701548
0.0,0.0023177664503692,0.0022473170723558
0.0,0.0038816073755683,-0.0018972378897338
-0.0032679862818002,-0.013699055819815,0.0026497202701931
-0.0098360405593621,-0.0026266343108066,0.0020682558623521
0.0033112076687034,0.0075359012993496,0.0026373507550527
0.0033003427058642,0.0055465798057947,0.0078910657907871
0.0065789725476688,0.0026718185969571,-0.0015885554749975
0.0,-0.0044116910838902,-0.0025002980571012
-0.0032679862818002,-0.0144089108090171,0.0035320177719611
0.0,0.0006098014349313,0.002157070936217
0.0,0.0004419323205753,0.0012461834658992
-0.0032787010317942,-0.0176882703274516,-0.0161801352072397
-0.0131578823536054,-0.0017521052222899,-0.0021851042976438
0.0133333206176757,-0.0085405952340406,0.0005762496672692
0.0,-0.0047460569251297,-0.0036862078542074
0.0,0.003715771981988,0.0033529994530017
0.0,-0.0079597958844835,-0.002477487219577
0.0,-0.0028396601687673,0.0008663656919891
-0.009868396079771,0.0083421771878435,-0.0063481423780287
0.0033222717675209,0.0016626225588227,0.005517552836816
-0.0066225416518825,0.0096210020197282,0.0023680956030573
0.0066666920979818,0.0068107284553384,-0.0016134539018635
0.0033112076687034,-0.0007191602507891,0.0063488753225848
0.0033003427058642,0.0145573279940462,0.0086028905411172
0.0,0.0020626509796417,-0.0025020040934785
0.0032894862738344,0.0024743217942808,-0.0033063609457805
0.0,0.0082522593627092,0.0046900442770201
0.0,0.0083755225148414,-0.0019355364385886
0.0032787010317942,-0.0046360783653167,0.0045630148274482
-0.0065359725636006,0.0047466483602884,-0.005110117655213
0.0065789725476688,-0.0095577812520994,-0.0018263173267284
0.0,0.0054062637313416,0.0074328364615452
0.0,0.0112643663811011,-0.0012485881073411
-0.0032679862818002,-0.002091015886698,-0.0056824640543136
0.0032787010317942,-0.0071171826145313,0.0028574694948475
0.0,0.0005509667264229,0.0029633250804743
0.0,0.0022420595217929,0.0055681575428356
0.0,0.0043250707554716,-0.0029381230999259
0.0,0.0141025251015811,-0.0031735962602046
-0.0032679862818002,-0.0005728813063632,-0.0004547275442925
0.0,-0.0018145230232397,-0.0040645885919834
0.0032787010317942,-0.0057410091417918,0.0090693012137059
0.0,-0.0023855829177503,0.003819754294245
0.0,0.0094698127604466,-0.0012311204502529
0.0,-0.0007139690917886,-0.0053787061746887
0.0032679862818003,0.0065816635922155,0.0033798492017027
0.0032572792063838,0.0017036211492527,-0.0017964971603505
0.0,0.0021185779309236,-0.0007873981284898
0.0,0.0057688276849381,-0.0019137472187451
0.0064935314251177,-0.0003361608405652,0.0064290511085081
-0.0096773947438886,0.0123131778574072,-0.0024655520836762
0.0032572792063838,0.0047022585313445,0.0010110811788643
0.0,-0.0030678574385678,-0.0020762913777992
0.0032467657125587,0.0046742555530046,-0.0026991830545841
0.0,-0.0075560595409144,-0.0006202458785784
-0.0032362583399436,0.0099454911287686,0.003159543789426
0.0,-0.0035989464954899,0.0052868527855571
