time	^HSI
1987-05-06	0.029147266597545407
1987-05-07	-0.0026137007922747424
1987-05-08	0.0070002869458565264
1987-05-11	0.014901359392638147
1987-05-12	0.0022831852973295153
1987-05-13	-0.006974102132478732
1987-05-14	0.007199542030615902
1987-05-15	0.006412295264138779
1987-05-18	0.0011141115612682828
1987-05-19	0.0021214780077296602
1987-05-20	0.002012857479828156
1987-05-21	-0.0056454294851484565
1987-05-22	0.009265098452194254
1987-05-25	0.0
1987-05-26	0.013217767599635
1987-05-27	0.0019415496107171304
1987-05-28	0.003127532929851684
1987-05-29	0.0
1987-06-02	-0.005659465533256691
1987-06-03	0.009849664763255772
1987-06-04	0.02045227730551802
1987-06-05	0.013460758651060889
1987-06-08	0.0012074376245529983
1987-06-09	0.013233408623288812
1987-06-10	-0.0036350924767212245
1987-06-11	-0.003164061819529884
1987-06-12	0.013732761892712553
1987-06-16	0.013099460455364031
1987-06-17	0.002428394320113547
1987-06-18	-0.014125761374474965
1987-06-19	0.010179706730520044
1987-06-22	-0.01086686423526595
1987-06-23	-0.006642836341492764
1987-06-24	0.022055073241404877
1987-06-25	-0.013431881463313977
1987-06-26	0.0007652017684489643
1987-06-29	0.004237438759687517
1987-06-30	0.008312167249960423
1987-07-01	-0.004467922531632751
1987-07-02	0.020606811369113354
1987-07-03	-0.000990942406868811
1987-07-06	-0.0016429165617249941
1987-07-07	0.004874701589684616
1987-07-08	0.00463477952435265
1987-07-09	-0.00781198963727614
1987-07-10	-0.005827665476790145
1987-07-13	0.002775051951819485
1987-07-14	0.011597836993532118
1987-07-15	0.0027356447874615775
1987-07-16	0.013334150552959168
1987-07-17	0.01098071519509869
1987-07-20	0.01316537467889023
1987-07-21	-0.009539011811990461
1987-07-22	0.00793125801429917
1987-07-23	-0.004023149304375417
1987-07-24	-0.006890801602533636
1987-07-27	0.000986901720039235
1987-07-28	-0.0028085400274945327
1987-07-29	0.015640434808052328
1987-07-30	0.00873236513043496
1987-07-31	0.01751817667018707
1987-08-03	0.010088554308132602
1987-08-04	0.005008067971172148
1987-08-05	-0.004190323932362516
1987-08-06	-0.005430638061446724
1987-08-07	0.010920512055996312
1987-08-10	0.0021492273517313976
1987-08-11	0.0007618802231146304
1987-08-12	0.0030734251638939725
1987-08-13	-0.012115549192889263
1987-08-14	-0.0005975863264578996
1987-08-17	-0.0004270827461003712
1987-08-18	-0.0016521061067007459
1987-08-19	-0.01549254078588358
1987-08-20	-0.012345706964184355
1987-08-21	0.011326319734815238
1987-08-24	-0.016044811484143495
1987-08-25	0.016512841445377457
1987-08-26	0.02291648504076549
1987-08-27	0.01616425125789922
1987-08-28	0.007925627761213638
1987-09-01	0.009026247500341977
1987-09-02	-0.0023050095688680328
1987-09-03	0.004978161704777051
1987-09-04	0.00013683634373284903
1987-09-07	-0.0022437956415036764
1987-09-08	-0.01228644056391437
1987-09-09	-0.006636096721852058
1987-09-10	0.006540670199299159
1987-09-11	0.0165231880033323
1987-09-14	-0.0029230845982447518
1987-09-15	-0.0007946042099775674
1987-09-16	0.0
1987-09-17	-0.02070251501870901
1987-09-18	0.022008204011168875
1987-09-21	0.004931506849314982
1987-09-22	0.007497273718647834
1987-09-23	0.018292544352929152
1987-09-24	0.0014083613377176007
1987-09-25	0.01902669492903497
1987-09-28	0.011614242436765121
1987-09-29	-0.006486974924349798
1987-09-30	0.02179041265869941
1987-10-01	0.0015467728381612922
1987-10-02	-0.011899638094295062
1987-10-05	0.01135112854751319
1987-10-06	-0.005497834094723819
1987-10-07	0.0027513944650803257
1987-10-09	-0.013642995345691467
1987-10-12	0.004584805603714104
1987-10-13	-0.015101764802097573
1987-10-14	0.0008330385888108971
1987-10-15	-0.0041357529831577144
1987-10-16	-0.011858158419879805
1987-10-19	-0.11122860389596356
1987-10-26	-0.3333035878304347
1987-10-27	0.0686978647251586
1987-10-28	-0.010644070843482067
1987-10-29	-0.06990969309992168
1987-10-30	0.0
1987-11-02	-0.0005897250297686174
1987-11-03	-0.010303173418191536
1987-11-04	-0.04742027165501028
1987-11-05	-0.055943415232277416
1987-11-06	0.07792336419775947
1987-11-09	0.01211150979213338
1987-11-10	-0.04492128054168565
1987-11-11	0.01571069813203496
1987-11-12	0.03642839673150622
1987-11-13	0.03524108618235955
1987-11-16	0.037813784083285285
1987-11-17	-0.008871003014543688
1987-11-18	-0.0022703245693269647
1987-11-19	-0.012077653643162156
1987-11-20	-0.019002544573289204
1987-11-23	-0.03296157565785518
1987-11-24	-0.003221694215370663
1987-11-25	0.0232339574579139
1987-11-26	-0.002197310429445709
1987-11-27	0.006606671728100144
1987-11-30	-0.025341885896194127
1987-12-01	-0.013935562125137801
1987-12-02	-0.003699159853399858
1987-12-03	-0.020658865896630463
1987-12-04	-0.03071836014956486
1987-12-07	-0.04979436826255046
1987-12-08	0.048129162487121624
1987-12-09	-0.0005538369666476806
1987-12-10	0.02151131041404275
1987-12-11	-0.018789750211276712
1987-12-14	0.025633293438788174
1987-12-15	0.019602137875566195
1987-12-16	0.03128897936175168
1987-12-17	-0.0016311693524942994
1987-12-18	0.017878839371261
1987-12-21	0.04476042084670939
1987-12-22	-0.0007463216011663887
1987-12-23	0.021613159999630982
1987-12-24	0.02300481499545759
1987-12-28	-0.038796202361999654
1987-12-29	0.006340738013990599
1987-12-30	-0.004041215239560247
1987-12-31	0.004712063188536231
1988-01-04	-0.007165190051301562
1988-01-05	0.05113060396585678
1988-01-06	0.02488350950530127
1988-01-07	-0.004263093788063332
1988-01-08	0.0033435071037206665
1988-01-11	-0.024342627517517368
1988-01-12	0.017327496113610508
1988-01-13	-0.023992734956872597
1988-01-14	0.01162008163624817
1988-01-15	0.00758865802534725
1988-01-18	0.0339122152802207
1988-01-19	-0.009553379693684305
1988-01-20	-0.0015673589021305556
1988-01-21	-0.02898200643435289
1988-01-22	0.004186814787211723
1988-01-25	-0.006233427230993294
1988-01-26	0.007809599321562333
1988-01-27	-0.005564485988456047
1988-01-28	4.138834103595279e-05
1988-01-29	-0.0012434202597562116
1988-02-01	-0.021330415979281314
1988-02-02	-0.025357269045489184
1988-02-03	0.02436371546660876
1988-02-04	-0.025143321797356122
1988-02-05	-0.0011762955232164085
1988-02-08	-0.030096832007701413
1988-02-09	-0.00026987660995447804
1988-02-10	0.004723346828610087
1988-02-11	0.01029773897470343
1988-02-12	0.013605119065754456
1988-02-15	0.006383393655097658
1988-02-16	0.011382374930964945
1988-02-22	0.008247401706131807
1988-02-23	-0.0075835247096175395
1988-02-24	0.002833389685304555
1988-02-25	0.008518793811536751
1988-02-26	0.011885055036567671
1988-02-29	0.01434632187319429
1988-03-01	0.01513578927154402
1988-03-02	0.003014684740121565
1988-03-03	0.0025993672433717308
1988-03-04	0.0015798672650395584
1988-03-07	-0.0008089306257066387
1988-03-08	0.009269813548263617
1988-03-09	0.023462880060302282
1988-03-10	0.015479269239037752
1988-03-11	0.0016207892149635583
1988-03-14	-0.004161066780244638
1988-03-15	-0.0022439930892154125
1988-03-16	-0.009267479642009135
1988-03-17	0.010293561185176214
1988-03-18	0.01018868334971934
1988-03-21	-0.001840791781086093
1988-03-22	-0.0030736129744587393
1988-03-23	-0.012679260777428092
1988-03-24	-0.0060501973499510475
1988-03-25	-0.01767200821779058
1988-03-28	-0.013832195916856693
1988-03-29	0.022215034758961583
1988-03-30	0.0028949097417487746
1988-03-31	0.005971014369629879
1988-04-06	0.00495286857556998
1988-04-07	0.02601110750991653
1988-04-08	-0.001220005029682003
1988-04-11	0.011870719804381924
1988-04-12	-0.005696000624764275
1988-04-13	0.013392029339481804
1988-04-14	0.004829345133341878
1988-04-15	-0.0317052623076759
1988-04-18	-0.01808387841477488
1988-04-19	0.01641845703125
1988-04-20	-0.005975558264987302
1988-04-21	-0.00996740309698041
1988-04-22	0.015160399542495817
1988-04-25	0.012502951186758704
1988-04-26	-0.014406604209420526
1988-04-27	0.002320185614849146
1988-04-28	-0.0015045919536073038
1988-04-29	0.005718405057401954
1988-05-02	-0.004994429477789053
1988-05-03	0.0049037398321869485
1988-05-04	0.01479289885321644
1988-05-05	-0.02392949641272013
1988-05-06	-0.002405039530913644
1988-05-09	0.004782847556737746
1988-05-10	-0.008126934984520107
1988-05-11	-0.011158836385583348
1988-05-12	-0.010061553417997748
1988-05-13	0.00944644913508097
1988-05-16	0.0021321575201498355
1988-05-17	-0.0017336100645193309
1988-05-18	-0.00011842785623605856
1988-05-19	-0.010460663754480515
1988-05-20	-0.006223112076107817
1988-05-23	-0.00040141298153506533
1988-05-24	0.010440928644209757
1988-05-25	0.004689630815162049
1988-05-26	-0.0029667721518987777
1988-05-27	-0.00269789677767307
1988-05-30	-0.009865954294411061
1988-05-31	0.0031339343220593285
1988-06-01	0.007810309761430156
1988-06-02	0.012161234500461138
1988-06-03	0.008441966227342057
1988-06-06	0.00860485655704779
1988-06-07	-0.0013125009542633848
1988-06-08	0.008504058755315125
1988-06-09	0.012188596714497901
1988-06-10	0.002499187137834813
1988-06-14	0.009556564841498583
1988-06-15	0.010064783543165978
1988-06-16	-0.0022596301065279656
1988-06-17	0.009095971783924295
1988-06-20	0.0003679175864605977
1988-06-21	-0.013019456544225871
1988-06-22	0.007489884030478011
1988-06-23	0.003143839979845353
1988-06-24	-0.0016959861361391937
1988-06-27	-0.0066110746929982644
1988-06-28	-0.010484422680525629
1988-06-29	-0.004997200386295364
1988-06-30	0.008798447722127012
1988-07-01	0.004903648757720314
1988-07-04	0.0011174848733035425
1988-07-05	-0.0021209239118092915
1988-07-06	0.020731608069212593
1988-07-07	0.008073095034246469
1988-07-08	-0.0024279587894603383
1988-07-11	0.002433868120957028
1988-07-12	0.004674554967114997
1988-07-13	-0.009954949560414761
1988-07-14	0.002950962856362649
1988-07-15	-0.004467870987332034
1988-07-18	-0.010690717462740418
1988-07-19	-0.012392068571877246
1988-07-20	0.00735676705230337
1988-07-21	-0.003744243802131564
1988-07-22	-0.009525881687090454
1988-07-25	-0.00540992795109263
1988-07-26	0.003097452449567717
1988-07-27	0.0036149469658843802
1988-07-28	-0.0006378325090121706
1988-07-29	0.005781829301201524
1988-08-01	0.009145545146560075
1988-08-02	-0.0008507082823766554
1988-08-03	-0.0031468659778197683
1988-08-04	-0.005645173721018137
1988-08-05	-0.002315661237773159
1988-08-08	-0.004529744585506146
1988-08-09	-0.009439320346899871
1988-08-10	-0.02072896646023159
1988-08-11	0.006164281261671567
1988-08-12	0.0021576902131812403
1988-08-15	-0.00011526959850693963
1988-08-16	-0.004306773395338248
1988-08-17	0.002046825144052855
1988-08-18	-0.00897986251458549
1988-08-19	0.003266760054209561
1988-08-22	-0.0060857240385768785
1988-08-23	-0.01248001200469906
1988-08-24	-0.004660182604568908
1988-08-25	0.0002380087703859335
1988-08-26	-0.022253899674266053
1988-08-30	-0.010223933249212669
1988-08-31	0.0017215736201641185
1988-09-01	-0.004296587196254031
1988-09-02	0.006821950923651787
1988-09-05	0.023796910548202765
1988-09-06	-0.002431964609829085
1988-09-07	0.009192278127299724
1988-09-08	-0.006574035489388286
1988-09-09	-0.0047438319090093994
1988-09-12	-0.011095167118876703
1988-09-13	0.0019037609860319549
1988-09-14	0.0032341525243226865
1988-09-15	-0.0030222435948012993
1988-09-16	-0.006184086425047641
1988-09-19	-0.004555047563632897
1988-09-20	-0.00996900862511807
1988-09-21	0.003631581794919292
1988-09-22	0.00978620428788024
1988-09-23	-0.0005701386336575132
1988-09-27	0.0048484953381116025
1988-09-28	-0.006690183543498707
1988-09-29	-0.004245304219562707
1988-09-30	0.0006559390507119289
1988-10-03	-0.004875011201863955
1988-10-04	-0.005475298791086325
1988-10-05	0.000662245832969921
1988-10-06	0.003971249294310919
1988-10-07	0.021384384978883286
1988-10-10	0.03529791578807617
1988-10-11	0.002026260719442341
1988-10-12	-0.007660676063301897
1988-10-13	0.003879519911922147
1988-10-14	0.012178917392927424
1988-10-17	0.00023142987128799142
1988-10-18	-0.0012338815515128276
1988-10-20	-0.0024706232956384078
1988-10-21	-0.0008901117755901744
1988-10-24	-0.007436941370030148
1988-10-25	0.008585365853658544
1988-10-26	0.010098702904333567
1988-10-27	0.0025664410178678487
1988-10-28	-0.0010698233965871218
1988-10-31	0.00493398444970361
1988-11-01	-0.004567252967199842
1988-11-02	-0.00290580935971374
1988-11-03	-0.008934752815345393
1988-11-04	0.0
1988-11-07	-0.006771135616173374
1988-11-08	0.0077911959485781335
1988-11-09	-0.0015461925009663258
1988-11-10	-0.0023228803716608404
1988-11-11	0.002599903442714435
1988-11-14	-0.017687793488228798
1988-11-15	0.012056776066292407
1988-11-16	-0.0006619151474965834
1988-11-17	0.0007402495448458613
1988-11-18	0.00482711854097273
1988-11-21	0.00027117278208432793
1988-11-22	0.006545624200625877
1988-11-23	0.013429237220265344
1988-11-24	0.012264133890329099
1988-11-25	-0.0037133917268379335
1988-11-28	-0.011671246888381392
1988-11-29	0.0028950718955098598
1988-11-30	0.010103733106543222
1988-12-01	0.003271519201343498
1988-12-02	-0.0002623505141959859
1988-12-05	0.0014621160995604843
1988-12-06	0.0020216182176875375
1988-12-07	0.005118415404628873
1988-12-08	-0.0037542643842457535
1988-12-09	-0.003283355342304728
1988-12-12	-0.00205884562441383
1988-12-13	-0.005251510001441417
1988-12-14	-0.003695390115908581
1988-12-15	-0.005639508699005202
1988-12-16	0.000723259180759106
1988-12-19	-0.006580216874795819
1988-12-20	-0.0014549539616671714
1988-12-21	0.00962427057371551
1988-12-22	0.00364583690691056
1988-12-23	0.005259827729671374
1988-12-28	0.014981481301085786
1988-12-29	-0.0014834594811115043
1988-12-30	-0.0018570792532147662
1989-01-03	0.007181681003743723
1989-01-04	0.011120588982616253
1989-01-05	0.007928950155188241
1989-01-06	0.002972612351594961
1989-01-09	0.009252936027777992
1989-01-10	0.014360868393228143
1989-01-11	0.014157639824471158
1989-01-12	0.002367292890556927
1989-01-13	-0.012259941037576882
1989-01-16	0.004465524322037728
1989-01-17	0.014002170575734052
1989-01-18	0.005661665605973587
1989-01-19	-0.0011671917786520991
1989-01-20	-0.004055417749645462
1989-01-23	-0.0001379972936355056
1989-01-24	0.001207937877480525
1989-01-25	-0.00010342944781971397
1989-01-26	0.0034130198403925505
1989-01-27	0.015941696140638895
1989-01-30	0.02688535678052073
1989-01-31	0.011987453431170803
1989-02-01	-0.0039051060501018586
1989-02-02	-0.0004573499259737934
1989-02-03	0.015198561856512471
1989-02-09	0.033483580167417815
1989-02-10	-0.008037398388824002
1989-02-13	-0.009578544208184936
1989-02-14	-0.017027603133874747
1989-02-15	0.0002902910786291013
1989-02-16	-0.006385180209311114
1989-02-17	0.008178881040263652
1989-02-20	0.0172230625371117
1989-02-21	-0.0029115611841600275
1989-02-22	0.003491398355565112
1989-02-23	-0.011513203871469702
1989-02-24	-0.003519774789410013
1989-02-27	-0.016055488017455377
1989-02-28	-0.01680699720013512
1989-03-01	0.00809909611970605
1989-03-02	-0.008758386882532276
1989-03-03	0.015313103357000424
1989-03-06	0.000785154180159342
1989-03-07	0.007093805548177512
1989-03-08	-0.0071412342482855
1989-03-09	0.001340470697257956
1989-03-10	-0.005223977976009819
1989-03-13	-0.0055468511925733655
1989-03-14	0.001617263488006504
1989-03-15	0.020133073854146755
1989-03-16	0.01776543226037841
1989-03-17	-0.004443175103590713
1989-03-20	-0.02875448818257853
1989-03-21	0.003183756630889878
1989-03-22	-0.006314554804395911
1989-03-23	0.004115768199291825
1989-03-28	-0.005443368679391103
1989-03-29	0.0
1989-03-30	-0.01721066639362845
1989-03-31	0.008118609358379825
1989-04-03	-0.0059234771474625525
1989-04-04	0.001606872290635275
1989-04-06	0.007854278074866272
1989-04-07	0.0028519640710495953
1989-04-10	-0.000892892174631621
1989-04-11	0.0015225053964824653
1989-04-12	0.011302032773256698
1989-04-13	0.0062087446255674195
1989-04-14	0.001136658890458886
1989-04-17	0.016641272144771513
1989-04-18	0.0004466823049618096
1989-04-19	0.00915359960655926
1989-04-20	-0.007711559600294904
1989-04-21	-0.009714304065462032
1989-04-24	-0.004245449433671777
1989-04-25	0.007332025572311052
1989-04-26	0.0
1989-04-27	-0.013274730814740177
1989-04-28	0.012575943378226206
1989-05-01	0.0025352703285461686
1989-05-02	0.010403662414284254
1989-05-03	-0.00038016449404398855
1989-05-04	0.020886202936171827
1989-05-05	0.01297687231698097
1989-05-08	0.001716294653178796
1989-05-09	-0.0019275046131634888
1989-05-10	0.005732312994841893
1989-05-11	0.0012801961161630349
1989-05-12	-0.002039571128222284
1989-05-15	0.009516897340740682
1989-05-16	-0.006073270807093634
1989-05-17	-0.01310232486890106
1989-05-18	0.009610706090144694
1989-05-19	-0.04027336955914507
1989-05-22	-0.10776957956371658
1989-05-23	0.09303065788876208
1989-05-24	-0.019232650174102472
1989-05-25	-0.08515304129017132
1989-05-26	0.0047956225874206115
1989-05-29	0.02867268692488656
1989-05-30	-0.013884007029877021
1989-05-31	-0.021956905241935498
1989-06-01	-0.019643538125319493
1989-06-02	-0.005427545597118999
1989-06-05	-0.21746274423416911
1989-06-06	0.02679587834296915
1989-06-07	0.034888589897913436
1989-06-09	0.019643076428736306
1989-06-12	0.07573622651394851
1989-06-13	-0.03483321108959936
1989-06-14	0.010742208454758373
1989-06-15	-0.017013232514177745
1989-06-16	0.0010255992922008073
1989-06-20	-0.00200646830934903
1989-06-21	-0.027890641456869036
1989-06-22	-0.01790976949257428
1989-06-23	-0.005735302692033706
1989-06-26	0.021451148110072094
1989-06-27	-0.014956386227737761
1989-06-28	0.005553879498168435
1989-06-29	0.013451494302370692
1989-06-30	-0.0006153678435053545
1989-07-03	-0.0013632321776476664
1989-07-04	0.020213097303497518
1989-07-05	0.014676048135970898
1989-07-06	0.007997638668751694
1989-07-07	0.002700950556552062
1989-07-10	0.026642557106754117
1989-07-11	0.01914560188041925
1989-07-12	-0.0033790187351592227
1989-07-13	0.008355177062310704
1989-07-14	0.007165217690432879
1989-07-17	-0.005365446316136335
1989-07-18	0.0011587557862184905
1989-07-19	0.01660351133755733
1989-07-20	-0.0015704133511206253
1989-07-21	-0.018638726225546298
1989-07-24	-0.005289077785843976
1989-07-25	0.013897280966767456
1989-07-26	-0.011124354390147029
1989-07-27	0.0018882889400864133
1989-07-28	0.01327348851280008
1989-07-31	0.017532075341169406
1989-08-01	0.0030725767351302835
1989-08-02	0.0014734582505331328
1989-08-03	0.02005577197182884
1989-08-04	-0.021065815661880927
1989-08-07	-0.005932320673411984
1989-08-08	0.01720097225826267
1989-08-09	0.007438991990045274
1989-08-10	-0.007079548323590368
1989-08-11	0.0018016449801994128
1989-08-14	0.010331369483784547
1989-08-15	-0.0008331886279506762
1989-08-16	-0.0008718250590155074
1989-08-17	-0.007170189705210328
1989-08-18	-0.01673674009481274
1989-08-21	-0.017254742416550117
1989-08-22	0.005852597493812839
1989-08-23	-0.008727863838720484
1989-08-24	-0.008844215733795902
1989-08-25	0.007082529902853629
1989-08-29	-0.011840451466138768
1989-08-30	0.0073984327879976775
1989-08-31	0.0012773191654977811
1989-09-01	0.00011951075334004635
1989-09-04	0.016501314558504232
1989-09-05	0.00866558957475605
1989-09-06	0.001788251372603078
1989-09-07	0.0024058793837311576
1989-09-08	0.014478223595276951
1989-09-11	-0.0022895519256700414
1989-09-12	-0.0016829137611978906
1989-09-13	-0.006934278543488159
1989-09-14	0.007985783878713404
1989-09-18	0.013548645775488088
1989-09-19	-0.007514501438965704
1989-09-20	0.0011033376288385188
1989-09-21	0.01314993094342376
1989-09-22	0.015229894505205843
1989-09-25	0.011934691839204259
1989-09-26	-0.0048563366068757885
1989-09-27	-0.004696486807859834
1989-09-28	0.0157413365902217
1989-09-29	0.0010524815055925618
1989-10-02	-0.004169385905149481
1989-10-03	0.01456293032041378
1989-10-04	0.0026196034578660488
1989-10-05	0.003292752745839289
1989-10-06	0.008204908818717938
1989-10-10	0.00629822699584448
1989-10-11	-0.012728534167326
1989-10-12	-0.005092972640303728
1989-10-13	-0.004009289841372832
1989-10-16	-0.06491035994925021
1989-10-17	0.036207077272475185
1989-10-18	-0.024963762426413183
1989-10-19	0.013238911738049808
1989-10-20	0.015243710724973214
1989-10-23	0.010428976025101733
1989-10-24	-7.318321332572264e-05
1989-10-25	-0.009297182409864546
1989-10-26	-0.005689849231037325
1989-10-27	-0.008620671667957103
1989-10-30	0.004610213203944946
1989-10-31	0.016789165086078528
1989-11-01	-0.001320991300681973
1989-11-02	-0.003600708749656789
1989-11-03	0.010288044356011161
1989-11-06	0.005949357083593343
1989-11-07	-0.006530967440299795
1989-11-08	-0.0025565172018334748
1989-11-09	0.018417415286486882
1989-11-10	-0.0016178903278913914
1989-11-13	-0.003817153620365832
1989-11-14	0.0048078836689313675
1989-11-15	0.0071952796435947874
1989-11-16	-0.003607692993262024
1989-11-17	0.005305627828688042
1989-11-20	0.0057055235607494925
1989-11-21	-0.0010992084539154234
1989-11-22	-0.0018457870445837132
1989-11-23	-0.004018509540585025
1989-11-24	0.0027850355140190963
1989-11-27	-0.01118031060842084
1989-11-28	-0.006157537378894573
1989-11-29	-0.003079710144927583
1989-11-30	-0.0011266936784480874
1989-12-01	0.0030927085948269095
1989-12-04	0.00384493381396922
1989-12-05	-0.0011201798215898506
1989-12-06	-0.0028939373037950578
1989-12-07	0.004934007451054434
1989-12-08	-0.005740036947202154
1989-12-11	0.003340456354401944
1989-12-12	0.016755346147719452
1989-12-13	0.015019913761776138
1989-12-14	0.008766393005103179
1989-12-15	0.006882664242233494
1989-12-18	0.0012427858158734484
1989-12-19	-0.00717193613485867
1989-12-20	-0.0038202404574113613
1989-12-21	-0.000278833047946514
1989-12-22	0.018621809361561548
1989-12-27	0.0028415093557427884
1989-12-28	-0.011572780500221147
1989-12-29	-0.020308008106204256
1990-01-02	0.0005288020688003492
1990-01-03	0.007258325219972495
1990-01-04	0.003253244127391808
1990-01-05	-0.00979780253007323
1990-01-08	-0.008415755190535279
1990-01-09	0.0021306818181818787
1990-01-10	0.016300496102055195
1990-01-11	-0.004532775453277571
1990-01-12	-0.007005253940455369
1990-01-15	-0.01636680858686068
1990-01-16	-0.013196603148316055
1990-01-17	0.0010901954890500942
1990-01-18	0.0061347110658500625
1990-01-19	0.0016596665358041829
1990-01-22	-0.0016569166067592622
1990-01-23	-0.003319244988255421
1990-01-24	-0.0022081801470588136
1990-01-25	0.0045349007556454435
1990-01-30	-0.0029252966164536875
1990-01-31	-0.0033323496845706346
1990-02-01	-0.004869946943158232
1990-02-02	-0.000584271983110729
1990-02-05	0.007308338553787541
1990-02-06	0.012841870815374357
1990-02-07	0.018911192273683763
1990-02-08	0.02073959469464448
1990-02-09	-0.0034093760995597133
1990-02-12	0.00027646043578677393
1990-02-13	-0.010743722679455892
1990-02-14	0.002374565042467136
1990-02-15	0.013796021113265722
1990-02-16	0.010068745301761162
1990-02-19	0.009764212804105332
1990-02-20	0.0040431266846361336
1990-02-21	-0.03949662791002517
1990-02-22	0.022918580301349856
1990-02-23	-0.01147575212141938
1990-02-26	-0.007497478079600328
1990-02-27	0.02088700061277371
1990-02-28	0.006615256665664981
1990-03-01	-0.006402405943004785
1990-03-02	0.001329617883435441
1990-03-05	0.0003404834865508022
1990-03-06	-0.0017018379850238796
1990-03-07	-0.0023866348448687846
1990-03-08	-0.003759398496240629
1990-03-09	-0.0010291595197255976
1990-03-12	-0.006868131868131844
1990-03-13	-0.0017289073305670755
1990-03-14	-0.0020782819535850594
1990-03-15	0.0038181187087815704
1990-03-16	-0.0020746887966804906
1990-03-19	-0.00519750519750517
1990-03-20	0.0031347962382444194
1990-03-21	0.015972222222222276
1990-03-22	0.007518796992481258
1990-03-23	0.008819538670284954
1990-03-26	0.01344989912575656
1990-03-27	-0.0013271400132713884
1990-03-28	-0.006644518272425293
1990-03-29	0.0033444816053511683
1990-03-30	-0.0010000000000000009
1990-04-02	-0.02102102102102099
1990-04-03	0.009543285616905317
1990-04-04	-0.0006752194463200967
1990-04-06	-0.0013513513513513375
1990-04-09	-0.0006765899864682456
1990-04-10	-0.004062288422478022
1990-04-11	0.005778382053025055
1990-04-12	0.012166272389320776
1990-04-17	0.008347245409014992
1990-04-18	0.01059602649006619
1990-04-19	0.004914809960681499
1990-04-20	0.0
1990-04-23	-0.003586566677535097
1990-04-24	-0.013416230366492199
1990-04-25	0.0009950248756218638
1990-04-26	-0.0029821073558647937
1990-04-27	-0.00764373546028585
1990-04-30	-0.011721366376423292
1990-05-01	-0.0020332090816672643
1990-05-02	0.004074702886247783
1990-05-03	-0.00101454176530269
1990-05-04	-0.0027081922816519777
1990-05-07	0.004073319755600879
1990-05-08	-0.0016903313049357882
1990-05-09	-0.0037250253979004277
1990-05-10	0.014615907545887152
1990-05-11	-0.008375209380234505
1990-05-14	0.00540540540540535
1990-05-15	-0.003696236559139754
1990-05-16	-0.005733558178752096
1990-05-17	-0.010515603799185924
1990-05-18	0.0027425437092902794
1990-05-21	0.0017094017094017033
1990-05-22	0.013651877133105783
1990-05-23	0.019528619528619506
1990-05-24	0.006605019815059343
1990-05-25	0.0036089238845145033
