time	IEF
2002-12-09	0.0037905674219966823
2002-12-10	-0.000826052591324733
2002-12-11	0.0033069420733680133
2002-12-12	0.0008240105631418526
2002-12-13	-0.0036461723222031006
2002-12-16	-0.004131725627479654
2002-12-17	0.0023707556519108053
2002-12-18	0.0061495303627534526
2002-12-19	0.005171542107925919
2002-12-20	0.0
2002-12-23	-0.0005846050552591464
2002-12-24	0.0037440001199708917
2002-12-26	0.0015152960954736283
2002-12-27	0.005935779179460088
2002-12-30	0.0018511631626740854
2002-12-31	-0.005081358478117637
2003-01-02	-0.01578642584171086
2003-01-03	0.0016511308896896004
2003-01-06	-0.0024726137256337877
2003-01-07	0.0031869291687454115
2003-01-08	0.0023532719456860196
2003-01-09	-0.01209060628922165
2003-01-10	0.001069348074792753
2003-01-13	0.0017804335415894101
2003-01-14	0.0023696320453365782
2003-01-15	0.002245891782898468
2003-01-16	-0.00035380090780701146
2003-01-17	0.004129288170127143
2003-01-21	0.0034073659199582718
2003-01-22	0.004098342715076253
2003-01-23	-0.0020991289233327493
2003-01-24	0.0019866561826760165
2003-01-27	-0.0030323596141096365
2003-01-28	0.00011692216241732112
2003-01-29	-0.0043279345705107275
2003-01-30	0.003876811454560425
2003-01-31	0.0004681207367576157
2003-02-03	-0.004795836272778797
2003-02-04	0.0032910057977300067
2003-02-05	-0.0038660008047688432
2003-02-06	0.0038810047723421004
2003-02-07	0.0004686142835206297
2003-02-10	-0.0018735791481325759
2003-02-11	0.0009385480180623684
2003-02-12	0.004336647303158303
2003-02-13	0.0036176630850923708
2003-02-14	-0.0034884075785792668
2003-02-18	0.0
2003-02-19	0.0037339522312640483
2003-02-20	0.0034875966457270646
2003-02-21	-0.003707132714962258
2003-02-24	0.003953445789425913
2003-02-25	0.001389885935510149
2003-02-26	0.0030071956856769777
2003-02-27	0.0009225303266668927
2003-02-28	0.003340936358722235
2003-03-03	-0.0006889144691311078
2003-03-04	0.0019533284077875024
2003-03-05	0.0018349044462047104
2003-03-06	-0.0020604430393564854
2003-03-07	0.003326461510807288
2003-03-10	0.003315432851036748
2003-03-11	-0.00022794293498173968
2003-03-12	-0.00227942732062425
2003-03-13	-0.011080662674874064
2003-03-14	0.003234362715535788
2003-03-17	-0.007829594900665482
2003-03-18	-0.005454348737267467
2003-03-19	-0.004784084566099356
2003-03-20	0.0007034536047569873
2003-03-21	-0.009138825931360506
2003-03-24	0.009696106158013862
2003-03-25	0.00011713474999375251
2003-03-26	0.002341884597994781
2003-03-27	0.0018692016934760414
2003-03-28	0.0016324555289310982
2003-03-31	0.007217638022983142
2003-04-01	-0.0041608066912226516
2003-04-02	-0.007079858222195257
2003-04-03	0.0017532892008622625
2003-04-04	-0.0017502205580586239
2003-04-07	-0.0023378675686980266
2003-04-08	0.0037492642125969144
2003-04-09	0.0033850930515424427
2003-04-10	-0.002675613424716894
2003-04-11	-0.0025662103358046195
2003-04-14	-0.0028067534460085586
2003-04-15	0.00351827211878053
2003-04-16	0.0022204328863371092
2003-04-17	-0.001282656338753685
2003-04-21	-0.0018681104408507787
2003-04-22	0.00023399547269620236
2003-04-23	-0.00046779224100146344
2003-04-24	0.005850005766454558
2003-04-25	0.0016284679267251079
2003-04-28	-0.0010452208413331832
2003-04-29	-0.0017437096295964682
2003-04-30	0.006055626254036772
2003-05-01	-0.0031253228958669776
2003-05-02	-0.005457515161560789
2003-05-05	0.0031523250234248845
2003-05-06	0.006168514788079227
2003-05-07	0.006940498839749454
2003-05-08	0.00103384646450988
2003-05-09	0.001606603059777667
2003-05-12	0.004239261592081878
2003-05-13	0.0009127419242664914
2003-05-14	0.005471283587966891
2003-05-15	-0.001020250978627013
2003-05-16	0.005333563057870139
2003-05-19	-0.00022572123143715928
2003-05-20	0.006661442580084387
2003-05-21	-0.0031404934633307846
2003-05-22	0.004725537931131063
2003-05-23	-0.0011198891388353172
2003-05-27	-0.0036994866922656078
2003-05-28	0.00022501004217834186
2003-05-29	0.005287447676120216
2003-05-30	-0.0005595686147747969
2003-06-02	-0.006606162288869677
2003-06-03	0.006650093888332265
2003-06-04	0.0029112321502404725
2003-06-05	-0.003572621367807227
2003-06-06	-0.0011204310825893016
2003-06-09	0.005496330402499083
2003-06-10	0.005577867061629327
2003-06-11	-0.0021078593598046202
2003-06-12	0.0038911185702099615
2003-06-13	0.003654420714371609
2003-06-16	-0.005185850221250732
2003-06-17	-0.005434843314785609
2003-06-18	-0.006022091296466137
2003-06-19	0.0014585985282022929
2003-06-20	-0.0015684448386498184
2003-06-23	0.0038150395804792403
2003-06-24	0.00469481526093829
2003-06-25	-0.007565646706224394
2003-06-26	-0.009865440398261205
2003-06-27	-0.0009058178366295744
2003-06-30	0.0023798627556277374
2003-07-01	-0.004861507292390321
2003-07-02	0.0010225399990655415
2003-07-03	-0.006355663996306493
2003-07-07	-0.0053683746924060305
2003-07-08	0.0003444967692476375
2003-07-09	0.0018367125656504335
2003-07-10	0.0022917908253707875
2003-07-11	0.0035440442925291915
2003-07-14	-0.005810003911172923
2003-07-15	-0.013635783863711892
2003-07-16	0.0003484988227084873
2003-07-17	-0.00209035308210348
2003-07-18	-0.002560237634374518
2003-07-21	-0.013067352217308925
2003-07-22	0.003546554731595819
2003-07-23	0.003062812323004538
2003-07-24	-0.0038755352336006244
2003-07-25	-0.0012968711476931682
2003-07-28	-0.007319121157866704
2003-07-29	-0.00975145356802365
2003-07-30	0.008046185004807915
2003-07-31	-0.006671493587091404
2003-08-01	-0.004557415038801693
2003-08-04	0.007349404943994831
2003-08-05	-0.006697734176603021
2003-08-06	0.01023477956516583
2003-08-07	0.0035756307140322185
2003-08-08	-0.00011869961042965116
2003-08-11	-0.004157335709298993
2003-08-12	-0.001789049415983679
2003-08-13	-0.011112442084428187
2003-08-14	0.0020541102532294353
2003-08-15	-0.0003617361532193275
2003-08-18	0.0030156814885216043
2003-08-19	0.007937414559270106
2003-08-20	-0.0047726274685157
2003-08-21	-0.003716642781171675
2003-08-22	0.0007220841045738613
2003-08-25	-0.004329011477852918
2003-08-26	0.003623132986791733
2003-08-27	-0.002406702189103771
2003-08-28	0.006996403140880902
2003-08-29	-0.0027551910359918663
2003-09-02	-0.013213194884337476
2003-09-03	0.0025562882601590786
2003-09-04	0.006435147831097332
2003-09-05	0.012667427427788702
2003-09-08	-0.004646168433467435
2003-09-09	0.004787479136734163
2003-09-10	0.006789752418640882
2003-09-11	-0.0035494017306955117
2003-09-12	0.0040370022911735415
2003-09-15	0.0017739064594339826
2003-09-16	-0.0008263451254959531
2003-09-17	0.005552944519049863
2003-09-18	-0.00011752010526067114
2003-09-19	0.0
2003-09-22	-0.0043477687875637105
2003-09-23	0.002360402930703165
2003-09-24	0.005062996628172334
2003-09-25	0.0014058428505621112
2003-09-26	0.007604046220848204
2003-09-29	-0.0042957753278323185
2003-09-30	0.009678103789476422
2003-10-01	-0.0040420197358056464
2003-10-02	-0.0035945914456473327
2003-10-03	-0.01384850968439455
2003-10-06	0.002950200688013993
2003-10-07	-0.005765359172675177
2003-10-08	0.001775165986732663
2003-10-09	-0.0031896546673823023
2003-10-10	0.0029627874868161097
2003-10-13	-0.0015360659061431914
2003-10-14	-0.0040236253004807265
2003-10-15	-0.0035646748895388214
2003-10-16	-0.0054853217400987475
2003-10-17	0.005395646762698769
2003-10-20	0.0007156253915352462
2003-10-21	0.0017875567862966069
2003-10-22	0.00725672886114892
2003-10-23	-0.003188811254343893
2003-10-24	0.006990477810710827
2003-10-27	-0.0027061505273564546
2003-10-28	0.004719225056601717
2003-10-29	-0.006458466746197766
2003-10-30	-0.003663840637720406
2003-10-31	0.003558664430641789
2003-11-03	-0.007092180673083925
2003-11-04	0.0035714649018787625
2003-11-05	-0.0035587549335391877
2003-11-06	-0.005119051252092666
2003-11-07	-0.001675235014475085
2003-11-10	-0.00035956825107452683
2003-11-11	0.0015587200364455267
2003-11-12	0.0032324227990754295
2003-11-13	0.008711165882514305
2003-11-14	0.0054418442105232945
2003-11-17	0.001176591088769996
2003-11-18	0.00411336371582105
2003-11-19	-0.006788410750016571
2003-11-20	0.0062455665270431115
2003-11-21	-0.0004684496523393866
2003-11-24	-0.005272372071320364
2003-11-25	0.0024734874051639544
2003-11-26	-0.0024673843610232282
2003-11-28	-0.006596056277073048
2003-12-01	-0.008773985011866547
2003-12-02	0.0028707878965312794
2003-12-03	-0.0026239694765965993
2003-12-04	0.00215259865179962
2003-12-05	0.012171797206694812
2003-12-08	-0.003772691534727146
2003-12-09	-0.004970392531897239
2003-12-10	0.002497610369878611
2003-12-11	0.0060505650811604195
2003-12-12	0.0
2003-12-15	-0.00047170889254488646
2003-12-16	0.002005641395242952
2003-12-17	0.002590382902538657
2003-12-18	0.003405765241697667
2003-12-19	0.00011697690250866977
2003-12-22	-0.0026915826302296164
2003-12-23	-0.006805935493389592
2003-12-24	0.006261800367660442
2003-12-26	0.00317018055965379
2003-12-29	-0.006086192153582304
2003-12-30	-0.001059777906631365
2003-12-31	-0.0015325342450352997
2004-01-02	-0.008028339193345113
2004-01-05	-0.0008331313689714515
2004-01-06	0.0075045253807564105
2004-01-07	0.0022463325596897565
2004-01-08	0.0
2004-01-09	0.01179662663206904
2004-01-12	0.0
2004-01-13	0.00536325908675872
2004-01-14	0.001971450334306901
2004-01-15	0.0005786507115779216
2004-01-16	-0.0041642640030061795
2004-01-20	-0.0017422918209413218
2004-01-21	0.0029090062008136908
2004-01-22	0.004292784623588286
2004-01-23	-0.007509171844007789
2004-01-26	-0.004190438773201244
2004-01-27	0.003974241095993092
2004-01-28	-0.007218567365093631
2004-01-29	-0.0011727275484679778
2004-01-30	0.004579070072008529
2004-02-02	-0.003973776853579136
2004-02-03	0.00387235186960444
2004-02-04	-0.0016364627078240268
2004-02-05	-0.0037467194766169776
2004-02-06	0.006111226875554321
2004-02-09	0.0023361400165438084
2004-02-10	-0.002796852005567896
2004-02-11	0.005258816756422258
2004-02-12	-0.0005812069787765051
2004-02-13	0.002559046383381336
2004-02-17	0.0
2004-02-18	-0.00023209504460264263
2004-02-19	0.0006963582367802701
2004-02-20	-0.0033631091758971055
2004-02-23	0.003258072740779605
2004-02-24	0.0017397532330687415
2004-02-25	0.0011577917209808497
2004-02-26	-0.0015034680348932072
2004-02-27	0.003937965968339396
2004-03-01	-0.001845912108283887
2004-03-02	-0.005779010857602351
2004-03-03	-0.0009299489046957765
2004-03-04	0.003141687635516366
2004-03-05	0.012411549775981134
2004-03-08	0.005614091093293583
2004-03-09	0.003759847825865803
2004-03-10	-0.00011353162773786174
2004-03-11	0.00011354451863176962
2004-03-12	-0.0030646611548548197
2004-03-15	0.0005692294355117422
2004-03-16	0.004893039583692804
2004-03-17	-0.0006793971266270127
2004-03-18	-0.003172790700247896
2004-03-19	-0.0013641326010780386
2004-03-22	0.0037564238678033934
2004-03-23	0.0014742260486286796
2004-03-24	-0.0006793971266270127
2004-03-25	-0.0013598044938474274
2004-03-26	-0.006354221899990242
2004-03-29	-0.0042252226546930505
2004-03-30	0.0003441102034580368
2004-03-31	0.003668459045161665
2004-04-01	-0.0053683746924060305
2004-04-02	-0.018488752601029446
2004-04-05	-0.004913983420460899
2004-04-06	0.0035272829112154014
2004-04-07	0.00011718964744322768
2004-04-08	-0.00187445713408263
2004-04-12	-0.003168974797386759
2004-04-13	-0.007771148707615749
2004-04-14	-0.0007119682091346613
2004-04-15	-0.0014250415376640957
2004-04-16	0.0036865881970384873
2004-04-19	-0.0026066494872712953
2004-04-20	-0.007246384035877185
2004-04-21	0.0020342009042251252
2004-04-22	0.003940791013531397
2004-04-23	-0.004163179200566192
2004-04-26	-0.00011947128624734127
2004-04-27	0.003942203257243815
2004-04-28	-0.006544538859663329
2004-04-29	-0.0022756595624990883
2004-04-30	0.002400923660446086
2004-05-03	-0.0035928509192552083
2004-05-04	-0.002884589814574512
2004-05-05	-0.002290289820432445
2004-05-06	-0.0009664637538300269
2004-05-07	-0.012335279264064747
2004-05-10	-0.00024484686561443425
2004-05-11	0.0019595349629495384
2004-05-12	-0.0014667537069850134
2004-05-13	-0.00306035001258953
2004-05-14	0.005034332274361342
2004-05-17	0.0064752448280673836
2004-05-18	-0.0019421708915898783
2004-05-19	-0.004621805852233596
2004-05-20	0.005009820142422905
2004-05-21	-0.002188453558368164
2004-05-24	0.0007310534765059273
2004-05-25	0.0003653526079980818
2004-05-26	0.004990214391919823
2004-05-27	0.005449884339413291
2004-05-28	-0.002770365416032261
2004-06-01	-0.00833436929310194
2004-06-02	-0.00170523011267254
2004-06-03	0.0015861060867508048
2004-06-04	-0.004141751164065899
2004-06-07	0.0014679235055905515
2004-06-08	-0.0002443419053357321
2004-06-09	-0.002932166991370333
2004-06-10	0.0011027611471332577
2004-06-14	-0.004895886308756814
2004-06-15	0.013284061022391436
2004-06-16	-0.0021850001356769067
2004-06-17	0.0027980944704708577
2004-06-18	-0.0020623337172865908
2004-06-21	0.0015803215419649685
2004-06-22	-0.0013351209026151167
2004-06-23	0.0014584680160718566
2004-06-24	0.0038834913701271123
2004-06-25	0.0004835700548482258
2004-06-28	-0.00737071767286146
2004-06-29	0.0047474057505108025
2004-06-30	0.006178848201763509
2004-07-01	-0.0013245106117938388
2004-07-02	0.008560393821717582
2004-07-06	-0.001912775363905661
2004-07-07	0.0004791102712999873
2004-07-08	0.00011974304293826954
2004-07-09	0.0016758365826450294
2004-07-12	0.0011950104416396101
2004-07-13	-0.0021484877989788043
2004-07-14	-0.00047847985953886063
2004-07-15	-0.0004787089121118804
2004-07-16	0.009698338368593795
2004-07-19	-0.00023721418269395667
2004-07-20	-0.006523489957179107
2004-07-21	-0.0021490007233168074
2004-07-22	0.0011964402001716223
2004-07-23	0.0023900208832792202
2004-07-26	-0.0034573310088601428
2004-07-27	-0.007058217056329585
2004-07-28	0.001566231968891163
2004-07-29	0.0009623701876328994
2004-07-30	0.006850134612374825
2004-08-02	-0.002267873527985853
2004-08-03	0.002392685565246966
2004-08-04	-0.0005967663350215924
2004-08-05	0.0029854311724095695
2004-08-06	0.013692124718757581
2004-08-09	-0.0032886866490970945
2004-08-10	-0.004124422243739656
2004-08-11	0.003431557309155675
2004-08-12	0.0012971769621803464
2004-08-13	0.001766504416620407
2004-08-16	-0.0010580336288938952
2004-08-17	0.004707561729226484
2004-08-18	-0.0032799156575242794
2004-08-19	0.0024680540945525298
2004-08-20	-0.0019930339068884306
2004-08-23	-0.0034065655454452726
2004-08-24	0.0009429730611498766
2004-08-25	0.00011778304811738138
2004-08-26	0.004356561229865941
2004-08-27	-0.0011724044541351342
2004-08-30	0.0035211627054407835
2004-08-31	0.004327517503883493
2004-09-01	-0.003260817511765546
2004-09-02	-0.005374449166426931
2004-09-03	-0.0027017001639786375
2004-09-07	0.0005888742221993315
2004-09-08	0.005768163752408517
2004-09-09	-0.001755635786431231
2004-09-10	0.0019931781817388305
2004-09-13	0.00245727927360595
2004-09-14	0.00023350382734332875
2004-09-15	-0.0010503438525013564
2004-09-16	0.005490668564033019
2004-09-17	-0.0034855704986815894
2004-09-20	0.005713017515941221
2004-09-21	0.0006955432078357138
2004-09-22	0.004054662596831404
2004-09-23	-0.0034613525868375516
2004-09-24	-0.00011580567225188965
2004-09-27	0.0027790396256754946
2004-09-28	-0.0010392187006506015
2004-09-29	-0.00624206337062605
2004-09-30	-0.0010469229499496802
2004-10-01	-0.006986475236492984
2004-10-04	0.0003517680549516289
2004-10-05	0.0
2004-10-06	-0.003282133247097585
2004-10-07	-0.0017641012352387353
2004-10-08	0.008482578275226471
2004-10-11	0.0016355069175704173
2004-10-12	0.0
2004-10-13	0.003615642590530932
2004-10-14	0.0034862918271232335
2004-10-15	-0.003358435676339422
2004-10-18	0.0015106307982868383
2004-10-19	-0.000348054048580293
2004-10-20	0.004526455119220785
2004-10-21	-0.0013865134875878926
2004-10-22	0.00277678888027455
2004-10-25	0.0011537841956124062
2004-10-26	-0.0017286378043943618
2004-10-27	-0.006118753081109984
2004-10-28	0.0015101044063499103
2004-10-29	0.002899559225939541
2004-11-01	-0.007979674241533896
2004-11-02	0.002448112467487551
2004-11-03	-0.0003488635892793246
2004-11-04	-0.000581612644203866
2004-11-05	-0.007449738002109352
2004-11-08	-0.001407237268810868
2004-11-09	0.0002348401962193325
2004-11-10	-0.001995986528121052
2004-11-11	-0.00023525462431062127
2004-11-12	0.0037655881640785704
2004-11-15	0.00046885445137134774
2004-11-16	-0.0010545622422374334
2004-11-17	0.005278556577620996
2004-11-18	0.0008167992685752523
2004-11-19	-0.005479696976840032
2004-11-22	0.0007033711189592395
2004-11-23	-0.0009372285670413705
2004-11-24	0.0014071616826893951
2004-11-26	-0.003630037265214048
2004-11-29	-0.005993589479199923
2004-11-30	-0.0009458717110752968
2004-12-01	-0.003431963497364965
2004-12-02	-0.0022562931180614143
2004-12-03	0.009997667232166885
2004-12-06	0.0018854116375686125
2004-12-07	-0.00011755477805885928
2004-12-08	0.007410860340979486
2004-12-09	-0.0023353216915875663
2004-12-10	0.001521503390722767
2004-12-13	0.0007011517916060139
2004-12-14	0.0017517404027818095
2004-12-15	0.0036138676032315686
2004-12-16	-0.00766634987559367
2004-12-17	-0.0012876110260869877
2004-12-20	0.0011720402540877917
2004-12-21	0.0014048554103769373
2004-12-22	-0.0010521857180483263
2004-12-23	-0.0012873097048580195
2004-12-27	-0.004218338368936592
2004-12-28	-0.00011769988038778934
2004-12-29	-0.002000684553407961
2004-12-30	0.003773581171086837
2004-12-31	-0.00199724850627625
2005-01-03	0.002001245490843573
2005-01-04	-0.006226578848562037
2005-01-05	0.0016551250160092845
2005-01-06	0.0009441071461211425
2005-01-07	-0.0008253707916434649
2005-01-10	-0.00011794320377500611
2005-01-11	0.002006351495457581
2005-01-12	0.001531180813681754
2005-01-13	0.003998635448268839
2005-01-14	-0.0005857215666988935
2005-01-18	-0.0003516031341324055
2005-01-19	0.0005861815198338061
2005-01-20	0.001757693137049099
2005-01-21	0.0019886045454200474
2005-01-24	-0.00011676553587280925
2005-01-25	-0.003736131805292864
2005-01-26	0.00023434481000017549
2005-01-27	-0.0015231078587234492
2005-01-28	0.0051631358261392535
2005-01-31	0.00035020754161085854
2005-02-01	-0.003734387743109635
2005-02-02	0.00011707281848871709
2005-02-03	-0.0016397211777005039
2005-02-04	0.005161924594478062
2005-02-07	0.0019841056062068763
2005-02-08	0.0009318792367689621
2005-02-09	0.004887677964083625
2005-02-10	-0.006253629705496477
2005-02-11	-0.0012819090255357102
2005-02-14	0.0012835544255385134
2005-02-15	-0.0015149429800321856
2005-02-16	-0.003618085404873961
2005-02-17	-0.002225634711179092
2005-02-18	-0.005048136929269975
2005-02-22	0.00011801930655419568
2005-02-23	0.0008258576340254287
2005-02-24	-0.0016503523119951735
2005-02-25	0.0014168746455109904
2005-02-28	-0.006485030517578982
2005-03-01	-0.0027296861037544584
2005-03-02	-0.00011903054118489464
2005-03-03	-0.0005950419466888013
2005-03-04	0.004525392972416498
2005-03-07	0.0002371579469213625
2005-03-08	-0.004741039621396825
2005-03-09	-0.007621762300161095
2005-03-10	0.0018000902746051484
2005-03-11	-0.00419269393197208
2005-03-14	0.0024059254690820264
2005-03-15	-0.0019201207079506677
2005-03-16	0.0022845069807539975
2005-03-17	0.0038387679040452483
2005-03-18	-0.0025095492794789953
2005-03-21	-0.0011980169241484484
2005-03-22	-0.007316787696478366
2005-03-23	0.002295732323676969
2005-03-24	0.0008438782085538055
2005-03-28	-0.0032521880749672993
2005-03-29	0.004108717074206902
2005-03-30	0.0022867065805802778
2005-03-31	0.004923194862141322
2005-04-01	-0.001314381731898906
2005-04-04	-0.0004785943365758216
2005-04-05	0.00011972870625864829
2005-04-06	0.002992220118114508
2005-04-07	-0.0038186119710111877
2005-04-08	0.0010780586280745297
2005-04-11	0.0029915041391999075
2005-04-12	0.005249372977907729
2005-04-13	0.0004747319548208395
2005-04-14	0.0026096510479782786
2005-04-15	0.006507371907271908
2005-04-18	-0.0021159081441343153
2005-04-19	0.005772150633673867
2005-04-20	-0.0005855636445488699
2005-04-21	-0.007148723746183694
2005-04-22	0.004249298927814227
2005-04-25	0.0
2005-04-26	-0.00047015649584458696
2005-04-27	0.0030574098474991374
2005-04-28	0.006096091728752695
2005-04-29	-0.0036121831705441254
2005-05-02	-0.0021050204733829014
2005-05-03	0.0012891199811451148
2005-05-04	-0.00023413239570835298
2005-05-05	0.003160902344283789
2005-05-06	-0.007118690546994322
2005-05-09	-0.00011756154225683879
2005-05-10	0.003526543468132415
2005-05-11	0.0012885159518865041
2005-05-12	0.0009358235671346193
2005-05-13	0.0025713093382506713
2005-05-16	0.00011660219599907151
2005-05-17	0.0012822078234953072
2005-05-18	0.0032595899222715996
2005-05-19	-0.0030169660630049444
2005-05-20	-0.00011632340606293479
2005-05-23	0.004539627203164143
2005-05-24	0.002665072067275842
2005-05-25	-0.003582544354177486
2005-05-26	0.0005798587526728571
2005-05-27	0.0010432823784327638
2005-05-31	0.00521071034115117
2005-06-01	0.0031102900593757976
2005-06-02	-0.0003444967692476375
2005-06-03	-0.005743825186343865
2005-06-06	0.00265737399687338
2005-06-07	0.002880848162210903
2005-06-08	-0.0018384009532228518
2005-06-09	-0.000575607806801659
2005-06-10	-0.006334981037676712
2005-06-13	-0.00266599903197684
2005-06-14	-0.001162232369328664
2005-06-15	-0.0003490665399658033
2005-06-16	0.0031427846764890965
2005-06-17	-0.0011603443231258392
2005-06-20	-0.0015102797403240276
2005-06-21	0.003141411076762912
2005-06-22	0.007538871684947601
2005-06-23	-0.0010360764871588657
2005-06-24	0.0024199019062760563
2005-06-27	0.0008046867058653095
2005-06-28	-0.004249886601920494
2005-06-29	-0.0003460465849813854
2005-06-30	0.00346175178497532
2005-07-01	-0.011614560106530725
2005-07-05	-0.004072117353673188
2005-07-06	0.002102807340939483
2005-07-07	0.0023315992129040453
2005-07-08	-0.003605549847460865
2005-07-11	-0.0004669185990696656
2005-07-12	-0.0025691182805662738
2005-07-13	-0.0009366798691542444
2005-07-14	-0.0012891199811451148
2005-07-15	0.00023464729852107347
2005-07-18	-0.0016424142791765517
2005-07-19	0.0014101380579756295
2005-07-20	0.0018774469657714121
2005-07-21	-0.007378745299652101
2005-07-22	0.004719782016270324
2005-07-25	-0.0017616150697697952
2005-07-26	0.0007058536305146745
2005-07-27	-0.0014107115051918973
2005-07-28	0.004355958400669158
2005-07-29	-0.005978132943746162
2005-08-01	-0.005188707848721386
2005-08-02	-0.0009483384361766989
2005-08-03	0.0024916835253234737
2005-08-04	-0.0007101143343676286
2005-08-05	-0.0053298228901534905
2005-08-08	-0.0026196857812457175
2005-08-09	0.002865303935632557
2005-08-10	-0.00047620137532555784
2005-08-11	0.004287763390627974
2005-08-12	0.00403230512945596
2005-08-15	-0.0012993220599256672
2005-08-16	0.0047308560857119986
2005-08-17	-0.0038845699060026107
2005-08-18	0.005317855514491487
2005-08-19	-0.0005877871392639955
2005-08-22	0.0008233321287707263
2005-08-23	0.0018804050886782608
2005-08-24	0.00046921895046736495
2005-08-25	0.0005861815198338061
2005-08-26	-0.0016404897545827524
2005-08-29	0.0007042862692205887
2005-08-30	0.004691549564352249
2005-08-31	0.00653744495275399
2005-09-01	-0.0022036933277220783
2005-09-02	0.00023252670864559732
2005-09-06	-0.003137760172983728
2005-09-07	-0.00326414995664992
2005-09-08	0.0
2005-09-09	0.0008187098809850912
2005-09-12	-0.0031552722219155838
2005-09-13	0.003048001143425294
2005-09-14	-0.0021037904431041587
2005-09-15	-0.00304514541109957
2005-09-16	-0.0038769010856022357
2005-09-19	0.002004931797496612
2005-09-20	-0.0008239135543612885
2005-09-21	0.004594173547561642
2005-09-22	0.0007035361099032578
2005-09-23	-0.005507307376106829
2005-09-26	-0.002592214134363058
2005-09-27	0.0005906133663564628
2005-09-28	0.0020071523549609616
2005-09-29	-0.0022387467333256916
2005-09-30	-0.002834174101377096
2005-10-03	-0.007105709215628919
2005-10-04	0.00047711017741614015
2005-10-05	0.002384413259247875
2005-10-06	-0.0013082850613227448
2005-10-07	0.0013099989133313894
2005-10-10	0.00023782876582933987
2005-10-11	-0.0019024498884393504
2005-10-12	-0.003812243096461554
2005-10-13	-0.0015547103389423889
2005-10-14	0.0
2005-10-17	-0.001197729987779672
2005-10-18	0.001439054412523788
2005-10-19	0.001197443079428595
2005-10-20	0.0005980510871042011
2005-10-21	0.00442260460185806
2005-10-24	-0.004284191545653848
2005-10-25	-0.004661161684991977
2005-10-26	-0.0038424555657387005
2005-10-27	0.002290289820432445
2005-10-28	-0.0010824289312507673
2005-10-31	0.0007224318535039576
2005-11-01	-0.004090519201759069
2005-11-02	-0.002053614054749575
2005-11-03	-0.0035104819438895873
2005-11-04	-0.0004859197725417541
2005-11-07	0.0018230618388954678
