time	LQD
2003-04-29	-0.003582316969013677
2003-04-30	0.007100493442019129
2003-05-01	-0.0019634200331213325
2003-05-02	-0.0033980584511353884
2003-05-05	0.004486316856807004
2003-05-06	0.005270245496816983
2003-05-07	0.006664297084580273
2003-05-08	8.828789963488681e-05
2003-05-09	-0.001765265421443618
2003-05-12	0.003448270512025564
2003-05-13	8.813231490645279e-05
2003-05-14	0.004405286343612369
2003-05-15	-0.00035088522392401345
2003-05-16	0.006669025468025058
2003-05-19	-0.004096942256816338
2003-05-20	0.0030634439748016273
2003-05-21	0.0
2003-05-22	0.006719060058581139
2003-05-23	0.0013868079128531718
2003-05-27	-0.0034623174076462426
2003-05-28	-0.003995475509828483
2003-05-29	0.007238177764961939
2003-05-30	0.0004329268550460341
2003-06-02	-0.010385154010763675
2003-06-03	0.009182361746995937
2003-06-04	0.0012998398951082901
2003-06-05	-0.0016443309077295298
2003-06-06	0.0016470391851679533
2003-06-09	0.0021635654988949593
2003-06-10	0.007771967813179792
2003-06-11	-0.001113943931597694
2003-06-12	0.0036029696323656157
2003-06-13	0.004188439200885075
2003-06-16	-0.0036601999735166313
2003-06-17	-0.003161065672235952
2003-06-18	-0.009256100687606739
2003-06-19	0.0017301434279992645
2003-06-20	-0.004749594449595884
2003-06-23	0.005032553848630661
2003-06-24	0.001467652303012601
2003-06-25	-0.00508617532664335
2003-06-26	-0.008751426255799277
2003-06-27	-0.002622404263604383
2003-06-30	0.004645037566911814
2003-07-01	-0.01116635095495222
2003-07-02	0.0035289063190435677
2003-07-03	-0.006153819325206089
2003-07-07	-0.004865130799740047
2003-07-08	0.0008888753255207327
2003-07-09	0.003552411468023653
2003-07-10	0.0020354279374654727
2003-07-11	0.001236416016054731
2003-07-14	-0.0026462295535831792
2003-07-15	-0.011408869894835583
2003-07-16	-0.00035785396282139725
2003-07-17	-0.004653630329404246
2003-07-18	0.004225869587705322
2003-07-21	-0.012087080974179876
2003-07-22	-0.0008156275229068699
2003-07-23	0.006621345641121046
2003-07-24	-0.004325133739542353
2003-07-25	-0.002262443438914019
2003-07-28	-0.009977310422867092
2003-07-29	-0.00916170394888094
2003-07-30	0.005085486958885221
2003-07-31	-0.012419489531024563
2003-08-01	-0.0037261437500191175
2003-08-04	0.005890648908736251
2003-08-05	-0.004554800937199954
2003-08-06	0.0038285897481566966
2003-08-07	0.005488338026889528
2003-08-08	0.0005551409938131524
2003-08-11	-0.003883478160144227
2003-08-12	-0.0011139213110802348
2003-08-13	-0.01124429957819606
2003-08-14	0.0013157837184276655
2003-08-15	0.001971082059959439
2003-08-18	0.003278674230642542
2003-08-19	0.008870257620650301
2003-08-20	-0.0030541584612137074
2003-08-21	-0.004827369723061192
2003-08-22	0.00485078626179436
2003-08-25	-0.004456028142351576
2003-08-26	0.0019582160449072017
2003-08-27	-0.0001861018486211119
2003-08-28	0.007353634117873931
2003-08-29	-0.0003696259016461312
2003-09-02	-0.009428698837021576
2003-09-03	0.0028928475923835073
2003-09-04	0.003442775779146645
2003-09-05	0.007603925742444062
2003-09-08	-0.0036812213546647543
2003-09-09	0.0031405535856428024
2003-09-10	0.008011075127126732
2003-09-11	-0.005206903155824727
2003-09-12	0.007346147026207062
2003-09-15	0.0003646391671845439
2003-09-16	0.002187037523565527
2003-09-17	0.006091999895389
2003-09-18	-0.00135563961871088
2003-09-19	0.0009954806366656577
2003-09-22	-0.0037067503828492887
2003-09-23	0.0014519388978251335
2003-09-24	0.003805710099877624
2003-09-25	0.003430266176203567
2003-09-26	0.006207221925874418
2003-09-29	-0.002682122722001523
2003-09-30	0.006633777171894728
2003-10-01	-0.003651292713211518
2003-10-02	-0.0038434064688238623
2003-10-03	-0.013907541182644478
2003-10-06	0.0010009154579098123
2003-10-07	-0.003363355507654986
2003-10-08	0.003648317476337759
2003-10-09	-0.0034532647242494496
2003-10-10	0.004924250119457074
2003-10-13	-0.0006352059597342086
2003-10-14	-0.004086052478569524
2003-10-15	9.119380199340554e-05
2003-10-16	-0.003190866038156881
2003-10-17	0.005487526281430011
2003-10-20	0.000909573148084819
2003-10-21	0.0003635124972241055
2003-10-22	0.002906973923522793
2003-10-23	-0.005434768712212823
2003-10-24	0.007285932605905154
2003-10-27	-0.002260397861203356
2003-10-28	0.00661534541937292
2003-10-29	-0.0070219550453662904
2003-10-30	-0.0013599412668059419
2003-10-31	0.0
2003-11-03	-0.00335908072134794
2003-11-04	0.0015485349866606324
2003-11-05	-0.007003152928043099
2003-11-06	-0.005495498007364041
2003-11-07	0.0019340493731010433
2003-11-10	-0.0029414439942204718
2003-11-11	0.0043330065033078125
2003-11-12	0.0005507394643764485
2003-11-13	0.009449530085292368
2003-11-14	0.005453044449492239
2003-11-17	0.001898211061070576
2003-11-18	0.004420836425059971
2003-11-19	-0.008802688770460643
2003-11-20	0.004802888868377986
2003-11-21	0.0033369656903614597
2003-11-24	-0.006741573033707815
2003-11-25	0.0031674070056206816
2003-11-26	-0.002165068715139107
2003-11-28	-0.004972453202448879
2003-12-01	-0.006087572086203474
2003-12-02	0.0027425089444346185
2003-12-03	-0.0017321764716683452
2003-12-04	0.0008218843642979756
2003-12-05	0.010402473374741872
2003-12-08	-0.007495726595249996
2003-12-09	-0.0031846994473305745
2003-12-10	0.0022820629213664567
2003-12-11	0.0045537339353651785
2003-12-12	0.002719813364125745
2003-12-15	-0.002260397861203356
2003-12-16	0.002265518835132818
2003-12-17	0.002260397861203467
2003-12-18	0.005773562457899839
2003-12-19	0.0006278562755894779
2003-12-22	-0.0018823869583034503
2003-12-23	-0.00574763716586113
2003-12-24	0.00596155421883604
2003-12-26	0.00026936139496314127
2003-12-29	-0.0019748762808770026
2003-12-30	-0.0038676048209703717
2003-12-31	-0.0016252849225804056
2004-01-02	-0.007144803452182047
2004-01-05	0.001093120312592566
2004-01-06	0.009008169699946889
2004-01-07	0.0008116508953066592
2004-01-08	0.001621916559119807
2004-01-09	0.008096382393257828
2004-01-12	0.0016955420805440102
2004-01-13	0.002672632977797962
2004-01-14	0.002132366568299071
2004-01-15	0.004521696356864391
2004-01-16	-0.004413062546623103
2004-01-20	-0.0020390367970828382
2004-01-21	0.0023096929638033448
2004-01-22	0.005051845126065935
2004-01-23	-0.007936521285438536
2004-01-26	-0.005511135525173572
2004-01-27	0.006077943527613039
2004-01-28	-0.007906888849967708
2004-01-29	-0.00017906907311082687
2004-01-30	0.0024182412841600165
2004-02-02	-0.004199439138603767
2004-02-03	0.0020637358746669054
2004-02-04	-0.000805909446984332
2004-02-05	-0.0017026150931703787
2004-02-06	0.0029623144213155594
2004-02-09	0.004206511923275924
2004-02-10	-0.002941124871976397
2004-02-11	0.006078486533304117
2004-02-12	-0.0017770286291750592
2004-02-13	0.005696478845933051
2004-02-17	-0.0029205611815129595
2004-02-18	-0.0023078477523422736
2004-02-19	0.0035587323883337074
2004-02-20	-0.004875913447497382
2004-02-23	0.002761670900612412
2004-02-24	0.0009772620179233638
2004-02-25	0.0007100544275746579
2004-02-26	0.0007095506080239122
2004-02-27	0.0029247702357464433
2004-03-01	-0.004153421752322695
2004-03-02	-0.0019522691981261886
2004-03-03	-0.00044459012372277673
2004-03-04	0.0016011413281227238
2004-03-05	0.010657234404070737
2004-03-08	0.0028119480337682745
2004-03-09	0.002015384875601489
2004-03-10	0.0032357039922983333
2004-03-11	-0.004271250510421876
2004-03-12	-0.0011380975137177396
2004-03-15	0.0011393942554871472
2004-03-16	0.0045521896855904576
2004-03-17	0.0005228545411219976
2004-03-18	-0.004180783361606544
2004-03-19	-0.001574392567943561
2004-03-22	0.0038545318101634862
2004-03-23	0.0018326792964364902
2004-03-24	-0.0009581934444894413
2004-03-25	-0.0027029835329078766
2004-03-26	-0.007431355958488539
2004-03-29	0.0015854867181466226
2004-03-30	-0.002462393646568195
2004-03-31	0.003614529062961891
2004-04-01	-0.004216406737350686
2004-04-02	-0.015614010788028376
2004-04-05	-0.0050183491080876275
2004-04-06	0.004683457427524518
2004-04-07	0.00026892674564038543
2004-04-08	0.000985845210131009
2004-04-12	-0.0060882826601469375
2004-04-13	-0.006305779336691519
2004-04-14	-0.0013597488877170605
2004-04-15	-0.004175805179510994
2004-04-16	0.00574297994839279
2004-04-19	-0.0018127850477422935
2004-04-20	-0.006537670110458915
2004-04-21	0.0008225604138407672
2004-04-22	0.005479438119827318
2004-04-23	-0.004268857649562974
2004-04-26	9.12353961604051e-05
2004-04-27	0.004742833594999496
2004-04-28	-0.006082114888039891
2004-04-29	-0.004475275124027345
2004-04-30	0.0
2004-05-03	-0.002660558858049056
2004-05-04	-0.003311568516083052
2004-05-05	-0.001476659298274563
2004-05-06	-0.004529119901161338
2004-05-07	-0.012999015191775487
2004-05-10	-0.0074318052008209845
2004-05-11	0.0019903239524297067
2004-05-12	0.00037836658215550933
2004-05-13	-0.005295056511694596
2004-05-14	0.006083644564774282
2004-05-17	0.004818614454617842
2004-05-18	0.0014104516034891823
2004-05-19	-0.0032863706490243727
2004-05-20	0.00555813781827208
2004-05-21	-0.0008431360285905409
2004-05-24	0.0040318827850316374
2004-05-25	0.001027275013733231
2004-05-26	0.004477989706189733
2004-05-27	0.004550993791187619
2004-05-28	-0.0014793237490008382
2004-06-01	-0.009351871631763653
2004-06-02	-0.0026170556583560156
2004-06-03	0.0026239226098692114
2004-06-04	-0.003551708206423365
2004-06-07	0.0013131919036386552
2004-06-08	9.369682651483302e-05
2004-06-09	-0.004402409247832195
2004-06-10	0.0005644703930469674
2004-06-14	-0.005077582729432262
2004-06-15	0.011341126597911533
2004-06-16	9.339787530526777e-05
2004-06-17	0.001962312842968883
2004-06-18	-0.001212392788795813
2004-06-21	0.0017740657713656294
2004-06-22	-0.0013980941802489433
2004-06-23	-0.0006533479113588481
2004-06-24	0.003268875269624383
2004-06-25	0.0007447573302772348
2004-06-28	-0.006976744186046546
2004-06-29	0.007025761124121788
2004-06-30	0.0018604367278343137
2004-07-01	0.0009285618045438149
2004-07-02	0.0069573281889416805
2004-07-06	-0.002303086070672866
2004-07-07	0.0008309910928405717
2004-07-08	0.0005535340800038036
2004-07-09	0.0003688420161638284
2004-07-12	0.0020278479586604004
2004-07-13	-0.0019317366041874395
2004-07-14	0.00046085761988767793
2004-07-15	-0.0020267269877295435
2004-07-16	0.009692563506098706
2004-07-19	0.0006399679702133731
2004-07-20	-0.006852444229438093
2004-07-21	-0.00018396176290536026
2004-07-22	-0.0023003312412402943
2004-07-23	0.004334604992901392
2004-07-26	-0.0005510118195363178
2004-07-27	-0.006982676703484625
2004-07-28	-0.0029607669263775893
2004-07-29	0.003804714407823928
2004-07-30	0.0071184643200077335
2004-08-02	-0.0019276581583115293
2004-08-03	-0.0011036764727035964
2004-08-04	0.002670112456473861
2004-08-05	0.0018365192418721143
2004-08-06	0.008982615679559824
2004-08-09	0.00018165554809024265
2004-08-10	-0.0032697603573189626
2004-08-11	-0.0007289429853959417
2004-08-12	0.001367808603641274
2004-08-13	0.004006943367533156
2004-08-16	-0.000997737962372458
2004-08-17	0.005447598306210777
2004-08-18	-0.0028896487357519263
2004-08-19	0.0035319633772474823
2004-08-20	-0.003609727509224725
2004-08-23	-0.0019020623757053379
2004-08-24	-0.0009074271950121338
2004-08-25	0.004723017980633015
2004-08-26	0.000632794188087038
2004-08-27	0.0023488526615000893
2004-08-30	0.003875622505662424
2004-08-31	0.004219799176630845
2004-09-01	-0.005811368214093449
2004-09-02	-0.004226561188912181
2004-09-03	-0.007856973902345299
2004-09-07	0.005643571301087391
2004-09-08	0.004254105512562001
2004-09-09	0.002073036171789111
2004-09-10	-0.000539643446924476
2004-09-13	0.0034197016200996355
2004-09-14	0.0002690473479540767
2004-09-15	0.0
2004-09-16	0.0057383609491012955
2004-09-17	-0.0037443003994056534
2004-09-20	0.005458618437150342
2004-09-21	0.00035600672223257135
2004-09-22	0.0035587323883337074
2004-09-23	-0.003989402176081791
2004-09-24	-0.0003560384162938357
2004-09-27	0.003472526027302081
2004-09-28	-0.0007097977269413525
2004-09-29	-0.004706148071084937
2004-09-30	-0.0029440111735341556
2004-10-01	-0.008231977279477887
2004-10-04	-0.000631538227507944
2004-10-05	0.004152809675976199
2004-10-06	-0.0028769188633155363
2004-10-07	-0.0021639661458784376
2004-10-08	0.009758758913196885
2004-10-11	0.0008948409317324213
2004-10-12	0.0005364791131594604
2004-10-13	0.0038423077625797664
2004-10-14	0.004094772377271516
2004-10-15	-0.004432623993552376
2004-10-18	0.0016918504616971752
2004-10-19	-0.00017776374296518682
2004-10-20	0.0032897227098045434
2004-10-21	-0.0008861970698904598
2004-10-22	-0.0007982644988105969
2004-10-25	0.0022192631745554525
2004-10-26	-0.0010629118242706515
2004-10-27	-0.006029440614789272
2004-10-28	0.0016949370561329946
2004-10-29	0.0032059899137624193
2004-11-01	-0.007989360973707171
2004-11-02	0.001521236411143656
2004-11-03	-0.001965700717498464
2004-11-04	0.004297254879568335
2004-11-05	-0.004278867495344896
2004-11-08	-0.004207641935087714
2004-11-09	0.0001797774203264879
2004-11-10	-0.000898862688728963
2004-11-11	8.998772913315634e-05
2004-11-12	0.00503776124635591
2004-11-15	0.00035804614294909776
2004-11-16	-0.0005369111206273702
2004-11-17	0.005550606656411272
2004-11-18	0.0016025668239392221
2004-11-19	-0.005244411892361134
2004-11-22	-0.00044681485230568807
2004-11-23	0.0012515589923525194
2004-11-24	-8.930478777202655e-05
2004-11-26	-0.0035717611707206665
2004-11-29	-0.007885986936977507
2004-11-30	0.001264559577329738
2004-12-01	-0.00442036870107787
2004-12-02	-0.0031714250832313162
2004-12-03	0.00563580679163822
2004-12-06	0.002802180201434412
2004-12-07	0.002343559591800659
2004-12-08	0.003417310191018874
2004-12-09	0.0023301174275798253
2004-12-10	0.00044709454037117347
2004-12-13	0.0019662277406669038
2004-12-14	0.00044601776367492185
2004-12-15	0.005349486934118186
2004-12-16	-0.008602351918468587
2004-12-17	0.0010734658341464698
2004-12-20	-0.0007148764939391983
2004-12-21	0.00044706627510215924
2004-12-22	0.0010726023375762228
2004-12-23	0.0017856870378767375
2004-12-27	-0.005347580128704177
2004-12-28	0.0010752934428566174
2004-12-29	-0.001521644889794449
2004-12-30	0.0035857811343920076
2004-12-31	-0.003751658601111818
2005-01-03	0.006455673169403653
2005-01-04	-0.005612447691919598
2005-01-05	0.0008062742848604643
2005-01-06	0.0007161564023843159
2005-01-07	-0.00044729449278380073
2005-01-10	-0.0017003294759622145
2005-01-11	0.0023307440584765526
2005-01-12	0.0009838173039393716
2005-01-13	0.00268051337264108
2005-01-14	0.0011584142933869224
2005-01-18	0.0005340915781328892
2005-01-19	0.0015123046295444365
2005-01-20	-0.001776555110887812
2005-01-21	0.002224595178056843
2005-01-24	0.0017757665143744994
2005-01-25	-0.0033679418297050123
2005-01-26	0.0003557218018044317
2005-01-27	-0.0021335040299331753
2005-01-28	0.005790659473308812
2005-01-31	0.0
2005-02-01	-0.003985868658589631
2005-02-02	-0.0008892705810131796
2005-02-03	0.0012461005033364003
2005-02-04	0.003200289956335034
2005-02-07	0.00035446093104307685
2005-02-08	0.003631886476447077
2005-02-09	0.0035303961669062023
2005-02-10	-0.0035179763168019518
2005-02-11	-0.0029126374418889656
2005-02-14	0.0016818840342849306
2005-02-15	-0.0015023488232420723
2005-02-16	-0.004779192191670112
2005-02-17	-0.002223210376031126
2005-02-18	-0.0016933584418844516
2005-02-22	-0.0008927637908574537
2005-02-23	0.0014296848135035845
2005-02-24	-0.0019630697002070985
2005-02-25	0.0017881500256167193
2005-02-28	-0.005622533383791928
2005-03-01	-0.0040387448899421585
2005-03-02	0.00036046602764105984
2005-03-03	-9.010121644892344e-05
2005-03-04	0.0032432487419060685
2005-03-07	0.0028735604621976663
2005-03-08	-0.004477077351662806
2005-03-09	-0.009534066879692271
2005-03-10	0.0013620949213881683
2005-03-11	-0.0017229964432365907
2005-03-14	-9.086242790778964e-05
2005-03-15	-0.004088279726445321
2005-03-16	0.003466495565562333
2005-03-17	-0.002272727272727315
2005-03-18	-0.0030068503968536664
2005-03-21	-0.001188057536038789
2005-03-22	-0.008600992163343424
2005-03-23	0.002953389010897478
2005-03-24	0.002116530420622764
2005-03-28	-0.001469271440472375
2005-03-29	0.001747309592964097
2005-03-30	0.0025704468788436685
2005-03-31	0.0034795097207540593
2005-04-01	-0.003102439540579427
2005-04-04	-0.006132706351902217
2005-04-05	0.003039250557097528
2005-04-06	-0.0005509612154127597
2005-04-07	-0.005052783004806716
2005-04-08	0.003231749439137399
2005-04-11	0.0027611175163382295
2005-04-12	0.004038572315107736
2005-04-13	0.0023768364355167826
2005-04-14	-0.003647984681372729
2005-04-15	0.004576659038901587
2005-04-18	0.00018220175914729353
2005-04-19	0.004190641595471334
2005-04-20	0.0005442942644160453
2005-04-21	-0.005258879556079732
2005-04-22	0.004739807463315593
2005-04-25	0.0024493934032836506
2005-04-26	-0.0016289620377898384
2005-04-27	0.00489485965392622
2005-04-28	0.004149369312106188
2005-04-29	-0.0035932584169554582
2005-05-02	-0.0035160421572890677
2005-05-03	0.0005428169660397497
2005-05-04	-0.002260602299290815
2005-05-05	0.0014500966777215574
2005-05-06	-0.005429850444534812
2005-05-09	-0.003457733189594303
2005-05-10	-0.00018258440174701018
2005-05-11	0.0009132280741652732
2005-05-12	-0.0031934167791410895
2005-05-13	0.005583529614201943
2005-05-16	-0.0015474073184129633
2005-05-17	0.0005469738103598409
2005-05-18	0.003553525190418627
2005-05-19	-0.001452660555669838
2005-05-20	-0.0002728351316195754
2005-05-23	0.004183781051706026
2005-05-24	0.0021736967286407616
2005-05-25	-9.039436143276625e-05
2005-05-26	0.000632679819327242
2005-05-27	-9.034537361740647e-05
2005-05-31	0.004336073804573015
2005-06-01	0.0029681762020945524
2005-06-02	0.0038561590614127894
2005-06-03	-0.005270716048036417
2005-06-06	0.002784060998979987
2005-06-07	0.002059786136449082
2005-06-08	-0.002055552138651051
2005-06-09	-0.0018807693621673005
2005-06-10	-0.0044863168568071154
2005-06-13	-0.0023433484811831162
2005-06-14	-0.001084133561615519
2005-06-15	-0.0018992410694786965
2005-06-16	0.0009967434735700387
2005-06-17	-0.00018108330080468527
2005-06-20	-0.001176978334176737
2005-06-21	0.003353904528694329
2005-06-22	0.007137057530968383
2005-06-23	0.0006279125647323802
2005-06-24	0.00251007415183091
2005-06-27	0.0014307075927313395
2005-06-28	-0.0031252654772513377
2005-06-29	0.000537419911517123
2005-06-30	0.0035810343492153063
2005-07-01	-0.008385324039310471
2005-07-05	-0.0032385804110428573
2005-07-06	0.002166045642231884
2005-07-07	0.0026116796932302844
2005-07-08	-0.0019761180013001534
2005-07-11	-0.005490060363609883
2005-07-12	-0.002262443438914019
2005-07-13	0.0022675736961450532
2005-07-14	0.0009049635667066624
2005-07-15	0.00045210716498811365
2005-07-18	-0.0008134113515047003
2005-07-19	0.0008140735281534361
2005-07-20	0.0010844565344125812
2005-07-21	-0.005145794999533382
2005-07-22	0.0046279686964965094
2005-07-25	-9.034537361740647e-05
2005-07-26	0.00018070707328288194
2005-07-27	-0.0012644453405430411
2005-07-28	0.0037981385602343654
2005-07-29	-0.0022522522522522292
2005-08-01	-0.006410826947834347
2005-08-02	-0.0018175624861204165
2005-08-03	0.0023670989156867606
2005-08-04	0.0
2005-08-05	-0.001725656808763465
2005-08-08	-0.004549176447460779
2005-08-09	0.0016451208276815343
2005-08-10	0.0008212790427299943
2005-08-11	0.0030998936628794382
2005-08-12	0.0048173643416014045
2005-08-15	-0.001447341996313356
2005-08-16	0.0026270578596863103
2005-08-17	-0.002620174509647022
2005-08-18	0.0028082032820702096
2005-08-19	-0.0009033286077492209
2005-08-22	-0.00045203818311967403
2005-08-23	0.0008140781131276142
2005-08-24	-0.00036154117631970184
2005-08-25	0.0018987259255867084
2005-08-26	0.0016244049196065813
2005-08-29	9.011745583364927e-05
2005-08-30	0.0016216243709530342
2005-08-31	0.007015639298038057
2005-09-01	-0.006877426307278278
2005-09-02	0.00026979745155308876
2005-09-06	-0.0020680035462072865
2005-09-07	-0.0036039420990878757
2005-09-08	0.0002713302259249595
2005-09-09	0.00045195643755158166
2005-09-12	-0.0025300332875169973
2005-09-13	0.0017211925215760981
2005-09-14	-0.0024417097846810565
2005-09-15	-0.003535485434502661
2005-09-16	-0.0027292160422182077
2005-09-19	0.002736685046950793
2005-09-20	-0.001546562698118259
2005-09-21	0.004464673018401255
2005-09-22	-0.0005442449179642317
2005-09-23	-0.002904335577581074
2005-09-26	-0.0031858590221791605
2005-09-27	0.0009131446641439389
2005-09-28	0.0020983097003772766
2005-09-29	-0.0003641049477987046
2005-09-30	-0.003369788126577955
2005-10-03	-0.007036430968829888
2005-10-04	0.0012884169421141234
2005-10-05	0.0013786203334298364
2005-10-06	-0.002202825796163599
2005-10-07	0.0016557842580415816
2005-10-10	-0.0006428477841544655
2005-10-11	-0.0016541105098379916
2005-10-12	-0.004234159490583367
2005-10-13	-0.0016638963271214946
2005-10-14	-0.00203704833984375
2005-10-17	0.0013917380550918512
2005-10-18	0.0012971313745260282
2005-10-19	0.001017864445842509
2005-10-20	-0.0024958092281821553
2005-10-21	0.00528217658678809
2005-10-24	-0.0037795321664982895
2005-10-25	-0.0049042174589943865
2005-10-26	-0.0029756341091681238
2005-10-27	0.000746146522513147
2005-10-28	0.0
2005-10-31	-0.0002796496536624504
2005-11-01	-0.0041949935893027535
2005-11-02	-0.001965915419140707
2005-11-03	-0.00347061949595473
2005-11-04	0.0007530292984123665
2005-11-07	0.001034618234267315
2005-11-08	0.0060133363507781645
2005-11-09	-0.005323617226570043
