Price	close	open	high	low
Ticker	IGEA.L	IGEA.L	IGEA.L	IGEA.L
time				
2012-03-02	100.32369995117188	100.32369995117188	100.32369995117188	100.32369995117188
2012-03-05	99.74749755859375	99.74749755859375	99.74749755859375	99.74749755859375
2012-03-06	99.41220092773438	99.41220092773438	99.41220092773438	99.41220092773438
2012-03-07	99.47000122070312	100.3499984741211	100.3499984741211	100.3499984741211
2012-03-08	100.26000213623047	100.48999786376953	100.48999786376953	100.48999786376953
2012-03-09	100.26000213623047	100.26000213623047	100.26000213623047	100.26000213623047
2012-03-12	100.26000213623047	100.26000213623047	100.26000213623047	100.26000213623047
2012-03-13	99.70999908447266	99.94999694824219	99.94999694824219	99.94999694824219
2012-03-14	98.51000213623047	99.0	99.0	98.80000305175781
2012-03-15	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-16	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-19	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-20	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-21	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-22	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-23	98.51000213623047	98.51000213623047	98.51000213623047	98.51000213623047
2012-03-26	98.11000061035156	97.95999908447266	97.95999908447266	97.95999908447266
2012-03-27	98.11000061035156	98.11000061035156	98.11000061035156	98.11000061035156
2012-03-28	98.11000061035156	98.11000061035156	98.11000061035156	98.11000061035156
2012-03-29	98.11000061035156	98.11000061035156	98.11000061035156	98.11000061035156
2012-03-30	98.44000244140625	98.63999938964844	98.63999938964844	98.63999938964844
2012-04-02	98.95999908447266	98.80999755859375	98.9000015258789	98.80999755859375
2012-04-03	98.95999908447266	98.95999908447266	98.95999908447266	98.95999908447266
2012-04-04	98.44000244140625	98.66000366210938	98.66000366210938	98.66000366210938
2012-04-05	98.44000244140625	98.44000244140625	98.44000244140625	98.44000244140625
2012-04-10	97.81500244140625	97.81500244140625	97.81500244140625	97.81500244140625
2012-04-11	97.90499877929688	97.90499877929688	97.90499877929688	97.90499877929688
2012-04-12	98.63999938964844	98.63999938964844	98.63999938964844	98.63999938964844
2012-04-13	98.56999969482422	98.56999969482422	98.56999969482422	98.56999969482422
2012-04-16	98.1500015258789	98.37000274658203	98.37000274658203	98.37000274658203
2012-04-17	98.62999725341797	98.62999725341797	98.62999725341797	98.62999725341797
2012-04-18	98.5199966430664	98.5199966430664	98.5199966430664	98.5199966430664
2012-04-19	98.625	98.625	98.625	98.625
2012-04-20	98.71499633789062	98.71499633789062	98.71499633789062	98.71499633789062
2012-04-23	98.30999755859375	98.5199966430664	98.5199966430664	98.5199966430664
2012-04-24	98.58000183105469	98.58000183105469	98.58000183105469	98.58000183105469
2012-04-25	98.56999969482422	98.7300033569336	98.7300033569336	98.7300033569336
2012-04-26	98.8499984741211	98.8499984741211	98.8499984741211	98.8499984741211
2012-04-27	99.29000091552734	99.29000091552734	99.29000091552734	99.29000091552734
2012-04-30	99.37999725341797	99.61000061035156	99.61000061035156	99.61000061035156
2012-05-01	99.4749984741211	99.4749984741211	99.4749984741211	99.4749984741211
2012-05-02	99.30000305175781	99.51000213623047	99.51000213623047	99.47000122070312
2012-05-03	99.37000274658203	99.37000274658203	99.37000274658203	99.37000274658203
2012-05-04	99.01000213623047	99.0	99.0	99.0
2012-05-08	98.73999786376953	99.0	99.0	99.0
2012-05-09	98.16999816894531	98.16999816894531	98.16999816894531	98.16999816894531
2012-05-10	98.30000305175781	98.54000091552734	98.54000091552734	98.54000091552734
2012-05-11	98.16000366210938	98.16000366210938	98.16000366210938	98.16000366210938
2012-05-14	97.6449966430664	97.6449966430664	97.6449966430664	97.6449966430664
2012-05-15	97.38500213623047	97.38500213623047	97.38500213623047	97.38500213623047
2012-05-16	96.86000061035156	96.97000122070312	96.97000122070312	96.97000122070312
2012-05-17	96.8499984741211	96.9000015258789	97.08000183105469	96.9000015258789
2012-05-18	96.66000366210938	96.66000366210938	96.66000366210938	96.66000366210938
2012-05-21	96.61000061035156	96.69999694824219	96.69999694824219	96.69999694824219
2012-05-22	96.94999694824219	96.8499984741211	96.8499984741211	96.8499984741211
2012-05-23	95.98999786376953	96.69999694824219	96.69999694824219	96.38999938964844
2012-05-24	95.86000061035156	95.83999633789062	95.83999633789062	95.83999633789062
2012-05-25	95.33000183105469	95.4800033569336	95.4800033569336	95.37000274658203
2012-05-29	95.30500030517578	95.30500030517578	95.30500030517578	95.30500030517578
2012-05-30	94.69000244140625	94.69000244140625	94.69000244140625	94.69000244140625
2012-05-31	94.94000244140625	95.30000305175781	95.30000305175781	95.30000305175781
2012-06-01	95.40499877929688	95.40499877929688	95.40499877929688	95.40499877929688
2012-06-06	96.48500061035156	96.48500061035156	96.48500061035156	96.48500061035156
2012-06-07	96.41000366210938	96.61000061035156	96.61000061035156	96.61000061035156
2012-06-08	96.13999938964844	96.30999755859375	96.30999755859375	96.30999755859375
2012-06-11	96.11000061035156	96.44000244140625	96.44000244140625	96.44000244140625
2012-06-12	96.54000091552734	96.45999908447266	96.45999908447266	96.45999908447266
2012-06-13	96.70999908447266	96.70999908447266	96.70999908447266	96.70999908447266
2012-06-14	96.66999816894531	96.70999908447266	96.70999908447266	96.70999908447266
2012-06-15	97.11000061035156	97.22000122070312	97.22000122070312	97.22000122070312
2012-06-18	96.91000366210938	97.25	97.25	97.18000030517578
2012-06-19	97.4800033569336	97.58999633789062	97.5999984741211	97.58999633789062
2012-06-20	96.47000122070312	96.81999969482422	96.81999969482422	96.81999969482422
2012-06-21	96.07499694824219	96.07499694824219	96.07499694824219	96.07499694824219
2012-06-22	96.23500061035156	96.23500061035156	96.23500061035156	96.23500061035156
2012-06-25	95.63500213623047	95.63500213623047	95.63500213623047	95.63500213623047
2012-06-26	95.91500091552734	95.91500091552734	95.91500091552734	95.91500091552734
2012-06-27	96.3499984741211	96.37999725341797	96.37999725341797	96.37999725341797
2012-06-28	96.31999969482422	96.41000366210938	96.41000366210938	96.41000366210938
2012-06-29	97.36000061035156	97.12000274658203	97.12000274658203	97.12000274658203
2012-07-02	97.38999938964844	97.5	97.5	97.5
2012-07-03	98.08999633789062	98.08999633789062	98.08999633789062	98.08999633789062
