,Final Portfolio Value
0,1.0024006523480087
1,1.0015306300478295
2,1.00416957361128
3,1.0050127673387437
4,1.0047571182275068
5,1.0058797906185117
6,1.0033219046289599
7,0.9989847175846309
8,0.9981363023801675
9,0.998858755870583
10,1.005134274951565
11,1.0060997365283588
12,1.0096926015366596
13,1.008705419876588
14,1.0063985780330316
15,0.9989631373651309
16,1.0016404301504593
17,0.9981125066097358
18,1.0034671197349092
19,1.0032578631401186
20,1.004585201582186
21,0.999834690895643
22,0.9994603699254068
23,0.9970692307791077
24,0.99463011115392
25,0.9874370797906283
26,0.9851015907804914
27,0.9833334883391018
28,0.9821162000945458
29,0.9859276062579276
30,0.9901598792096206
31,0.9900359116477642
32,0.9910656175587296
33,0.9966990332947483
34,0.9943191225496
35,0.9964731370026929
36,0.9966790221964178
37,0.9968104401240943
38,0.9959090232244401
39,0.9963807516203462
40,1.0005326367341443
41,1.0036931672593101
42,1.0056330421206345
43,1.009991020878524
44,1.010137888551713
45,1.0139039303182904
46,1.0125982286900406
47,1.005432521268558
48,1.007061537955182
49,1.0153527738291357
50,1.0180781752770625
51,1.0228851917475428
52,1.0239628264836687
53,1.023513967095151
54,1.0247603549451592
55,1.0197998398647905
56,1.0204366841440182
57,1.0222268593043808
58,1.023733909022329
59,1.024459194955892
60,1.0271078320224467
61,1.0236347971687632
62,1.0193663876939794
63,1.0174209617225771
64,1.0120648203113138
65,1.014963360147779
66,1.0190023513959423
67,1.0201839725084736
68,1.0182999950732712
69,1.0176701503952277
70,1.0186618982237112
71,1.0175573910842552
72,1.0224267361058907
73,1.0252349712767694
74,1.0219189281260797
75,1.0224498643614761
76,1.0207239767744043
77,1.01562638584514
78,1.0125707513265838
79,1.0102292836283713
80,1.0078723299028591
81,1.001571296921059
82,0.9988666969646625
83,1.002247640599526
84,1.0000366965804983
85,1.0014846071623569
86,1.0008904397974077
87,1.0052469468367797
88,1.012032552576197
89,1.0125786757606399
90,1.0174282681186815
91,1.0125377821909938
92,1.0183366750428584
93,1.0158714898059844
94,1.0156386716127273
95,1.0192493206351891
96,1.019880713100813
97,1.024914276152496
98,1.0290029000527896
99,1.0440638760843215
100,1.0531061177225174
101,1.0540820089324725
102,1.061621814872525
103,1.0575397496029426
104,1.057920582944393
105,1.0625778716410041
106,1.0628845969441145
107,1.0556558286114786
108,1.0645704653922508
109,1.066879884047065
110,1.063322977510072
111,1.0674858641590952
112,1.0732548580730261
113,1.0739255738956177
114,1.071484588233759
115,1.0652938759565698
116,1.0594394020744862
117,1.0569542848660252
118,1.04631389883402
119,1.0533048650538415
120,1.0546333957226655
121,1.0467267401062617
122,1.0474891299996911
123,1.049496876295486
124,1.058703596574893
125,1.0548262466126288
126,1.0538203934403385
127,1.0525116445730271
128,1.052575950433131
129,1.059017045200486
130,1.0586598865905312
131,1.0576088406621384
132,1.0495597984959395
133,1.049450585695363
134,1.0507340135094374
135,1.0496803561492507
136,1.050873109317226
137,1.0452746520322163
138,1.0396592804359224
139,1.038002271994576
140,1.0337966934941356
141,1.0315300410362644
142,1.031342816790076
143,1.0355569264993258
144,1.0320055290069567
145,1.02769767712245
146,1.0291228225848013
147,1.0330320173263305
148,1.0335833236337746
149,1.038137097501835
150,1.039173361189077
151,1.0377725231931376
152,1.0313414881424496
153,1.0236378330202767
154,1.0121933174282194
155,1.0207392891395803
156,1.0205332871619948
157,1.0168783136832764
158,1.006014002717976
159,1.0010387735703024
160,0.9843836018234577
161,0.9984092365051809
162,1.0038615084696987
163,1.0054335570687702
164,1.0025308688280707
165,1.0007357986721774
166,1.0024220651183653
167,1.0050169281893337
168,1.004338688764634
169,1.008538718934667
170,1.0042126403545533
171,1.0024724057253183
172,0.998964255896838
173,0.9905596863693896
174,0.9925381246332242
175,0.9941315020981611
176,0.9899910554825825
177,0.9933173182469337
178,0.9899758730524817
179,0.9898773332987427
180,0.9887400938923432
181,0.9865161526999382
182,0.9884106730873552
183,0.989716559013611
184,0.9858056435504307
185,0.9786716953428094
186,0.9813183454354758
187,0.9805461882546077
188,0.976567584934604
189,0.9729109363187195
190,0.9672872672213287
191,0.9616185300431367
192,0.9540730557899626
193,0.9376079784128096
194,0.9420442695775435
195,0.9363814154796111
196,0.9469658579398317
197,0.9439382492803565
198,0.937426874769516
199,0.9335789108013821
200,0.9316640094045593
201,0.9280060891622104
202,0.9369569987305637
203,0.9481946513311631
204,0.9413939617053335
205,0.9404125521846606
206,0.9411386445495795
