,Final Portfolio Value
0,1.0005569830009273
1,1.0001288735321008
2,1.0008578710944864
3,1.001847538910641
4,1.0033277202050686
5,1.0008666426472979
6,1.0010581430942005
7,1.0034693398451922
8,1.0046853333966608
9,1.005142594354533
10,1.0054338842442474
11,1.0046950308699247
12,1.0026380275738378
13,1.0070950418399005
14,1.0086514823851065
15,1.0094157250009026
16,1.0110285309271514
17,1.014407429840872
18,1.0158415875848623
19,1.0160266731705667
20,1.0133711551659197
21,1.013921138882351
22,1.0146153020634805
23,1.0132334100758973
24,1.0144404942481184
25,1.015768378222539
26,1.016505192256795
27,1.0189065123394578
28,1.0207854857752854
29,1.021685372839084
30,1.0236578306240727
31,1.0234373740965301
32,1.0238185450311745
33,1.0223209585529185
34,1.021085957739439
35,1.0221484997119685
36,1.022889055892502
37,1.0225782154318313
38,1.0224581982336742
39,1.0241139477569816
40,1.0245559249292853
41,1.0266196449932656
42,1.0268774738500699
43,1.0281771755733127
44,1.0269315892818676
45,1.0291325085315401
46,1.0292178928818674
47,1.0301472421404338
48,1.0287855824862986
49,1.0293977817774922
50,1.0266066284710367
51,1.0270114509703498
52,1.0221036353006765
53,1.0226872580452238
54,1.0205720476351874
55,1.0224687948121207
56,1.0246308048418595
57,1.0286896194711166
58,1.0290583111534362
59,1.0249350571190754
60,1.0251062023030704
61,1.0249021108718892
62,1.0208227856404348
63,1.0239435721496566
64,1.0237845102213408
65,1.0227363947383892
66,1.021975208257304
67,1.0229714662991019
68,1.0264972073680523
69,1.0277960141430438
70,1.0297772948575703
71,1.0351974537373154
72,1.0369426028246245
73,1.0359131796625511
74,1.0345476323135698
75,1.0347755424196874
76,1.0358301253613504
77,1.042338647270632
78,1.0451883198016976
79,1.0475240211097243
80,1.0473148676585686
81,1.0466767913527724
82,1.0468169683798327
83,1.0463709935079217
84,1.0461762802238193
85,1.04867704107131
86,1.0531823806458593
87,1.0535505379766268
88,1.0566097105965229
89,1.0569515604281225
90,1.0570076421141725
91,1.0573809810285946
92,1.0552086978366764
93,1.0542781463626303
94,1.051597375949628
95,1.0515760021014133
96,1.0526257807045412
97,1.0554984249447907
