time	^STOXX50E
2008-03-28	-0.00302840228482526
2008-03-31	-0.0035676494583082308
2008-04-01	0.03458873012234953
2008-04-02	0.011815442165070245
2008-04-03	-0.0060454360377774075
2008-04-04	0.005366975390362905
2008-04-07	0.008763704203609946
2008-04-08	-0.004688556588033244
2008-04-09	-0.009074921214319742
2008-04-10	-0.0047352263246928095
2008-04-11	-0.015449517127068324
2008-04-14	-0.0077594698940472995
2008-04-15	0.005303319427489628
2008-04-16	0.015663498907742435
2008-04-17	-0.006223743987111674
2008-04-18	0.022377170767691856
2008-04-21	-0.010161291821754959
2008-04-22	-0.008957761725908342
2008-04-23	0.007341822741307791
2008-04-24	-0.00042249681019124186
2008-04-25	0.008620488250104419
2008-04-28	0.005368482882411207
2008-04-29	-0.005539044893789535
2008-04-30	0.008274433112456903
2008-05-02	0.01372018452211421
2008-05-05	-0.0013797801821405775
2008-05-06	-0.006990902961263257
2008-05-07	0.006943925907752391
2008-05-08	-0.004111783663983348
2008-05-09	-0.014074685807918597
2008-05-13	0.004071975176402898
2008-05-14	0.01058138620847604
2008-05-15	-0.0006739806872793075
2008-05-16	0.002088222260517636
2008-05-19	0.005014384914020065
2008-05-20	-0.015447100737343344
2008-05-21	-0.007372550983375081
2008-05-22	-0.0002898829374838874
2008-05-23	-0.017719332675559918
2008-05-26	-0.0002469700626284155
2008-05-27	-0.0037235559103609983
2008-05-28	0.00866333661811991
2008-05-29	0.0024204176019342327
2008-05-30	0.006825285026685002
2008-06-02	-0.015180617593013923
2008-06-03	0.004526296973693
2008-06-04	-0.01024526485736843
2008-06-05	-0.0043849016609720515
2008-06-06	-0.02338694024052712
2008-06-09	0.00017797890495185875
2008-06-10	-0.006293576966759806
2008-06-11	-0.01827008126160068
2008-06-12	0.009460389506082967
2008-06-13	0.005668122330328984
2008-06-16	-0.00837569699252283
2008-06-17	0.006439596441636386
2008-06-18	-0.013390250360211797
2008-06-19	-0.0060604879583286975
2008-06-20	-0.01724545014817702
2008-06-23	0.00021887712614332422
2008-06-24	-0.006655343393779156
2008-06-25	0.016413439337094493
2008-06-26	-0.02717888317584316
2008-06-27	-0.0077472863393376334
2008-06-30	0.003754199208200415
2008-07-01	-0.01788050922187323
2008-07-02	-0.0013180298430663928
2008-07-03	0.012887220561467405
2008-07-07	0.0005283886688960404
2008-07-08	-0.013520675868965215
2008-07-09	0.016692992207788304
2008-07-10	-0.01779216960180119
2008-07-11	-0.02596092616690948
2008-07-14	0.005772742580282708
2008-07-15	-0.022855884507632207
2008-07-16	0.010191785325476044
2008-07-17	0.025617709015745227
2008-07-18	0.02009770603387806
2008-07-21	0.0037301762949131234
2008-07-22	-0.0023035741171328894
2008-07-23	0.018417194774123402
2008-07-24	-0.00971805811808113
2008-07-25	-0.0010285028922095707
2008-07-28	-0.01125589637590163
2008-07-29	0.003455713484363576
2008-07-30	0.012773460936994496
2008-07-31	0.00014551298001874713
2008-08-04	-0.023326679275956774
2008-08-05	0.027614137482391277
2008-08-06	0.008558923250083783
2008-08-07	-0.0034526108570251957
2008-08-08	0.003305609086393435
2008-08-11	0.010908068069542143
2008-08-12	-0.002556785834308184
2008-08-13	-0.023888181131972552
2008-08-14	0.0006230234415753877
2008-08-15	0.0032113621783065316
2008-08-18	-0.00045433547835938004
2008-08-19	-0.025649963499559947
2008-08-20	0.0047351259385242095
2008-08-21	-0.014068639693655127
2008-08-22	0.019541875996049063
2008-08-25	-0.009660640092585049
2008-08-26	0.005185330559706491
2008-08-27	0.000524646696428821
2008-08-28	0.0182683483064634
2008-08-29	0.0018485217930226394
2008-09-01	-0.00036545327667525385
2008-09-02	0.015473802195001607
2008-09-03	-0.013900350297488484
2008-09-04	-0.02794619814438426
2008-09-05	-0.027174009068216542
2008-09-08	0.030852254091451092
2008-09-09	-0.007018637566723607
2008-09-10	-0.005841655784387667
2008-09-11	-0.00614429329707844
2008-09-12	0.017355116284461847
2008-09-15	-0.03869716990758021
2008-09-16	-0.01991006254497496
2008-09-17	-0.022555121421314106
2008-09-18	-0.005942798321892595
2008-09-19	0.08420668109409823
2008-09-22	-0.022053037808059117
2008-09-23	-0.01318132396395788
2008-09-24	-0.006369771453346718
2008-09-25	0.027975891991313118
2008-09-26	-0.015793079996586523
2008-09-29	-0.04697351506629355
2008-09-30	0.009976102024859435
2008-10-01	0.009594545109886887
2008-10-02	-0.01950872446426921
2008-10-03	0.0353481977611223
2008-10-06	-0.078633348196403
2008-10-07	0.003652872137306362
2008-10-08	-0.06421361908669387
2008-10-09	-0.024312040444049554
2008-10-10	-0.07880059595778377
2008-10-13	0.1100182661658593
2008-10-14	0.025450809477740144
2008-10-15	-0.06481566352778656
2008-10-16	-0.05983569283089896
2008-10-17	0.044710731439777884
2008-10-20	0.03218978673645623
2008-10-21	-0.005628065150374617
2008-10-22	-0.054252262084372505
2008-10-23	-0.002416604546454537
2008-10-24	-0.04842926007478454
2008-10-28	0.02074328916205359
2008-10-29	0.056078088755505906
2008-10-30	0.005088997025262998
2008-10-31	0.025205285406300293
2008-11-03	0.007053133479950624
2008-11-04	0.05558538411430325
2008-11-05	-0.016140935041752846
2008-11-06	-0.06220274449144547
2008-11-07	0.023799782485846466
2008-11-10	0.008952810899508057
2008-11-11	-0.05416551492402777
2008-11-12	-0.033366798170073375
2008-11-13	0.012162896144794155
2008-11-14	0.011675233903551518
2008-11-17	-0.03802611478644169
2008-11-18	0.01068576544463018
2008-11-19	-0.03963850314356199
2008-11-20	-0.030221888479806225
2008-11-21	-0.026990273266536136
2008-11-24	0.09898386609716181
2008-11-25	0.002352583036068001
2008-11-26	-0.0050630095472607994
2008-11-27	0.022811291835263203
2008-11-28	0.0009638042969482008
2008-12-01	-0.05839590940826056
2008-12-02	0.02872761781005395
2008-12-03	0.006537505356485784
2008-12-04	-0.00033764172555217353
2008-12-05	-0.04923751403923016
2008-12-08	0.08755863829183852
2008-12-09	0.012865009059283006
2008-12-10	0.0059618262044009995
2008-12-11	-0.0040832933537966465
2008-12-12	-0.026748310463188374
2008-12-15	-0.004729378861519473
2008-12-16	0.01781543996007695
2008-12-17	-0.0024078691399292973
2008-12-18	0.0032563269862055932
2008-12-19	-0.0033762689753982222
2008-12-22	-0.01902100218385472
2008-12-23	-0.00646883840316459
2008-12-24	0.0
2008-12-29	0.0025859758569144464
2008-12-30	0.026453933906514626
2008-12-31	0.0
2009-01-05	0.04157893699019111
2009-01-06	0.009798669384259107
2009-01-07	-0.015466731254986987
2009-01-08	-0.008662421386777974
2009-01-09	-0.011909102109755376
2009-01-12	-0.013962884703919154
2009-01-13	-0.016554746357113403
2009-01-14	-0.04678845550438748
2009-01-15	-0.01774668245509159
2009-01-16	0.010532996460849153
2009-01-19	-0.012737539378772311
2009-01-20	-0.022904490878774664
2009-01-21	-0.005620736510836943
2009-01-22	-0.012958999907293878
2009-01-23	-0.005647942328621425
2009-01-26	0.03673401930237041
2009-01-27	-0.0009654801909909638
2009-01-28	0.044124347950909915
2009-01-29	-0.022981137378421335
2009-01-30	-0.014285680475053297
2009-02-02	-0.01709447137133613
2009-02-03	0.0209892495468873
2009-02-04	0.023537941912127103
2009-02-05	-0.0019584546653658164
2009-02-06	0.02199078682475486
2009-02-09	0.0022571700933087246
2009-02-10	-0.034398369700390785
2009-02-11	-0.00011022199182764147
2009-02-12	-0.023347569757004805
2009-02-13	0.006022749129643845
2009-02-17	-0.04860680463272138
2009-02-18	-0.0007122754835123812
2009-02-19	-0.0017134454878749983
2009-02-20	-0.048779117991176846
2009-02-23	-0.009966817929689564
2009-02-24	-0.0070946937172921
2009-02-25	-0.00618962843710491
2009-02-26	0.028433899130465123
2009-02-27	-0.022220149942209333
2009-03-02	-0.04728191674538129
2009-03-03	-0.00959217874487095
2009-03-04	0.042220579544154146
2009-03-05	-0.046931741723920783
2009-03-06	-0.018901341485018208
2009-03-09	-0.003995074841319446
2009-03-10	0.060525558299133086
2009-03-11	0.0069079459884680006
2009-03-12	0.015443982524049105
2009-03-13	0.003505484873161935
2009-03-16	0.03259674973354909
2009-03-17	-0.010556994577627155
2009-03-18	0.0034488465182009875
2009-03-19	0.010098116195169426
2009-03-20	0.005579582623878032
2009-03-23	0.03450092206250588
2009-03-24	0.0026630029232852515
2009-03-25	0.01025200752653177
2009-03-26	0.0036246565249440366
2009-03-27	-0.017714646683302915
2009-03-30	-0.051044018159482785
2009-03-31	0.030100267034312678
2009-04-01	0.012766068302278777
2009-04-02	0.05669413559472347
2009-04-03	-0.008003641032684805
2009-04-06	-0.008650378411029003
2009-04-07	-0.006500769362245862
2009-04-08	0.009803459564421413
2009-04-09	0.027940429773413156
2009-04-14	0.01368394860761879
2009-04-15	-0.006885630561374034
2009-04-16	0.016593333278671407
2009-04-17	0.017665601282154553
2009-04-20	-0.039173040925610136
2009-04-21	-0.0025828911840686253
2009-04-22	0.018746433587800926
2009-04-23	-0.011440704126151724
2009-04-24	0.026708910872260905
2009-04-27	-0.0010904763904284742
2009-04-28	-0.01589743768033125
2009-04-29	0.023709534622059047
2009-04-30	0.017454884354802802
2009-05-04	0.01860362717386388
2009-05-05	-0.004951366721508088
2009-05-06	0.012344487175911967
2009-05-07	-0.012797080814315631
2009-05-08	0.023403133987546232
2009-05-11	-0.011695875122906152
2009-05-12	-0.0038009688016183985
2009-05-13	-0.027652902081419795
2009-05-14	-0.0015992955725445679
2009-05-15	0.004491155085254217
2009-05-18	0.024804318834156014
2009-05-19	0.015210091798866676
2009-05-20	0.011213183091019818
2009-05-22	-0.021570662250251504
2009-05-25	0.002757306651947067
2009-05-26	0.011564471762495199
2009-05-27	0.004468403052546588
2009-05-28	-0.010619193674643923
2009-05-29	-0.0007785549947642023
2009-06-02	0.03383182877686974
2009-06-03	-0.020038131168135576
2009-06-04	0.001485946913895253
2009-06-05	0.006469371007197244
2009-06-08	-0.013902294200400567
2009-06-09	0.004460338240338313
2009-06-10	0.008695746361099488
2009-06-11	0.008552839020485425
2009-06-12	-0.005197617685160583
2009-06-15	-0.03101364936832085
2009-06-16	-0.002233253211613162
2009-06-17	-0.01741984042505551
2009-06-18	0.012891660886739764
2009-06-19	0.008420204527083364
2009-06-22	-0.031004977730466954
2009-06-23	-0.002458397797676204
2009-06-24	0.027610169199657975
2009-06-25	-0.0066736240577943695
2009-06-26	-0.005165904582596026
2009-06-29	0.020004962677255156
2009-06-30	-0.01478021664911855
2009-07-01	0.020002598268105798
2009-07-02	-0.03268934893374531
2009-07-03	0.0028823152813606256
2009-07-06	-0.013717808659940767
2009-07-07	-0.009804248347904054
2009-07-08	-0.012740671921649516
2009-07-09	0.009837098232893915
2009-07-10	-0.014002577864550725
2009-07-13	0.027942511108464352
2009-07-14	0.010868912320720625
2009-07-15	0.03387595273864341
2009-07-16	0.003243527636871635
2009-07-17	0.004160270597296067
2009-07-20	0.012753114716137048
2009-07-21	0.0077178895746155
2009-07-22	0.0035159296093278947
2009-07-23	0.022516139433896187
2009-07-24	-0.0011718002046189335
2009-07-27	0.007220919587276109
2009-07-28	-0.01089018453128121
2009-07-29	0.010582640120781805
2009-07-30	0.02093209287128661
2009-07-31	-0.006256773726608378
2009-08-03	0.013623357129240121
2009-08-04	-0.0011630613044418814
2009-08-05	-0.010419504047987194
2009-08-06	0.007143094660575278
2009-08-07	0.016607736550694696
2009-08-10	-0.0046595854800279835
2009-08-11	-0.015841255532139997
2009-08-12	0.014059171597633036
2009-08-13	0.00652107891556275
2009-08-14	-0.013427039647609718
2009-08-17	-0.02458216430125637
2009-08-18	0.010296551638780738
2009-08-19	-0.0029347732673729032
2009-08-20	0.015551622981209823
2009-08-21	0.030765897320646163
2009-08-24	0.011917151429033712
2009-08-25	0.008206268479108436
2009-08-26	-0.004369646181115794
2009-08-27	-0.004044528506301215
2009-08-28	0.00937125454815857
2009-08-31	-0.01196290410362466
2009-09-01	-0.01962742096129233
2009-09-02	-0.004411313495337965
2009-09-03	-0.0016791575606199816
2009-09-04	0.016345506356048034
2009-09-08	0.015641484735626987
2009-09-09	0.01232124831763115
2009-09-10	-0.001092001659122377
2009-09-11	0.004922845496894368
2009-09-14	-0.0007487954946723274
2009-09-15	0.004859945215162975
2009-09-16	0.01381640144103935
2009-09-17	0.004569272152995074
2009-09-18	-0.0028354698150375723
2009-09-21	-0.005101751332958759
2009-09-22	0.00316451043154653
2009-09-23	0.0019572086295778224
2009-09-24	-0.01697815896740562
2009-09-25	-0.0022091379794275667
2009-09-28	0.023718698131592886
2009-09-29	-0.0023042080049207048
2009-09-30	-0.006848909223718835
2009-10-01	-0.02164216220369175
2009-10-02	-0.017740819643137007
2009-10-05	0.01093238084945658
2009-10-06	0.026845513114079456
2009-10-07	-0.004721369831947042
2009-10-08	0.012425692198442695
2009-10-09	-0.0018805086487587719
2009-10-12	0.011161747975017233
2009-10-13	-0.012109059611911666
2009-10-14	0.024924804729733685
2009-10-15	-0.003975159513969206
2009-10-16	-0.015501416163275272
2009-10-19	0.01862081342407662
2009-10-20	-0.007576087022247324
2009-10-21	0.004016984043572425
2009-10-22	-0.011795076935763982
2009-10-23	-0.005550933469724573
2009-10-26	-0.01776111832590832
2009-10-27	0.000123412952917068
2009-10-28	-0.020002314676079713
2009-10-29	0.01667113041418311
2009-10-30	-0.028773932289908877
2009-11-02	0.007089466437716352
2009-11-03	-0.018331820423409195
2009-11-04	0.0187995388844997
2009-11-05	0.010910871431353275
2009-11-06	0.0002899860425644718
2009-11-09	0.023569869346649286
2009-11-10	-0.0012832254276159416
2009-11-11	0.008601640105648123
2009-11-12	-0.001419671530734412
2009-11-13	0.0021273157938686005
2009-11-16	0.014952918689005834
2009-11-17	-0.0065717687440918215
2009-11-18	0.0005538877799002861
2009-11-19	-0.016585694405237716
2009-11-20	-0.009520006746474907
2009-11-23	0.022989234772816225
2009-11-24	-0.007111287975573366
2009-11-25	0.0067139136685081535
2009-11-26	-0.033642847258426034
2009-11-27	0.011323676104996627
2009-11-30	-0.011970405512976567
2009-12-01	0.02663330056305302
2009-12-02	0.0021554597044484147
2009-12-03	-0.0006254643476838462
2009-12-04	0.01188752523307457
2009-12-07	-0.0048448448381270826
2009-12-08	-0.016248729869902556
2009-12-09	-0.01090486881116004
2009-12-10	0.011777417499773346
2009-12-11	0.003868434689478839
2009-12-14	0.00792361828830157
2009-12-15	0.001240928292894239
2009-12-16	0.013134460662374003
2009-12-17	-0.011911795302688044
2009-12-18	-0.007068584144578671
2009-12-21	0.01909643938272443
2009-12-22	0.006718925439176626
2009-12-23	0.003995647802169877
2009-12-24	0.0
2009-12-28	0.008432835241811931
2009-12-29	0.003239032900479888
2009-12-30	-0.008636161872652037
2009-12-31	0.0
2010-01-04	0.017382295014394922
2010-01-05	-0.0018026182378658717
2010-01-06	-0.0008963720193503333
2010-01-07	-0.0007707928093191319
2010-01-08	0.003494785909962328
2010-01-11	-0.002521698287063723
2010-01-12	-0.011078883333037304
2010-01-13	0.0005106065679618688
2010-01-14	0.003793987114460773
2010-01-15	-0.016543397715406027
2010-01-18	0.005992727552929233
2010-01-19	0.00911126929315631
2010-01-20	-0.023525696388701167
2010-01-21	-0.017618230953036274
2010-01-22	-0.009237737246791222
2010-01-25	-0.010399040994160447
2010-01-26	0.007280996349065871
2010-01-27	-0.014265840575845012
2010-01-28	-0.017962913816797266
2010-01-29	0.014430119449480694
2010-02-01	0.005927608270728024
2010-02-02	0.013145777985679175
2010-02-03	-0.00897519876470454
2010-02-04	-0.03464301722114027
2010-02-05	-0.028000539238384414
2010-02-08	0.012406768333485418
2010-02-09	0.0015538445579978966
2010-02-10	0.011894631317847848
2010-02-11	-0.00737728456036113
2010-02-12	-0.002160260819886184
2010-02-15	0.0035035548575628184
2010-02-16	0.013763889788453776
2010-02-17	0.015245676838168132
2010-02-18	0.005810498263417507
2010-02-19	0.005424204763532003
2010-02-22	-0.005459355316421277
2010-02-23	-0.017115908176160266
2010-02-24	0.0016040177336051897
2010-02-25	-0.018475668732155004
2010-02-26	0.01640952239594351
2010-03-01	0.01621054325085791
2010-03-02	0.00852242484555088
2010-03-03	0.00939088341932548
2010-03-04	-0.002299303133748709
2010-03-05	0.021781840709799827
2010-03-08	0.000642966558442204
2010-03-09	0.0004931499973035436
2010-03-10	0.00995933009406924
2010-03-11	-0.004695096091249185
2010-03-12	0.0009048178345900659
2010-03-15	-0.0095951012169041
2010-03-16	0.012325123133436922
2010-03-17	0.008733908783132849
2010-03-18	-0.005993930361568034
2010-03-19	-0.005419165442153928
2010-03-22	-0.0024844981083829154
2010-03-23	0.0068390623648706406
2010-03-24	-0.0022607912266000563
2010-03-25	0.015203532915696316
2010-03-26	-0.0024253487075392988
2010-03-29	0.0022271957124677666
2010-03-30	-0.002649732015927553
2010-03-31	-0.0028982813535400886
2010-04-01	0.016150632961051015
2010-04-06	0.00368977345454935
2010-04-07	-0.004974050120739593
2010-04-08	-0.010861910872941638
2010-04-09	0.017411482627101238
2010-04-12	0.0029028980046552633
2010-04-13	-0.004659866274531965
2010-04-14	0.006622640459659879
2010-04-15	0.0015358467175790036
2010-04-16	-0.020911822495865873
2010-04-19	-0.003207147034630542
2010-04-20	0.014869777658722994
2010-04-21	-0.012155199251846716
2010-04-22	-0.01697961980142848
2010-04-23	0.007081753770833865
2010-04-26	0.009913927362454666
2010-04-27	-0.036735167602291674
2010-04-28	-0.017697739774088395
2010-04-29	0.014193835329797455
2010-04-30	-0.003981446791171961
2010-05-03	-0.00012784000913856897
2010-05-04	-0.03848034184715077
2010-05-05	-0.010642093818684084
2010-05-06	-0.025338758437467246
2010-05-07	-0.042593841722421755
2010-05-10	0.10347653689378022
2010-05-11	-0.010297588238589173
2010-05-12	0.01238979167288834
2010-05-14	-0.04716914309716824
2010-05-17	0.0005391834443524424
2010-05-18	0.023856455315107716
2010-05-19	-0.02917859677658108
2010-05-20	-0.019049545221116904
2010-05-21	0.001790118764845694
2010-05-25	-0.03328436003539892
2010-05-26	0.0168133766890195
2010-05-27	0.035181049360625716
2010-05-28	-0.002023413586053846
2010-05-31	-0.0014536960677824506
2010-06-01	-0.0014097950498638268
2010-06-02	-0.0017648019697744655
2010-06-03	0.012367478567159251
2010-06-04	-0.03058653495118735
2010-06-07	-0.009249768511989775
2010-06-08	-0.007561308250304433
2010-06-09	0.0182567754796803
2010-06-10	0.020362368378408213
2010-06-11	0.011335000218522406
2010-06-14	0.017113190391206512
2010-06-15	0.012237964556457204
2010-06-16	0.000894574088629696
2010-06-17	0.003453868823387607
2010-06-18	0.00326228390299943
2010-06-21	0.011417527010033401
2010-06-22	-0.008055590195605644
2010-06-23	-0.014992852184926853
2010-06-24	-0.021990527726631792
2010-06-25	-0.0060749050943168514
2010-06-28	0.014992838974992928
2010-06-29	-0.04209206731173876
2010-06-30	0.006642301057353084
2010-07-01	-0.021244992680012786
2010-07-02	0.0014730928163824153
2010-07-05	-0.00576048965178344
2010-07-06	0.0282554483652373
2010-07-07	0.02160009634252491
2010-07-08	0.012158424000605628
2010-07-09	0.005543023878430198
2010-07-12	0.001823861259065307
2010-07-13	0.019172849128244573
2010-07-14	0.0005003937780658774
2010-07-15	-0.013198404817636122
2010-07-16	-0.02116314129807395
2010-07-19	-0.004161614644099698
2010-07-20	-0.0027784362286659148
2010-07-21	0.004658806864090037
2010-07-22	0.028296789133470668
2010-07-23	0.0018126533856284155
2010-07-26	0.008822761474779561
2010-07-27	0.009547500760959116
2010-07-28	-0.0011555048384506161
2010-07-29	-0.004764877488385499
2010-07-30	-0.003919474643537146
2010-08-02	0.029185246716801005
2010-08-03	-0.0011338619787106818
2010-08-04	0.002167496456285667
2010-08-05	-0.002031797356407905
