time	VGEA.DE
2020-05-04	-0.003413338476831118
2020-05-05	-0.0010914723304155105
2020-05-06	-0.006443158569226948
2020-05-07	0.0024271335520200665
2020-05-08	0.0020050503283002286
2020-05-11	-0.0022653275618862434
2020-05-12	0.0006433133270804525
2020-05-13	0.003630403553209316
2020-05-14	-0.0007158935923822218
2020-05-15	-0.0013951981707864825
2020-05-18	0.0005286387142584559
2020-05-19	0.0020002074566485284
2020-05-20	0.00033901237125766315
2020-05-21	0.0016943437730370103
2020-05-22	0.00018791011687713244
2020-05-25	0.0003007000540973248
2020-05-26	-0.0024796176617741805
2020-05-27	0.002787066522867754
2020-05-28	0.0025540204115317433
2020-05-29	0.0007117633524404976
2020-06-02	-0.001572320195510346
2020-06-03	-0.004311952410543274
2020-06-04	0.002410061204665803
2020-06-05	-0.0027047822079959705
2020-06-08	0.0029381516702429167
2020-06-09	-0.002028201107687755
2020-06-10	-0.0009408610641011839
2020-06-11	0.005273913188116763
2020-06-12	0.0022108976031276484
2020-06-15	0.00033646926779717923
2020-06-16	0.0010839962725641694
2020-06-17	-0.00033606309525857636
2020-06-18	0.0029132409987771
2020-06-19	0.0
2020-06-22	0.0035751777875281388
2020-06-23	-0.002597584048653956
2020-06-24	0.002343914157816318
2020-06-25	0.0014475913112803607
2020-06-26	0.0003706534118423921
2020-06-29	-0.00040754648605811905
2020-06-30	-0.00022241442523684984
2020-07-01	-0.0037815328088295352
2020-07-02	0.0032004927831865704
2020-07-03	-0.0001855201980693888
2020-07-06	0.000890478188839694
2020-07-07	0.0005560271997984145
2020-07-08	0.0012596938871773933
2020-07-09	0.0015541098052682667
2020-07-10	0.0001847662548324358
2020-07-13	-0.004100179483250255
2020-07-14	0.003041386585342254
2020-07-15	0.0
2020-07-16	0.0016640194324857305
2020-07-17	-0.0011813197278423004
2020-07-20	0.0032894996565417944
2020-07-21	3.681895990936823e-05
2020-07-22	0.0026154551590387154
2020-07-23	0.0006246169289478853
2020-07-24	-0.0024234407928754864
2020-07-27	0.002429328125754804
2020-07-28	0.0
2020-07-29	-0.0009546548405539035
2020-07-30	0.003307856218105032
2020-07-31	-0.002014810773661946
2020-08-03	0.0006240207886507587
2020-08-04	0.0033382099232366347
2020-08-05	-0.002559310272157944
2020-08-06	0.0026392178870862093
2020-08-07	-0.0008408846058636232
2020-08-10	0.0013538476484162842
2020-08-11	-0.0032886378003078587
2020-08-12	-0.0014664704659896888
2020-08-13	-0.003561336557229011
2020-08-14	0.00022109502335210252
2020-08-17	0.002947024385760777
2020-08-18	0.0010651336513649579
2020-08-19	0.0008439081956088668
2020-08-20	0.0010631031872958552
2020-08-21	-0.00084223131368244
2020-08-24	-7.333267434128654e-05
2020-08-25	-0.0058646671735311795
2020-08-26	-3.6850184099712635e-05
2020-08-27	-0.0011798822930801922
2020-08-28	-0.00011075563223728047
2020-08-31	-0.001698276830319867
2020-09-01	0.0019970024155044896
2020-09-02	0.005536267044015775
2020-09-03	0.0007341234086233328
2020-09-04	-0.0018706204227900702
2020-09-07	-0.0017638051483485073
2020-09-08	0.0021719128757717865
2020-09-09	-0.00139583108699326
2020-09-10	-0.0011402978146665133
2020-09-11	0.0035720905769676126
2020-09-14	0.000990698631156084
2020-09-15	0.00040329877139311243
2020-09-16	0.0012091988856444136
2020-09-17	0.0009881940962312985
2020-09-18	-0.000767821139099234
2020-09-21	0.0031468564900416496
2020-09-22	0.0001823512894274515
2020-09-23	3.6449696601437154e-05
2020-09-24	-0.0005105553847907229
2020-09-25	0.0008027608570884137
2020-09-28	0.0004010237056677468
2020-09-29	0.0014941824130085823
2020-09-30	-0.0020378320066013478
2020-10-01	0.001276202311240704
2020-10-02	0.0006555556080358738
2020-10-05	-0.0006551261364231564
2020-10-06	-0.0001820524738993523
2020-10-07	-0.0005827990429840835
2020-10-08	0.002551171845728728
2020-10-09	0.001672162771320762
2020-10-12	0.0021774438496779958
2020-10-13	0.0007604529647409208
2020-10-14	0.000904603373141466
2020-10-15	0.0007230562261375528
2020-10-16	0.0015534545466573402
2020-10-19	-0.0017313639475483589
2020-10-20	-0.0014814411522381388
2020-10-21	-0.001736939941950566
2020-10-22	-0.001957405566122783
2020-10-23	0.001234826869998873
2020-10-26	0.0009431921172053936
2020-10-27	0.002609375655601376
2020-10-28	-0.0012651998410416754
2020-10-29	0.0027868828807136037
2020-10-30	-0.000830140995238482
2020-11-02	0.0016254904012837912
2020-11-03	-0.000721283050150956
2020-11-04	0.0020209952217504767
2020-11-05	3.6065480073510514e-05
2020-11-06	-0.000972427664014619
2020-11-09	-0.008399718769392606
2020-11-10	-0.0008362072540268883
2020-11-11	0.0019284465612376955
2020-11-12	0.002469523358163972
2020-11-13	0.0017750973125068015
2020-11-16	0.0007955505452563738
2020-11-17	0.0018428399818879448
2020-11-18	-0.000577102639310767
2020-11-19	0.0009383246994427719
2020-11-20	0.0006489634052582183
2020-11-23	-0.0010088591994730223
2020-11-24	0.0001442584616324627
2020-11-25	3.61110006763532e-05
2020-11-26	0.0012260101790828593
2020-11-27	0.0001440558318361873
2020-11-30	-0.001512471398183668
2020-12-01	-0.003678698938765157
2020-12-02	7.242746482605256e-05
2020-12-03	0.00246131987251208
2020-12-04	-0.0008304318493548291
2020-12-07	0.0025296217326351567
2020-12-08	0.0022348883772740358
2020-12-09	-0.0002158149408147958
2020-12-10	0.00014388481310545487
2020-12-11	0.00226601414423655
2020-12-14	-0.0007536303111342901
2020-12-15	0.0008260565032511824
2020-12-16	-0.003732015982659931
2020-12-17	0.0009725327511878046
2020-12-18	-0.0011515471143236367
2020-12-21	0.0005764373519310251
2020-12-22	0.0007920846474367416
2020-12-23	-0.0036695670086596133
2020-12-28	0.0015526564309618074
2020-12-29	0.0011897806765643892
2020-12-30	-0.0003601090643496896
2021-01-04	0.0012608014093491438
2021-01-05	-0.0007914862050899529
2021-01-06	-0.002160420975106825
2021-01-07	3.613315252537497e-05
2021-01-08	0.0012989571041335246
2021-01-11	-0.0025585277660472583
2021-01-12	-0.0039741539418215455
2021-01-13	0.004388998108217912
2021-01-14	0.0010833795131197643
2021-01-15	-0.0011904415408983127
2021-01-18	-0.0015531178712095972
2021-01-19	0.0013384697342249119
2021-01-20	-0.0011560127269579779
2021-01-21	-0.0033274606946076535
2021-01-22	-0.0001088054627540469
2021-01-25	0.004173614268412784
2021-01-26	-0.0007589688088636137
2021-01-27	0.0006148798438689873
2021-01-28	-0.0005422482017215513
2021-01-29	-0.0016274892193411938
2021-02-01	7.247994019188297e-05
2021-02-02	-0.0025718496016897685
2021-02-03	0.0
2021-02-04	-0.00021784615060660428
2021-02-05	-0.0006175153628856789
2021-02-08	0.0002544240671025211
2021-02-09	3.631724807307002e-05
2021-02-10	-0.0007630503439963743
2021-02-11	0.0016727100719104993
2021-02-12	-0.003049431323296048
2021-02-15	-0.003350049315887449
2021-02-16	-0.0024479846810013806
2021-02-17	0.00010988753817331443
2021-02-18	-0.0038818938646323353
2021-02-19	-0.0008456145778651392
2021-02-22	0.0025389205587225128
2021-02-23	-0.0029728904620038854
2021-02-24	-0.0021719128757718975
2021-02-25	-0.005718316295192483
2021-02-26	0.003450722097515957
2021-03-01	0.006951624056825478
2021-03-02	-0.00047739747773600794
2021-03-03	-0.004445434825948058
2021-03-04	0.0006273599022914578
2021-03-05	-0.0008113353979922744
2021-03-08	-0.0007382149433261542
2021-03-09	0.002290114681159583
2021-03-10	0.000921305263291039
2021-03-11	0.0031664375179691895
2021-03-12	-0.0033766776893765504
2021-03-15	0.0028357359342692234
2021-03-16	-0.0009181273200523643
2021-03-17	-0.004704854162420724
2021-03-18	-0.00110786543604946
2021-03-19	0.0017746352816336852
2021-03-22	0.0009226313076038384
2021-03-23	0.0028022644006719943
2021-03-24	0.001397216829355008
2021-03-25	0.001982704091551657
2021-03-26	-0.002638444234217552
2021-03-29	-0.0024983976364769678
2021-03-30	-0.0027993743104048896
2021-03-31	0.001403616402902319
2021-04-01	0.0020287080908840682
2021-04-06	-0.0024295068781380325
2021-04-07	0.0007010737809596268
2021-04-08	0.0011062608215433034
2021-04-09	-0.0034255556894300376
2021-04-12	-0.0005913231991572232
2021-04-13	-0.0006287055395214347
2021-04-14	-0.0015172395782417913
2021-04-15	0.0023719211026966835
2021-04-16	-0.0016268105831264146
2021-04-19	-0.001925784912930717
2021-04-20	0.0014100224762805258
2021-04-21	0.0007410163691470295
2021-04-22	-0.00011108780597701706
2021-04-23	-0.0004813398013913117
2021-04-26	-0.0005186699267968331
2021-04-27	-0.0005560566624920327
2021-04-28	-0.0017060241107038632
2021-04-29	-0.0031950233343206458
2021-04-30	0.00014907048474777085
2021-05-03	0.0008198720786327662
2021-05-04	0.0021223221431334593
2021-05-05	-0.0016347892912655926
2021-05-06	-0.0005582916460190601
2021-05-07	-0.0024203547874487308
2021-05-10	0.0006345013226847218
2021-05-11	-0.003991436817642802
2021-05-12	-0.0029962517385804244
2021-05-13	-0.001089452856784745
2021-05-14	-0.00011282988395233673
2021-05-17	-0.0018052666439450915
2021-05-18	0.00018836324770732382
2021-05-19	0.00026370199518943593
2021-05-20	0.0022220554066387788
2021-05-21	0.0017662201684252032
2021-05-25	0.0038262164910023433
2021-05-26	0.0032884657368983383
2021-05-27	-0.0023093070487502088
2021-05-28	0.0007466758115346472
2021-05-31	0.0003357747623746743
2021-06-01	0.0
2021-06-02	0.001118731258601846
2021-06-03	-0.0008567260347446259
2021-06-04	0.0014912760952872084
2021-06-07	-0.0014890555024119623
2021-06-08	0.002684311193786648
2021-06-09	0.002119473332330424
2021-06-10	-0.0002597294878460277
2021-06-11	0.00256087602120747
2021-06-14	-0.001999069096956241
2021-06-15	-0.001261189109031391
2021-06-16	0.001299901519177471
2021-06-17	-0.00203999998868043
2021-06-18	0.0004459814139674556
2021-06-21	-0.0021919239016288117
2021-06-22	-0.0007073907167982618
2021-06-23	0.0007824400274998311
2021-06-24	0.0004467285918228203
2021-06-25	-0.003646902861711432
2021-06-28	0.0027638531576650305
2021-06-29	-0.00037247575390997323
2021-06-30	0.003353459825180316
2021-07-01	-0.0001856491703833285
2021-07-02	0.0028228731075818914
2021-07-05	-0.001851962790913264
2021-07-06	0.0050465576670228884
2021-07-07	0.0013291935263521903
2021-07-08	0.00025810144934168555
2021-07-09	-0.001658805509571315
2021-07-12	0.0007753907730048137
2021-07-13	0.0009223590040521312
2021-07-14	0.0009584200243415442
2021-07-15	0.0011047239380710394
2021-07-16	0.0017289272000409195
2021-07-19	0.002019693906689435
2021-07-20	0.0016124424525874037
2021-07-21	-0.0017928281986961947
2021-07-22	0.0027857273942795135
2021-07-23	0.0008041289308564625
2021-07-26	-0.0004382443614613374
2021-07-27	0.0013519678488260745
2021-07-28	-0.00040144450422963107
2021-07-29	0.0004016057266413853
2021-07-30	0.0007662801649737094
2021-08-02	0.0024429167203035007
2021-08-03	0.0005819935133635212
2021-08-04	0.00025446105944970654
2021-08-05	0.0014536635808923837
2021-08-06	-0.003302351722954122
2021-08-09	0.000764606165323034
2021-08-10	0.0005093479929330069
2021-08-11	-0.0009454206986860836
2021-08-12	0.0009099373110328379
2021-08-13	-7.275932491557224e-05
2021-08-16	-0.00014545987274028338
2021-08-17	-0.00029096206878609365
2021-08-18	0.0011278929103397672
2021-08-19	0.0005087926509823593
2021-08-20	0.0006538194187761803
2021-08-23	-0.001706145071766474
2021-08-24	0.00010909637683509388
2021-08-25	-0.0061809219781086
2021-08-26	-0.0001463272896976564
2021-08-27	0.00047568563181643597
2021-08-30	0.001718866874629077
2021-08-31	-0.004928814599859277
2021-09-01	-0.000366843582501164
2021-09-02	0.001064390813727556
2021-09-03	-0.0018332197973471853
2021-09-06	0.0007713748063944426
2021-09-07	-0.0042210194503349285
2021-09-08	0.0009952240354338393
2021-09-09	0.004676540510457627
2021-09-10	-0.002602296284417216
2021-09-13	-3.67269579866214e-05
2021-09-14	0.001396446676491303
2021-09-15	-0.0025321190510321223
2021-09-16	-0.00047829323417170055
2021-09-17	-0.0015459296976886305
2021-09-20	0.0017326876782997047
2021-09-21	0.0013984509013384994
2021-09-22	0.0005144955619851288
2021-09-23	-0.004775062122816975
2021-09-24	-0.0029525715347268333
2021-09-27	-0.00022204743978238017
2021-09-28	-0.0021844575348530793
2021-09-29	0.001150283356271098
2021-09-30	-0.002038482759742055
2021-10-01	0.0024139725645266896
2021-10-04	-0.0008520918260734867
2021-10-05	-0.0020765260680759567
2021-10-06	-0.0007060421602564926
2021-10-07	0.0011155574698626936
2021-10-08	-0.0026371894651843197
2021-10-11	-0.0018620303290602935
2021-10-12	-0.0008954618239567225
2021-10-13	0.0030995661917929684
2021-10-14	0.0044301954853047665
2021-10-15	-0.0015567019127922244
2021-10-18	-0.0008166663952470232
2021-10-19	-0.0031580097586859646
2021-10-20	0.00115538511616875
2021-10-21	-0.0013401570527167284
2021-10-22	-7.45846827662211e-05
2021-10-25	0.0012675364406060652
2021-10-26	-7.442480385544403e-05
2021-10-27	0.004617167031988556
2021-10-28	-0.0028539535067856336
2021-10-29	-0.004869364732306147
2021-11-01	-0.0011579313488414567
2021-11-02	0.005422402377748714
2021-11-03	0.001673736399251169
2021-11-04	0.0041216465055666784
2021-11-05	0.0050662317330563145
2021-11-08	-0.0025755767310070565
2021-11-09	0.005127446338800246
2021-11-10	-0.005651766485024745
2021-11-11	-0.0009595877074498604
2021-11-12	0.0008127441438592342
2021-11-15	-0.0013288777369114824
2021-11-16	0.0005174812790218475
2021-11-17	-0.0013669519374653882
2021-11-18	0.0039584310757478924
2021-11-19	0.004569188581941441
2021-11-22	-0.004805172607640684
2021-11-23	-0.005307618750746035
2021-11-24	-0.0015933326548381865
2021-11-25	0.00148452374615049
2021-11-26	0.006744779088887487
2021-11-29	-0.0007730217243678839
2021-11-30	0.0029103139322241844
2021-12-01	-0.0020937816611349414
2021-12-02	0.003717739641257989
2021-12-03	0.000953534432196923
2021-12-06	0.0013555634180129061
2021-12-07	-0.0006585799809690762
2021-12-08	-0.005967858106053714
2021-12-09	0.0027624590789410153
2021-12-10	0.0009549703893323436
2021-12-13	0.003009090825100591
2021-12-14	-0.0014268304699028844
2021-12-15	-0.0001832295742875134
2021-12-16	-0.002968206079486002
2021-12-17	0.002940308849149753
2021-12-20	-0.00150250535218599
2021-12-21	-0.005982313956154117
2021-12-22	-0.0014030463493329703
2021-12-23	-0.00380827979449494
2021-12-27	-0.0010763922023473427
2021-12-28	0.00018581660836214375
2021-12-29	-0.004383521964976489
2021-12-30	0.00134320724213155
2022-01-03	-0.004918581436367031
2022-01-04	-3.742560143982221e-05
2022-01-05	-0.0008238940267289996
2022-01-06	-0.0013491979299240509
2022-01-07	-0.0023268135882019703
2022-01-10	0.0008652090535636869
2022-01-11	-0.0010523500417319864
2022-01-12	0.002596043602567377
2022-01-13	0.0031146870636344914
2022-01-14	-0.003591360897591933
2022-01-17	-0.0020274396105929293
2022-01-18	-0.0007147624310074319
2022-01-19	-0.0006023924220771582
2022-01-20	0.001393831718045746
2022-01-21	0.0018056778904838033
2022-01-24	0.0021778624947126346
2022-01-25	-0.0013488440633637744
2022-01-26	-0.0024387699079022607
2022-01-27	0.0009779215136205277
2022-01-28	-0.00097696611743614
2022-01-31	-0.0039491328730052455
2022-02-01	-0.002152294187588555
2022-02-02	0.00011353437265770872
2022-02-03	-0.01089712427636369
2022-02-04	-0.004093200255986473
2022-02-07	-0.0028040237040484195
2022-02-08	-0.004198650198761422
2022-02-09	0.003597416624138816
2022-02-10	-0.0070919258979793565
2022-02-11	-0.0007763851563391544
2022-02-14	0.00031083981805468675
2022-02-15	-0.0022525365388108565
2022-02-16	0.0025689924401701703
2022-02-17	0.003804774347556661
2022-02-18	0.0017791347047750872
2022-02-21	-0.0031272683410087376
2022-02-22	-0.0015104398898554416
2022-02-23	0.0008533167454201074
2022-02-24	0.005890804565839236
2022-02-25	-0.003159342425849143
2022-02-28	0.0048312914585531
2022-03-01	0.021117074805881098
2022-03-02	-0.009115929173401871
2022-03-03	-0.0008743857402108146
2022-03-04	0.00643028035383697
2022-03-07	-0.003591520645240709
2022-03-08	-0.005881039662733123
2022-03-09	-0.006946342216239909
2022-03-10	-0.009108709785888625
2022-03-11	0.0005818515722901818
2022-03-14	-0.007365217953224312
2022-03-15	0.00288981153173129
2022-03-16	-0.0019859271670736867
2022-03-17	0.00019512556687439897
2022-03-18	0.001638377863059759
2022-03-21	-0.0066986363166696705
2022-03-22	-0.0027445480151945256
2022-03-23	0.0016512607735954532
2022-03-24	-0.002786793873156057
2022-03-25	-0.0020467623984604666
2022-03-28	-0.0008282680591400471
2022-03-29	-0.003829002540922999
2022-03-30	-0.0026945947571946904
2022-03-31	0.008026127524387583
2022-04-01	-0.003508107960590312
2022-04-04	0.0021755589128995556
2022-04-05	-0.008959630021347809
2022-04-06	-0.0036639872832279208
2022-04-07	-0.0017188019041921576
2022-04-08	-0.0023624574781712093
2022-04-11	-0.006100759448552373
2022-04-12	0.0020594712570585205
2022-04-13	0.0014911202287650749
2022-04-14	-0.007082233965695628
2022-04-19	-0.003079971980719187
2022-04-20	0.004349706880558912
2022-04-21	-0.005626161356942827
2022-04-22	-0.003297080484027326
2022-04-25	0.008004539125183951
2022-04-26	0.0012559816192232454
2022-04-27	-0.0011330020099979965
2022-04-28	-0.006846211137046421
2022-04-29	-0.0041605966338207345
2022-05-02	-0.0031129767756432614
2022-05-03	0.0015202833891623246
2022-05-04	-0.002830779246794868
2022-05-05	-0.004484458710366734
2022-05-06	-0.006943057876209857
2022-05-09	0.002580227075223096
2022-05-10	0.006973607475546428
2022-05-11	0.0033801402548672144
2022-05-12	0.009613457272992232
2022-05-13	-0.006347919938393565
2022-05-16	-0.0003685973204325954
2022-05-17	-0.007742694682787099
2022-05-18	0.0018991588168311146
2022-05-19	0.004244473566043849
2022-05-20	-0.003159686869247391
2022-05-23	-0.005310159880306475
2022-05-24	0.002607172922342471
2022-05-25	0.0014446629152666812
2022-05-26	-0.0025141752045455545
2022-05-27	0.0017767558034200714
2022-05-30	-0.005320892296794333
2022-05-31	-0.006759282950802414
2022-06-01	-0.003715714587633756
2022-06-02	-0.005824914465851649
2022-06-03	-0.0033299810286191445
2022-06-06	-0.003341106851047715
2022-06-07	0.003988791595169516
2022-06-08	-0.003930702138084663
2022-06-09	-0.008613702204494311
2022-06-10	-0.0074045682811453295
2022-06-13	-0.013151666826633601
2022-06-14	-0.009525492224049747
2022-06-15	0.012263979482622922
2022-06-16	4.363976595112007e-05
2022-06-17	0.005621637131315138
2022-06-20	-0.006023571575579423
2022-06-21	-0.001525912150368569
2022-06-22	0.009431473200677942
2022-06-23	0.012328049443545597
2022-06-24	-0.0010682228201799315
2022-06-27	-0.005646332792273334
2022-06-28	-0.006194657372629364
2022-06-29	0.0101290436729351
2022-06-30	0.008184778073337728
2022-07-01	0.011943729851922935
2022-07-04	-0.009030584151942467
2022-07-05	0.008137982964101953
2022-07-06	0.0015976500759009582
