Price	close	open	high	low
Ticker	VGEA.DE	VGEA.DE	VGEA.DE	VGEA.DE
time				
2019-02-19	25.0	25.0	25.0	25.0
2019-02-20	24.989099502563477	24.989099502563477	24.989099502563477	24.989099502563477
2019-02-21	24.96380043029785	24.96380043029785	24.96380043029785	24.96380043029785
2019-02-22	24.993999481201172	24.993999481201172	24.993999481201172	24.993999481201172
2019-02-25	25.020200729370117	25.020200729370117	25.020200729370117	25.020200729370117
2019-02-26	25.032800674438477	25.032800674438477	25.032800674438477	25.032800674438477
2019-02-27	24.957000732421875	24.957000732421875	24.957000732421875	24.957000732421875
2019-02-28	24.94659996032715	24.94659996032715	24.94659996032715	24.94659996032715
2019-03-01	24.981000900268555	24.961999893188477	24.981000900268555	24.95199966430664
2019-03-04	24.981000900268555	24.981000900268555	24.981000900268555	24.981000900268555
2019-03-05	25.010000228881836	24.985000610351562	25.018999099731445	24.985000610351562
2019-03-06	25.010000228881836	25.010000228881836	25.010000228881836	25.010000228881836
2019-03-07	25.010000228881836	25.010000228881836	25.010000228881836	25.010000228881836
2019-03-08	25.010000228881836	25.010000228881836	25.010000228881836	25.010000228881836
2019-03-11	25.19499969482422	25.21500015258789	25.215999603271484	25.19499969482422
2019-03-12	25.19499969482422	25.19499969482422	25.19499969482422	25.19499969482422
2019-03-13	25.19499969482422	25.19499969482422	25.19499969482422	25.19499969482422
2019-03-14	25.19499969482422	25.19499969482422	25.19499969482422	25.19499969482422
2019-03-15	25.214000701904297	25.20599937438965	25.214000701904297	25.20599937438965
2019-03-18	25.256000518798828	25.238000869750977	25.268999099731445	25.22800064086914
2019-03-19	25.21500015258789	25.260000228881836	25.260000228881836	25.209999084472656
2019-03-20	25.21500015258789	25.21500015258789	25.21500015258789	25.21500015258789
2019-03-21	25.21500015258789	25.21500015258789	25.21500015258789	25.21500015258789
2019-03-22	25.42300033569336	25.304000854492188	25.434999465942383	25.304000854492188
2019-03-25	25.386999130249023	25.37299919128418	25.423999786376953	25.368999481201172
2019-03-26	25.386999130249023	25.386999130249023	25.386999130249023	25.386999130249023
2019-03-27	25.386999130249023	25.386999130249023	25.386999130249023	25.386999130249023
2019-03-28	25.44499969482422	25.47800064086914	25.47800064086914	25.43899917602539
2019-03-29	25.44499969482422	25.44499969482422	25.44499969482422	25.44499969482422
2019-04-01	25.44499969482422	25.44499969482422	25.44499969482422	25.44499969482422
