time	EUCO.L
2016-02-09	-0.002077342434951057
2016-02-10	-9.045621349601518e-05
2016-02-11	0.0
2016-02-12	-0.0020818550863952456
2016-02-15	0.002721116115717015
2016-02-16	-0.00045231162711412143
2016-02-17	0.0002714821655824817
2016-02-18	0.0034380248530652135
2016-02-19	0.00045077468859888725
2016-02-22	0.0011715686237434575
2016-02-23	0.0001800726718910184
2016-02-24	0.0006300035499926526
2016-02-25	0.000809465170386714
2016-02-26	0.000718988347877092
2016-02-29	0.00179617943760646
2016-03-01	0.0008067802369209343
2016-03-02	-0.000537419911517012
2016-03-03	0.0027782537507314853
2016-03-04	-0.0011618308528652532
2016-03-07	0.0009842574109606428
2016-03-08	0.00151960458363809
2016-03-09	-0.0024990965459558145
2016-03-10	-0.0003579179917926334
2016-03-11	0.019155024760703965
2016-03-14	-0.003513099628795757
2016-03-15	-0.0059051487251158274
2016-03-16	-0.0031917777057309804
2016-03-17	0.001512035653151944
2016-03-18	0.000177657839538492
2016-03-21	-0.0002664394242550827
2016-03-22	0.0011546752557158868
2016-03-23	0.00212915064913477
2016-03-24	0.0003541157564761477
2016-03-29	0.0015929230546529727
2016-03-30	-0.0005301074256226501
2016-03-31	0.0007955828828278833
2016-04-01	0.0009716510135246992
2016-04-04	0.001323698608214574
2016-04-05	0.0008812767519636999
2016-04-06	0.0004402839824968474
2016-04-07	0.00035205874459065534
2016-04-08	0.0003518677181439944
2016-04-11	-0.0016710186201518429
2016-04-12	-0.00167388281059333
2016-04-13	0.0006177170403522947
2016-04-14	-0.0005291256629041952
2016-04-15	0.001500027937868964
2016-04-18	-0.0011453502503785407
2016-04-19	0.00026460949607565176
2016-04-20	0.0009700230059208614
2016-04-21	-0.0013214828918678423
2016-04-22	0.001852497206615844
2016-04-25	-0.0007044275008335488
2016-04-26	-0.0013217158225605763
2016-04-27	0.00026474686483979326
2016-04-28	0.001058437984302829
2016-04-29	-0.0006167917538270062
2016-05-03	0.002204196826274041
2016-05-04	-0.0006158150431231357
2016-05-05	0.0013204359849801062
2016-05-06	0.0007033128004807487
2016-05-09	-8.786906851954157e-05
2016-05-10	-0.000615003470496478
2016-05-11	-0.0004395872682005919
2016-05-12	-0.0019348601338022853
2016-05-13	0.0008811990761630195
2016-05-16	-0.00044024520999907946
2016-05-17	-8.810126255631712e-05
2016-05-18	-0.0012332575210394214
2016-05-19	-0.0009701941525513957
2016-05-20	-8.8236136065456e-05
2016-05-23	-0.00044148905893248713
2016-05-24	0.00017670057965468722
2016-05-25	0.0014130179985112346
2016-05-26	0.0007055457402356247
2016-05-27	0.0003525241482067454
2016-05-31	0.0009690829731423545
2016-06-01	0.000616086015948758
2016-06-02	0.0009675486673355049
2016-06-03	0.0021089442647939105
2016-06-06	-8.770726192708356e-05
2016-06-07	0.001753964568778299
2016-06-08	0.0005252346741710934
2016-06-09	0.0011374333045464091
2016-06-10	0.0006117784997763387
2016-06-13	-0.001572192405750239
2016-06-14	-0.0002624335573229164
2016-06-15	0.0007000510317574093
2016-06-16	-0.00026231881022009684
2016-06-17	-0.0006997448593843991
2016-06-20	-0.0003501174225588599
2016-06-21	0.000875566718524734
2016-06-22	-0.000174933457208426
2016-06-23	0.0009624692402694368
2016-06-24	-0.0013986333913919013
2016-06-27	0.00017510743027848719
2016-06-28	0.0018379054835153674
2016-06-29	0.0020092227228654114
2016-06-30	0.001046231471446113
2016-07-01	0.0026128118146244717
2016-07-04	0.0017372910308424139
2016-07-05	0.0017342780850801987
2016-07-06	-8.651754783906007e-05
2016-07-07	0.0004328233177963714
2016-07-08	0.001557635072504393
2016-07-11	0.0010368303853200977
2016-07-12	-0.0006905043210188033
2016-07-13	0.002936638200638386
2016-07-14	0.00025834290895043743
2016-07-15	-0.0006026663272029609
2016-07-18	0.0017229233725657433
2016-07-19	0.0006019925658675707
2016-07-20	-0.00017186629418697308
2016-07-21	0.000687714517282334
2016-07-22	0.0006871763520628349
2016-07-25	0.0009442923201028464
2016-07-26	-0.00025727941414621647
2016-07-27	0.0017156811252103665
2016-07-28	-0.0003424962514563257
2016-07-29	0.0013706504592962965
2016-08-01	-0.0012832708243831759
2016-08-02	-0.008566044357538494
2016-08-03	0.0002591911167320049
2016-08-04	0.002936891916248685
2016-08-05	-0.00017228724791817918
2016-08-08	0.0006030435560957503
2016-08-09	0.0012912697293010478
2016-08-10	0.0014616610945605846
2016-08-11	-0.0006009589011576333
2016-08-12	0.0004294770276651594
2016-08-15	-0.0016314824222901647
2016-08-16	-0.0010320385366129337
2016-08-17	0.0007748285553881296
2016-08-18	0.0013764940214202603
2016-08-19	-0.0019759738309149677
2016-08-22	0.001893786899980654
2016-08-23	8.593638871823295e-05
2016-08-24	0.0003436504725340406
2016-08-25	-0.0007729643198044478
2016-08-26	0.0006875963223367254
2016-08-30	0.000601216994251752
2016-08-31	-0.0007725007544259199
2016-09-01	8.58560821366261e-05
2016-09-02	-0.00034359144611306736
2016-09-05	0.0006874190835430838
2016-09-06	0.0024901332458109326
2016-09-07	-0.0002569488590739022
2016-09-08	-0.0029129880374336725
2016-09-09	-0.002921432771219923
2016-09-12	-0.0020682339010341666
2016-09-13	-8.63742311474347e-05
2016-09-14	0.00043177668164751104
2016-09-15	-0.0007769021127047582
2016-09-16	0.0007775061588823906
2016-09-19	-0.0006905577019082898
2016-09-20	0.0008638430569776201
2016-09-21	-0.001294679139381083
2016-09-22	0.004234706314462988
2016-09-23	-0.00043025321580303366
2016-09-26	0.0007748285553881296
2016-09-27	0.0011184178011158785
2016-09-28	0.0004296246556954042
2016-09-29	-0.0019755688984404163
2016-09-30	-0.0004303558886921133
2016-10-03	-0.00043054117462193453
2016-10-04	0.0004307266201668547
2016-10-05	-0.002927469775076741
2016-10-06	0.0006044878495636841
2016-10-07	-0.0009493450223880817
2016-10-10	-0.001295797538966692
2016-10-11	0.0012974788088140343
2016-10-12	-0.001727752020955764
2016-10-13	0.0007788505467865026
2016-10-14	-0.0003458790747910001
2016-10-17	0.0007784476897803039
2016-10-18	0.0006914592321940471
2016-10-19	0.0006045922919524216
2016-10-20	0.0010358459055901381
2016-10-21	8.624761684217219e-05
2016-10-24	-0.000172480357664484
2016-10-25	-0.00017244431894003487
2016-10-26	-0.002415031683636326
2016-10-27	-0.004668864762488734
2016-10-28	-0.00017376886712705542
2016-10-31	0.0006950637021310158
2016-11-01	-0.0004341296373097103
2016-11-02	0.0006080057021988772
2016-11-03	-0.0006076362558904425
2016-11-04	0.0002606306732151342
2016-11-07	-0.00034735076637115725
2016-11-08	-0.0007818273552623323
2016-11-09	-0.0011301160983874237
2016-11-10	-0.003133164539344979
2016-11-11	-0.002357292389582488
2016-11-14	-0.004113009583580074
2016-11-15	0.0026361635704599262
2016-11-16	-0.001051666247083416
2016-11-17	-0.0007018935664018233
2016-11-18	-0.0029851094181759796
2016-11-21	-0.0010566671342661094
2016-11-22	0.005641743440361946
2016-11-23	-0.0015778427619799196
2016-11-24	0.0
2016-11-25	0.0017558994342659062
2016-11-28	0.001577566236485195
2016-11-29	-0.0008750304094263806
2016-11-30	-0.0014888611708788746
2016-12-01	-0.0033330837267981916
2016-12-02	0.000440051508989292
2016-12-05	-0.0025510284548631024
2016-12-06	-0.00026456283145204207
2016-12-07	0.0009703652942774088
2016-12-08	0.0007050482964134908
2016-12-09	0.00273005328280318
2016-12-12	-0.0015808914826179743
2016-12-13	0.0019352675942341246
2016-12-14	0.00201927765107901
2016-12-15	-0.0023656939416804024
2016-12-16	0.0024591496381163314
2016-12-19	0.0020150986346900712
2016-12-20	-0.0003497500617882787
2016-12-21	0.0006122600691256253
2016-12-22	-0.0005245208670273671
2016-12-23	0.0001749542863533904
2016-12-28	0.003497739801889166
2016-12-29	0.00017424749646366422
2016-12-30	-0.0007840768326167202
2017-01-03	-0.001395096858517575
2017-01-04	-8.733202075505986e-05
2017-01-05	0.0
2017-01-06	-0.001659053593966564
2017-01-09	0.0
2017-01-10	-8.748479025877387e-05
2017-01-11	0.00026241059636955555
2017-01-12	0.0011369032317207761
2017-01-13	-0.0012229823107747784
2017-01-16	0.000524796133550387
2017-01-17	0.0005244541765165867
2017-01-18	-0.0013978336012109294
2017-01-19	-0.0004374720071982363
2017-01-20	-0.0014004696902352176
2017-01-23	0.0016653733675608962
2017-01-24	-0.0012250559253050852
2017-01-25	-0.001401752528214506
2017-01-26	-0.0009650869197388445
2017-01-27	0.00035128580453602787
2017-01-30	-0.00043896980203894653
2017-01-31	0.0003513166635598086
2017-02-01	-0.00597015185308214
2017-02-02	0.0011481827593744498
2017-02-03	0.0009704509204442324
2017-02-06	0.002027175734087061
2017-02-07	8.791016466980217e-05
2017-02-08	0.001671085721248966
2017-02-09	-0.00017557856856242893
2017-02-10	0.0
2017-02-13	8.777120044678455e-05
2017-02-14	0.0
2017-02-15	-0.00035125497446519827
2017-02-16	0.0012298579018521494
2017-02-17	0.0019301069032229279
2017-02-20	0.0006129570638775395
2017-02-21	-8.74639636785357e-05
2017-02-22	0.001137731935826336
2017-02-23	0.0016610057034709413
2017-02-24	0.0019200664792056177
2017-02-27	-0.00017425323980102547
2017-02-28	-0.0007840768326167202
2017-03-01	-0.0031389014097849
2017-03-02	-0.0006997448593843991
2017-03-03	-0.0016630410626368164
2017-03-06	0.00035070065214393153
2017-03-07	0.0014023108172578347
2017-03-08	-0.0023630690303945157
2017-03-09	-0.0016667673968973062
2017-03-10	-0.002987732497076623
2017-03-13	0.000705110450381019
2017-03-14	0.0004403331157314394
2017-03-15	0.001760758729507872
2017-03-16	-0.001054598344463642
2017-03-17	8.799275439064225e-05
2017-03-20	0.00017590291179381268
2017-03-21	-0.00035174395080250775
2017-03-22	0.0014956727385886381
2017-03-23	-0.0009663586803312363
2017-03-24	0.0007034983309526233
2017-03-27	-0.000351501884487182
2017-03-28	0.0013185787892240342
2017-03-29	0.0030725876821082743
2017-03-30	-0.00026254838732719943
2017-03-31	-0.0005253014639313713
2017-04-03	0.0023649319154879223
2017-04-04	0.0008738069904559165
2017-04-05	0.0004364887547028129
2017-04-06	-0.0005235846104474362
2017-04-07	0.0013970458728258528
2017-04-10	0.0006103382451314587
2017-04-11	0.001045617941389132
2017-04-12	-0.0003481973927897952
2017-04-13	0.0010449560293344096
2017-04-18	0.0005218994352085282
2017-04-19	-0.001825761524966274
2017-04-20	-0.001393572303084345
2017-04-21	-8.724061140297223e-05
2017-04-24	-0.0019190616004398642
2017-04-25	-0.0008739597598440563
2017-04-26	0.001662022759914894
2017-04-27	0.003231116149551072
2017-04-28	0.0
2017-05-02	0.0002611978534889925
2017-05-03	0.0004350832892694445
2017-05-04	-0.0013917539491042907
2017-05-05	-0.0012195068460522096
2017-05-08	0.0005232649282880253
2017-05-09	0.0003486830116954387
2017-05-10	0.000522808970694566
2017-05-11	-0.0002612678921495304
2017-05-12	0.001306747318429613
2017-05-15	-0.0008700722236942848
2017-05-16	-0.0005224447971700075
2017-05-17	0.0008712186372590303
2017-05-18	-0.001044525766507487
2017-05-19	8.709050758004544e-05
2017-05-22	-0.0009583774869237338
2017-05-23	8.716646185868981e-05
2017-05-24	0.0006976701171375055
2017-05-25	0.0013072028399032654
2017-05-26	0.0017406174550584907
2017-05-30	0.0013901274042618095
2017-05-31	0.00043376211553591837
2017-06-01	-0.00043357404753974205
2017-06-02	0.0010410820316111291
2017-06-05	-0.0006933108299912449
2017-06-06	0.001561147445026334
2017-06-07	-0.0003463882435447152
2017-06-08	-0.00034650826993565254
2017-06-09	0.0
2017-06-12	0.0004332358899672428
2017-06-13	-0.00017320609436977108
2017-06-14	0.0012995020833608262
2017-06-15	-0.002941719691111788
2017-06-16	0.0010413289552806404
2017-06-19	0.00034674857243155444
2017-06-20	0.0006932567590716143
2017-06-21	-0.0006927764870894304
2017-06-22	0.0005199095130019593
2017-06-23	0.0005196393475619399
2017-06-26	-0.00017310113960777862
2017-06-27	0.0
2017-06-28	-0.003982676056040302
2017-06-29	-0.0029555282039228636
2017-06-30	-0.0008718263014969585
2017-07-03	0.00034904813315828065
2017-07-04	0.001570135259369554
2017-07-05	0.0008709151226866663
2017-07-06	-0.004002776642899053
2017-07-07	0.0005241792685100055
2017-07-10	0.0010478759177408037
2017-07-11	-0.00026167811807908947
2017-07-12	0.0023557860712726253
2017-07-13	-0.0005222628832537435
2017-07-14	0.0005225357842990608
2017-07-17	0.0006963947855795904
2017-07-18	0.0015657646712707862
2017-07-19	0.0007816915734084606
2017-07-20	0.0007810147988267513
2017-07-21	0.0013874753948386331
2017-07-24	0.0006927104202871792
2017-07-25	-0.0027691216821111864
2017-07-26	0.0006942193035204269
2017-07-27	0.0013874753948386331
2017-07-28	8.654751078451817e-05
2017-07-31	0.0002597521850529194
2017-08-01	-0.004414772521260657
2017-08-02	0.0006955412587976717
2017-08-03	0.0008689382804567547
2017-08-04	-0.0005209235759744413
2017-08-07	8.687689107178542e-05
2017-08-08	-0.0005210835410091041
2017-08-09	0.0011296250551751097
2017-08-10	-0.0002603834696229823
2017-08-11	0.0003472904620711592
2017-08-14	0.0002603608659872414
2017-08-15	-0.0006941590547044907
2017-08-16	-0.0004341010954080904
2017-08-17	0.00017370259372229135
2017-08-18	0.00017373868826631167
2017-08-21	8.678800380446106e-05
2017-08-22	0.00026047390617178756
2017-08-23	0.00017364820304566209
2017-08-24	0.00034716989327843173
2017-08-25	-0.0002602705079027823
2017-08-29	0.0014752943156544074
2017-08-30	-0.0007799303821063308
2017-08-31	-0.0003468989365559283
2017-09-01	-0.0004337245061096784
2017-09-04	8.680902729119033e-05
2017-09-05	0.0012149560493788236
2017-09-06	-0.001126851692099362
2017-09-07	0.0016487542947620781
2017-09-08	-0.00017323609991803934
2017-09-11	-0.0001733322227378542
2017-09-12	-0.0021665655717337806
2017-09-13	-0.0002605417705046076
2017-09-14	-0.00034750165333374827
2017-09-15	-0.0010428673581323045
2017-09-18	-0.00017395949192944293
2017-09-19	0.0004350739722007724
2017-09-20	0.00034782818720802133
2017-09-21	-0.0005216271982683152
2017-09-22	-8.700536108319223e-05
2017-09-25	0.0021748586919281276
2017-09-26	-0.00017358197566086364
2017-09-27	-0.0013891618482847479
2017-09-28	-0.0006954808206819374
2017-09-29	0.0010439804649271522
2017-10-02	0.0
2017-10-03	0.0
2017-10-04	0.00026072292658962937
2017-10-05	-0.0002606549678636494
2017-10-06	0.0
2017-10-09	0.0007822350877360051
2017-10-10	0.00034738093788355684
2017-10-11	-0.00034726030627263427
2017-10-12	0.0007815574181333496
2017-10-13	0.002256179634243294
2017-10-16	0.001558444200656206
2017-10-17	0.0006051149259989064
2017-10-18	-0.0007775061588822796
2017-10-19	0.00034578319960676396
2017-10-20	-0.002333592482177793
2017-10-23	0.0006064254928455082
2017-10-24	-0.001558444200656095
2017-10-25	0.0006937376974194276
2017-10-26	0.0024263325441471473
2017-10-27	0.003025574629994532
2017-10-30	0.0012927822757649032
2017-10-31	0.0008607202088002364
2017-11-01	0.0006880102502111463
2017-11-02	0.0006875372175580985
2017-11-03	-8.589948489134969e-05
2017-11-06	0.0011165271242568053
2017-11-07	-8.574559922169822e-05
2017-11-08	-0.0010296245683386607
2017-11-09	-0.002404867977007341
2017-11-10	-0.00215238912368243
2017-11-13	0.0
2017-11-14	-0.0005177324175865694
2017-11-15	0.00034531178169805443
2017-11-16	0.0008630143759575937
2017-11-17	0.0005173095090289515
2017-11-20	-8.619558903444346e-05
2017-11-21	0.0007756956669142667
2017-11-22	-0.0010334373384740525
2017-11-23	0.000431060791015625
2017-11-24	0.0
2017-11-27	0.0012924936884102234
2017-11-28	8.607690613726682e-05
2017-11-29	-0.0014628531992478822
2017-11-30	0.00025852101913304004
2017-12-01	0.002240045980133276
2017-12-04	-0.0008596103545697176
2017-12-05	0.0007742952360954014
2017-12-06	0.0010316604788245254
2017-12-07	0.00034353241745654906
2017-12-08	-0.0008585688584603623
2017-12-11	0.0
2017-12-12	0.0
2017-12-13	-0.00017182199293974687
2017-12-14	-0.0005156201295895002
2017-12-15	0.0001719401766266948
2017-12-18	-0.0006877736525496836
2017-12-19	0.0
2017-12-20	0.0
2017-12-21	-0.004473474299920621
2017-12-22	0.0
2017-12-27	0.0
2017-12-28	0.0
2017-12-29	0.0
2018-01-02	0.0
2018-01-03	0.0008641416614780795
2018-01-04	-0.0003453714007316533
2018-01-05	0.0013819628933868788
2018-01-08	0.0
2018-01-09	0.0
2018-01-10	0.0
2018-01-11	0.0
2018-01-12	-0.0044851152450486875
2018-01-15	0.0
2018-01-16	0.0
2018-01-17	0.0
2018-01-18	0.0027724805051185797
2018-01-19	0.0003456101284400326
2018-01-22	0.0
2018-01-23	0.0
2018-01-24	0.0
2018-01-25	0.0
2018-01-26	-0.002245656753944947
2018-01-29	0.0
2018-01-30	-0.0013850072486515375
2018-01-31	-0.0001734073539797487
2018-02-01	0.0
2018-02-02	0.0
2018-02-05	-0.004681752239274362
2018-02-06	0.0
2018-02-07	-0.000348440021463281
2018-02-08	-0.0015684933933872713
2018-02-09	-0.000698218098937109
2018-02-12	0.0
2018-02-13	0.0
2018-02-14	0.0
2018-02-15	-0.0012227020929994614
2018-02-16	0.0036725967707567087
2018-02-19	0.0
2018-02-20	0.0
2018-02-21	-0.001393936525670214
2018-02-22	0.0
2018-02-23	0.0
2018-02-26	0.0
2018-02-27	0.0
2018-02-28	0.0
2018-03-01	0.0
2018-03-02	0.0
2018-03-05	0.0
2018-03-06	0.0
2018-03-07	-0.00017452688868946353
2018-03-08	0.0
2018-03-09	0.0
2018-03-12	0.0
2018-03-13	0.0
2018-03-14	0.001919731445308992
2018-03-15	0.0
2018-03-16	-0.001393450906985616
2018-03-19	0.0
2018-03-20	0.0
2018-03-21	0.0
2018-03-22	0.0
2018-03-23	0.0
2018-03-26	0.0
2018-03-27	0.0
2018-03-28	-0.0005233314675717748
2018-03-29	0.00026176945633782367
2018-04-03	-0.0006106577379519917
2018-04-04	0.00034917001029866057
2018-04-05	-0.000872587045833817
2018-04-06	0.0014847001654612058
2018-04-09	0.0
2018-04-10	-0.00026160966055543966
2018-04-11	0.0006978526821408426
2018-04-12	0.0
2018-04-13	0.0
2018-04-16	0.0
2018-04-17	0.0
2018-04-18	0.0
