EXHF.DE,DAX,VECP.L
-0.0007300749601804,-0.0053607901347052,-0.0017699038223653
-0.0009742064156902,0.0335406296480254,0.0007598475087311
0.0013814870933903,-0.1010470103388101,0.0590990381768081
0.0043008907316324,-0.0281124125415536,0.0234197517898855
0.0034744691156554,0.0298438750247065,-0.0025686073179654
0.0016909499987467,0.0080249800591507,-0.0085450468725957
0.0011253970090934,0.0135338234232191,0.0177095638021878
0.0023285764685681,0.0043200829924698,0.008352682670458
0.00112152036846,-0.0330653790895909,0.0193816370473116
0.0003200841412869,-0.0028758504924574,0.0081484972355101
-0.0008799344730167,-0.00766111186131,-0.0015716141307894
0.001521175417859,0.0240689722197535,-0.0026985100806825
-0.0007194527182455,0.0187583303771543,-0.0006764099285004
-0.0018400268554688,0.0142340865532624,-0.0162455150194238
0.0015228215638234,0.0016309059251418,0.0103211187772529
-0.0020006402195233,0.0167966496437144,-0.0093076016915606
-0.0019244476427825,-0.0071639308711897,0.0052703837179908
0.0004820242468492,0.0008489158835756,-0.0022794273206242
0.000642430192234,-0.0135708098328918,0.0059401032399826
-0.0004814826923993,0.0154772401895573,-0.0030660532654086
0.000240857314828,0.0,-0.0043284798889978
0.0002407993165511,-0.0012701391015903,0.0088090219746803
0.0009630266109801,0.0042391005011823,-0.0019278540299044
-0.0006414000553318,0.0082313081649736,-0.0001136477217099
0.0025671856470679,0.0102574389590548,0.002045458013361
0.0,0.0033153720053222,0.00703110392874
0.0024005394849397,0.0086741429063488,-0.0018018429798489
-0.0008780472890921,-0.0040950197034111,0.0054152003637044
-0.0031160674946595,-0.0094572181382582,-0.0063958671146481
0.0002404937845534,-0.00029057573425,-0.005533658681837
0.0032852245407783,-0.0001245799683013,0.013399958413474
-0.0011979995765171,0.0103405544063674,-0.0006723168985878
0.0006397076012831,0.0037403757450862,0.0024669345139076
0.00079909281292,0.0263308618771076,0.0069350683065483
0.0016767732997016,0.0034712482201604,0.0064430332446514
-7.96692473421512e-05,0.0043737817900606,0.003200893161275
0.0005580332705821,-0.0007917837522741,0.0034106894122067
-0.0016731661293792,0.0047543914548966,0.0049342608848124
-0.0064645264825228,0.0023659094833732,-0.00338248971988
0.0012852732336332,-0.0053107879023074,-0.0009852894843317
0.0015242263111587,0.0049436425056097,-0.0051506983090753
-0.0024831589849996,-0.0062967276022398,0.0039656379730383
0.0024893404130128,0.0,-0.0035110785271802
-0.0004004759999188,0.0035643624787282,-0.0035234496355371
8.015174418685156e-05,-0.0039463449434712,-0.0097237265571046
-0.0007211856176624,-0.0070522780536489,0.0039053611179948
0.0005612997781903,-0.0100550956010735,0.0003334309090792
0.0,0.0044070758968894,-0.0027777777777777
-0.001763395454762,-0.0035899542753672,-0.0028969597351584
-0.0008832552556842,0.0012009882784338,-0.0090512635817335
-0.0004821792047464,0.0071971332878244,-0.0043978280142796
0.0037754135172967,0.0083366050027959,-0.0006798684175836
0.0005601768192786,0.0050787288197002,0.0075964378857407
-0.0036791097253759,-0.0053664120745803,0.0031506556840703
-0.0035321702053799,-0.0193762041584135,-0.0031407602299995
-0.0017722838651117,-0.004016079638624,-0.0052886374049448
8.06594023126106e-05,-0.0062096505383414,0.010746571627197
0.0008876744026544,0.004219755414228,0.0012311204502528
-0.0002418671256319,0.0016161986071654,-0.0048066209431743
0.0007257769184727,-0.0229932061767624,0.0032573393182475
0.0003223540713017,0.0082576700499399,0.0026869442967927
0.0016112509632011,0.0064291395381732,0.0064761260257428
-0.001126030624842,0.010701081982078,-0.0027734635199998
0.0049923110153735,0.01743158461817,0.0002225416909196
-0.0010415612207422,-0.0048668972873205,0.0097875343963402
0.0015239207646871,-0.0178925989032328,0.0037448654528262
0.0011211611000967,-0.0028745364641031,-0.0068034141981085
0.0005599527528039,0.0053189540923659,-0.0011048334080313
-0.0016789181435757,-0.0138530052026092,0.0037606052883405
0.0002402400787782,0.0238768148207169,-0.0030853859977617
-0.0012810541245367,0.0049516582338411,0.0019665716986385
-0.0052108508658849,0.0050475247904517,0.0006542095648534
8.060388851349742e-05,-0.0051417598877044,0.0052305042442197
-0.0008863868791626,-0.0064102505320861,0.0169105426405826
-0.0010484495173618,0.0084677821887779,0.0005330247634489
0.0012110570413348,-0.013194718939865,0.0066056120024535
-0.002177278185709,-0.0072933672183963,-0.0046570959544103
0.0012122315214846,-0.004489820830676,0.0029774433918645
-8.07340082310537e-05,0.0082001134868554,-0.003286657756539
-0.0001614194664978,-0.0073200611654667,0.0007445983749982
0.0010495499174663,0.0102417042836033,-0.0103103869241522
0.0004839518430688,0.0,0.0006443728729508
0.0012091406109986,0.0020275440944819,0.0011806441184221
-0.0006440757135726,-0.0040468829553268,-0.003108929238019
-0.0006445522823426,0.0044696749400592,0.000860327270594
0.0,0.0004045400145473,0.004190387782607
-0.0033859897278728,-0.0048523628833805,-0.0068478428837772
-0.0042064735553107,0.0032507079123111,0.0022624335828818
-0.0005686409073265,0.0004050315376884,0.0039772412279592
-0.0003251313982299,0.0004047903329704,-0.0024625626678375
-0.0021952731746972,0.0,0.0060105742083715
0.0033409063611196,-0.0147713389171075,0.0014936454137881
-0.0012181750981092,-0.007188303224332,-0.0138489721286936
0.0002439321717191,-0.0062060247437646,-0.0033487907487924
0.0001625611146991,0.0158201146346681,0.0009754642944592
-0.001219227240244,0.0053279127109702,0.0008662894680728
-0.0006509944942071,0.0024459626686863,-0.0170940368477551
-0.0069218736351118,-0.00471733310622,-0.012878351002709
-0.0048380184719564,-0.0013892455436554,-0.0086975777948549
-0.0022248209550347,-0.0081833370936611,-0.0039369906424491
-0.0011561598305592,0.0012376521010224,0.0048560168306763
-0.0016535506679489,-0.0094767011906978,-0.0085412689093953
-0.0003312705219655,0.0008318864248513,-0.0036272918884195
-0.0001656585470803,-0.0074813096081143,0.0029579309637886
-0.0001657492091828,0.0041876208117301,-0.0099819061508356
0.0034805517139171,0.0,0.006874409744646
-0.0037988198726925,-0.0082985574939952,-0.0081929177720881
0.0001656859943814,0.0012194326750689,0.0025212149360214
0.0019882185866109,-0.0050398544551171,0.0036579753377301
0.0014882208327198,0.0094554250058149,-0.0055809279741734
-0.0013208621839568,-0.0056033651137042,-0.0051540139826506
-0.0033893003056298,-0.0075693986534183,-0.0039143905698365
0.0040644119366866,0.0038135657259801,-0.0023115690707579
-0.0028087894152285,0.0267201099998284,0.0002316571262408
0.0004142411741947,0.0035768570222509,-0.0012739516518691
0.0020702218911685,0.0315444679466192,0.0118287904831027
-0.0016527937699857,-0.0051628699976032,-0.0082521629880014
0.0010761103008005,-0.0004391089780616,-0.0068184022444686
-0.0015710471107217,0.0023164090259282,-0.003490842951306
0.0043892238451086,0.0090050536340626,0.005371311160101
0.0031332856747798,-0.0163092882975202,0.0013937601476043
-0.0023836997106524,0.0028101041851869,-0.0031315735170287
0.0003295782699359,0.0040032179064153,0.0019779616564992
0.0034593374209441,-0.0016746338525636,0.0065025260187416
-0.0005745686101301,0.0028756491426187,-0.002307302117421
0.0009855052158527,-0.0087614980229203,0.0050878214030092
-0.001148665841839,-0.0004017769838111,0.0078232894558289
0.0019714596465874,0.0016479247425214,0.0030822406068957
0.0005735329215397,-0.0072085864147733,-0.0003414863747978
0.0013101541853619,0.0076643251186803,0.0084244709018146
-0.0017173625005646,0.0048038767587044,-0.0005644959440527
-0.0052347405403715,0.0,-0.0102789567972709
-0.0010689432648952,0.0075697422776888,0.0030814498356876
-0.0006584426954213,0.0094899075693908,-0.0002275189806038
-0.0025533743401494,-0.0031335652782767,0.0042107102039654
0.0026424417742052,-0.0007858725801217,0.0135993269116956
-8.231351496179595e-05,0.0005898304942364,0.0008943895290316
0.0017296687104721,0.008056589749056,-0.002345834364918
8.217815005950868e-05,-0.0031189054540281,0.0067182411814754
-0.001315432346689,0.0,-0.0024469048130607
0.0006577475364732,0.0058662346625149,-0.0153506277504366
-0.0023005404765679,0.0027216797838911,0.0005607382268932
-0.0017293838750299,-0.005040754691752,-0.0061651768636662
-0.0024748642858994,0.0081839825826213,0.0014662446204423
0.0026463752867174,-0.0015462278403439,-0.0046176783182989
-0.0023919574450438,0.00542003058699,-0.0019234914486121
-0.0032244679577406,0.0177127841349131,-0.0107697195114178
-0.0030689708417394,-0.0034052270733521,-0.0050424298720428
-8.321936955901776e-05,-0.0015186376346096,0.0065653040408637
-0.001664145013599,-0.0125475259801922,0.0019452817271154
0.0017502840356482,-0.0003850685077489,0.0052535301199023
-0.0019968840027361,0.0073189730646507,-0.0095432443754449
0.002834547527599,0.0034416884856898,0.0150263541409505
-0.000332537328314,-0.0081936034475327,0.0020341316478829
-0.0024948278732458,-0.0124879485246722,0.0013533635847537
0.0012505338032116,0.0007781536895468,-0.0082216843046111
0.0033305706158281,0.000194442777945,-0.0010219888756043
0.0016597257115533,0.0058697402128178,-0.0035239008104139
-0.0021540556206263,-0.000850183938703,0.0002281159278008
0.0,0.005647091665903,-0.0041058463628941
-0.0006642463420208,-0.0011538725632888,-0.000229004158684
-0.00465268823325,0.0019253425387451,0.0016036584737051
0.0027545425146406,0.0019215694151006,0.005832507920819
0.0,-0.0030686584059277,0.0040932418742825
-0.00191477981747,0.0119276440428013,-0.0080663384634267
0.0019184532330012,-0.0011406380291677,0.0024052123507589
0.0014985040048285,0.0006851788631214,-0.0027422060440462
0.0029093804259547,-0.0113740027830979,0.0054995802434343
0.0004143839347781,0.0061949015395221,0.0058112408206676
0.0013256310369087,-0.0022944346775388,0.0020392014503369
-0.0033096270383822,0.0164814221027564,0.0010175689134033
-0.0009131712700282,-0.0079185892985085,-0.0012423832077493
-0.0005816343640359,0.00756371403631,0.0028270948675477
-0.0009976315131802,-0.0048663327037862,0.0047361092410911
0.0009153876298666,-0.0028051329515309,0.005162728309207
-0.0039078207734837,-0.0040294607277304,-0.0016747867415498
-0.0016694872499319,0.0072518557700862,0.0013420770861498
-0.0049330798111865,0.0079575974489662,0.0041327236862154
0.0016805053747772,0.0,-0.0048943541038716
0.0004194535034127,-0.0060150317713367,0.0038006256512936
0.0025154738972803,0.0132375330711089,-0.0038976179467821
-0.0028437298831827,0.0082119934989244,-0.0030184086336261
-0.0005871472412974,0.0007774864224106,-0.0001121567189531
0.0006714379356287,-0.0055862149308331,0.0026915498272113
0.0005870979858539,-0.0014508764402061,-0.005256696135248
0.0030176077212284,-0.0019373364086644,0.0012367956749723
-0.0004178760674202,0.0071297916270176,-0.0068500908416254
0.0020901262329595,0.002594503187987,0.0046358663658616
8.34484914027378e-05,0.0027357232659168,0.0
0.0015850071549041,0.0072260412010922,0.0037141456018234
0.0019157368116831,-0.0021961737413104,0.0006727692126984
0.0001662369516519,-0.004035238790461,-0.0067234254648574
-0.0003324820575103,0.0066298455876563,-0.0058663881616308
0.0017461272115142,-0.0032930901148603,0.0028370403110284
0.0014110073390491,-0.0014683923830689,0.0038474179848746
0.0004143839347781,-0.0080882799460388,-0.0003381668313209
8.286774219845583e-05,0.0003706534118423,-0.0020297733937341
0.0018225600395305,-0.0046683753891108,0.0040678035067973
-0.0005788447419794,-0.0023824107582868,-0.0018006263899432
-0.0010756019589729,0.0004850928601247,-0.0027057257274718
0.0005798036352013,-0.0016036723984107,-0.0025999969468621
-0.0004139325372068,-0.0056032729161485,0.0019267614470963
0.0011594152351837,-0.0011579745782793,-0.0134615658468951
-0.00124081004745,0.0007479602817825,-0.0049306307727314
-0.0004969153524538,0.0033258856929394,0.002189472736563
-0.0007458068201653,-0.0018250844361734,-0.0031045678816968
0.0015756069920913,0.0475746851558025,0.0131487823503499
-0.0024010673824998,0.0080141929833215,0.0014800192194044
-0.0002489731913747,-0.0053003400202866,-0.0022735543351299
0.0032375841990082,-0.0040852494734124,-0.0027343952711486
-0.0002482315240019,0.0016051391667155,-0.0011424480237139
-0.0006621571863661,0.0028278515771325,0.0002287160356468
0.000579755640738,-0.0034544052591993,0.0025157373171016
-0.0010760471487876,0.0146080969218096,0.0020531573963182
0.0001656997266807,0.015304203993284,-0.0001138547114877
-0.000911355535483,-0.0138717630937346,-0.0027322162315027
-0.0010780102609317,-0.0003481973927897,-0.0034246053377718
0.0012452393078112,-0.0004527544878831,-0.0016036584737051
-0.0012436906153703,-0.0032059434675886,0.0051628835398709
0.0022414434211608,0.0079007109166222,0.006734349204204
-0.0053011430567992,0.0075959858285534,0.000680330953112
0.0005829571684037,0.0095697034502855,0.0079310778529297
0.0029959468207851,-0.0145253239429621,0.0074191059903525
0.0015765221266057,0.0021105430670629,-0.0089266126672633
-0.00033138029849,0.0099092173680088,0.0036027887404155
-0.0014916740524332,0.0017093756260015,0.0058335682748649
0.0002489731913746,-0.0010238491494201,-0.0008922800333154
-0.0001659197114453,-0.0037581349036974,0.0008930769080086
0.0019087415513161,0.0033950936661242,0.0028997824695138
0.0011596072704027,-0.0050582970445581,0.010453764018546
8.271013152416629e-05,-0.0005496461010311,-0.0048426418495546
8.264020699666474e-05,0.0077333008001292,0.0017695605546288
-0.0008267753339744,0.0027285103867233,-0.0011039795992453
0.0007447577031158,0.0183673783174811,0.0079574885565409
0.0021497808962085,-0.0063994789706947,0.0068417026969345
-0.0011551105047322,0.001118676137116,-0.0078912893200431
0.0020650917317175,-0.0034876456021966,-0.0019885142714437
0.0003297412936473,0.0050968269444391,0.0123976399378298
0.001812947865426,-0.0064232770300092,0.0067789498446133
0.0,0.0054440235023776,-0.005864475508136
0.0018096670334406,0.004500891064249,0.0043696910845349
-0.0028737866121197,-0.0169457349268022,-0.0121818872834575
-0.0001647255604312,0.0102809881399259,0.0026425662252365
0.0,0.0071235072958675,0.0013178426290294
0.001647212820399,-0.0062311003692573,0.0063610641490836
0.0003289007944744,-0.0184714486289035,-0.001961642338549
0.0,0.0003108003619747,0.000655138211336
-8.221384127393705e-05,-0.0034174125412271,-0.0021824197902032
-8.222060094542627e-05,0.0057152408514822,0.0010935965819245
-0.0061657349865444,-0.0018942760621603,0.000436977442946
0.000579036274114,0.0093858271489297,-0.0061149287703812
-0.0054563164493242,-0.0181868412639594,-0.0017578118942617
-0.0004156529550236,-0.001914986042551,-0.0019810731231194
-0.0009147659904495,0.0014651950306332,-0.0002205187803165
-0.0003324820575103,-0.000592196953026,-0.0008806055139258
-0.0049887627078077,-0.0038341097352362,-0.0004407328623384
-0.0022561765454799,0.006648024302478,0.0063933181575215
0.0020100323341913,0.0001737629713958,0.0006571473886998
-0.001253774044167,0.0064639731169564,0.0061295704340254
0.0027617527571714,0.0115327381197392,-0.0028284868583012
-0.002002986683198,-0.0015361009106247,-0.0052367809050396
0.0008362474710643,0.0054700802534053,-0.0058126648116142
0.0015040132412833,-0.0042502550373525,0.0034197192871006
0.0017520364041656,-0.0056684434719437,0.0134125025613747
0.0009994398841262,-0.0003090377763638,-0.0049902265453434
0.001414411893603,0.0080384488977347,0.0143916231711329
0.001910898358032,-0.0137676980133583,0.0045141677215441
0.0,-0.0020733024251469,-0.0047079225948692
-0.0028194406519257,0.002735473522097,-0.0027950388757116
0.0001662922500325,0.0070789711764374,-0.0023717250499846
0.0013303705543805,-0.0121382559636528,0.0010805972890834
-0.0004152042815834,0.0076362799299318,0.0045336590210756
0.0008307534955753,-0.0008267367302446,-0.0021491183482598
0.0027389956213939,0.0137557802078949,0.001507639335863
8.279228898766533e-05,-0.0052712356070748,0.0040859919722362
0.0007449426213581,-0.0003418881669003,0.0096380547478112
-0.0009924964266595,0.003761990807545,-0.0033941419067401
0.0007450644689832,-0.0032368388234538,0.0051085926097345
-0.0004963398408089,0.0,-0.0008471180536481
0.0019036861241066,-0.0096735274932365,-0.0008478362710598
-0.0002478844108626,-0.0128399744247275,0.0023334877338949
0.0012394771941806,0.0048950834888501,0.0044444250682043
-0.0003301222755782,0.0136743094007534,-0.0008428343088702
-0.0021464089220772,-0.0045652498133766,0.0044285724858472
-0.0031439139089722,0.0055172361176589,-0.0012597390708685
0.0010789682556016,-0.0056584022305251,0.0004204426716833
0.000663191840811,-0.000862270224358,0.0033620476339377
0.0001657354843971,-0.002450781746311,0.0031413932121235
-0.0005798516742576,0.0083740121951774,0.0008350125168257
0.0001657409267592,0.0040835756545061,0.0083437951050764
0.0004143784910628,-0.0027341053684302,-0.0039304639244774
-0.000911204516561,0.0056888404549293,0.0
0.0013252383688073,-0.011322021484375,0.0097611088496696
-0.0009926606600041,-0.0029829216243605,-0.0092554663271361
0.0013248626857402,0.0020633262824163,0.0002076424457271
-0.001240399615483,0.004598674576304,-0.008302231700815
0.0026476890055286,-0.0004441119107282,-0.0043740698149216
-0.0018154911713903,0.0152084651860313,-0.0027196876608827
0.0034722071108153,0.0129607887517477,0.0058737697660862
-0.0010709940382233,-0.0015287313640502,-0.0064650963161322
-0.0011546341414304,0.0111835484010021,-0.0033585190903019
-0.002972509359568,0.0019750288001489,-0.0107413295377041
-0.0004968741912525,-0.0044349614491889,-0.0014903064297423
-0.0001657492091828,-0.002573866409945,-0.0142857561160819
-0.0008286937568449,0.0040361812566189,-0.0082197938974249
-0.0006635301588884,0.0033279458649613,0.0043620669486463
0.0005809585531186,0.0055829251899675,0.0013029614394157
0.0003317926039929,-0.0068582947767987,0.0006505916048533
-0.0014096034087578,0.0059191156224587,-0.0071521027464828
0.0,0.0006538233953548,0.0056755798676921
0.0019098510034938,-0.0107807878838935,-0.004775368399402
0.000331454375261,-0.0042272211524706,-0.0028352727970393
-0.0022369233628247,0.0039135058651349,-0.0030621038038171
-0.0004981944568771,0.0052857563591834,0.0004387152756273
0.0009138540154656,0.0095629432564101,0.0063596694129699
-0.000498051015242,0.0015949931742487,0.0043582646676731
0.0,0.0028923884703162,0.0028205916182435
-0.0009964716742409,0.0016526976353239,-0.0017308920151835
0.000581876085191,-0.0025234265731245,0.0067187121237926
-0.0001661898480059,0.0007784174648595,0.007534950879922
0.0007478518356982,-0.0001944684542311,-0.0044871599977795
-8.30466292570664e-05,0.0026579845724246,-0.0006438888001422
-0.000332150755011,0.0073710282787318,0.0045102894819311
0.0014120622128679,3.2074797448267134e-05,0.0040624037812564
0.0023224849449818,0.0002888475466444,-0.007240207819772
0.0014068669603768,-0.0031440350501775,0.0017160410314804
0.001074268664764,0.0009332945463225,0.0025695702339258
-0.0023113652031336,0.0054339290222957,0.0
8.27580355780011e-05,-0.0018548309474295,0.0046988727496177
-0.0020683378366769,-0.00390874474619,-0.0070153449113934
0.0013264469331093,-0.0036989311853892,-0.0017126529206894
-0.0024838170673562,-0.0008070901766712,0.0045035187575033
0.0004979876902559,0.0030371521923662,-0.0068317611823607
0.0027376956076676,0.0034144759304146,-0.0017197297993865
0.0023165282777724,-0.0022471812417801,-0.0021532833134836
0.0018159407175586,0.0050514668081753,-0.0019421698811294
0.0,0.0082594785526008,-0.0025945715002111
0.0004119256919492,0.0080964963953564,0.0002167422783805
0.0002470662143738,0.005102382870171,0.0186389384856495
0.0001647120046406,-0.0041363739899858,-0.0055318791815575
0.0012348853574666,0.0,-0.0036371839438956
0.0018088602724914,-0.0097546056196683,-0.0025767432396633
-0.0010669505689859,0.0038131821370099,0.0047362196424631
-0.0032043331902233,-0.0123456596316757,-0.0006427850969327
-0.0010715236873143,-0.0045512882978173,-0.0060034044374155
0.0002475350993691,-0.0029300505172864,0.0075495787211647
0.0008249337824954,0.010430518663093,0.0068507750181179
-0.0017309519040628,-0.010802212890092,-0.0017009997540684
-0.000825683045307,0.0109201749446412,-0.0044728238777457
0.0004131511567695,-0.004474314250582,0.0008557359733365
0.001156446328034,-0.0018298300879934,-0.0055578950046546
0.0005775552523661,0.0105168256512346,0.0004299324498466
-0.0001648935731833,-0.0105028619638685,0.0
-0.0011551105047322,0.0189771678897461,0.005135922979196
0.001156446328034,-0.0087752485874903,0.0006386795511441
0.0002475776357009,0.0059868709885972,0.0042553353816905
-0.0018147423460459,-0.0050648890990588,-0.0186440901248077
0.001404827418761,-0.0003181746352127,0.0006476420443548
0.0033833638528002,-0.0061107394958177,0.0034519925065681
-0.0011514054927626,0.0083898784703537,-0.0038700601370519
0.0008234343847555,-0.0095268097567818,-0.0008633911924547
0.0004936039250298,-0.0026931591006976,0.0028083225501591
0.0011512160919808,0.0068475322351782,-0.0008616351229594
-4.1045202611611487e-05,0.0045020223900158,-0.0010780344094238
-0.0001643128835651,-0.0015892955662933,0.0058276847052793
-0.00180736269017,-0.0028016346481873,-0.0047209745323926
-0.001316785616489,0.0015962976903374,0.0
0.000247218912976,-0.006120089156329,-0.0036654156905453
0.0002059857950889,0.0008980076220537,0.0077905348946982
0.0004942138207548,0.0180082117200974,-0.0034356849572814
-0.0043635664687291,0.0012590181807483,0.0025856266382093
-0.0016538240944139,-0.0012574350471629,-0.0006447191077559
0.0001656310984046,-0.0089392632243137,0.0004301173712617
-0.0009938115658967,-0.0021914579180228,-0.002149662249233
0.0027356531424056,0.0023277304321149,0.0028005401388018
-0.0045469198621537,0.0036902469219777,0.0
-0.0007474791507998,0.0012678578920648,-0.0027927190170979
-0.0032413513184642,-0.0040519233548952,-0.0004307764725373
0.0011673425272424,0.0074057530489721,0.0038793167943191
0.0017073526407573,0.0171952039403735,0.0023614596678904
8.316055791790511e-05,0.0110421518109813,-0.0036409975143598
0.0005403401091819,-0.0029451671803096,-0.0049441001713907
-0.0011632687280718,-0.0027692354642427,-0.0006481441650625
-0.0012894000538836,-0.0067880660826565,0.003026442054161
-0.0028736930559005,0.0034172294204539,0.0010775697287996
0.0018795294949616,0.0123839484621395,-0.0006459115931398
0.0009594348672112,0.0033639329597885,0.0008607079788984
-0.0005000838454413,0.0006095841794129,-0.0043000850453609
0.000333577244064,0.0059396796816431,-0.0038868559671344
0.0007919738172896,0.0128690149106431,0.0034684553155732
0.0010412327931896,0.0029894909369294,-0.0049686657525896
8.316627070636962e-05,0.0073025018615837,0.00151975016798
-0.0003744075372084,0.0001479824940433,-0.0091047468874411
-0.0030381044250361,-0.0062129908051121,0.0030627738449462
-0.0011688531652257,0.001607646747451,0.0013086450444459
-0.0031763687551891,-0.0075496852285252,0.0002177809097458
0.0001257757745494,-0.006888276323468,-0.000871017038871
-0.0006706984481567,0.0003015175385769,-0.0039232846770981
0.0006292218030539,-0.0057280264455024,0.0004376467708921
-0.0027669629207521,-0.0248635447606381,0.0043743863276981
0.0014714176260153,-0.0382462546042364,0.0071864513112689
0.001972971279887,0.0245716204779558,0.0006486222550676
-0.0003770427624538,-0.0119911979082121,-0.0038893757546143
-0.0020117811150427,-0.035451891470338,-0.0054229936719052
-0.000125981773526,0.0077483194174781,0.0071974229451927
-0.0002100174409968,0.0116974732236994,0.0032481923968739
-0.0002940348991925,-3.252218260640927e-05,-0.0002158889668716
-0.0003361845217645,0.0175712226440056,-0.0030224393473836
-0.0005464915849596,0.0031918411016036,-0.0006496054373891
0.0031544415264461,0.0038179742513397,0.0010834070510812
-0.0002941607739941,-0.0142630385569779,-0.0041170625162321
0.0006725103536515,-0.0057877910922159,0.0015230569238167
0.0002520058725314,0.0045277939619339,0.001086314427197
0.001721691707232,0.0106245952794654,-0.0039062564675176
0.001089895214881,-0.0012742596035826,0.0026143557275724
-0.0006280888489501,-0.0141945674452765,-0.00195567474343
0.0011732119961469,-0.0111632814443587,0.0060962067806762
0.0012555580844249,-0.0196335206791609,0.0036789003897579
-0.0005851838590282,0.0036715825671895,0.0051745980647361
0.0009201221877337,0.0115397447819076,-0.0034320002376208
-0.0015878525454735,0.0047013068319914,0.0025829261503824
0.0010462877602979,0.0060537099647921,-0.0017175145536673
0.0022575913734734,0.0022767829862893,0.0
