time	EXHF.DE
2008-06-03	-0.004339274504783441
2008-06-04	0.0034667044106078126
2008-06-05	-0.006514618977590314
2008-06-06	0.0008941513812841251
2008-06-09	-0.005558840286566502
2008-06-10	-0.0011978712938357505
2008-06-11	-0.0003997693034513139
2008-06-12	-0.00309935581881704
2008-06-13	-0.004011649077842572
2008-06-16	0.0
2008-06-17	0.0015104373131256121
2008-06-18	0.0013070305109048608
2008-06-19	-0.003413960742975397
2008-06-20	0.0036272101798646705
2008-06-23	0.0016062245932584318
2008-06-24	0.0003007558354317652
2008-06-25	-0.0005010325674226213
2008-06-26	0.004912259285910103
2008-06-27	0.0007981028806824941
2008-06-30	-0.006180250682496946
2008-07-01	0.00020064466472669018
2008-07-02	-0.0020056616043763187
2008-07-03	0.005426054398535385
2008-07-04	0.004697194005305549
2008-07-07	0.003978926994290255
2008-07-08	0.000495423081409152
2008-07-09	0.000594152867886999
2008-07-10	0.000989691936015502
2008-07-11	-0.0012853198952191836
2008-07-14	0.0012869740685941267
2008-07-15	0.0013842138668509474
2008-07-16	-0.0011847859264787486
2008-07-17	-0.002570206868506175
2008-07-18	-0.007234919186263511
2008-07-21	-0.003993226846268572
2008-07-22	0.0007016106763504393
2008-07-23	-0.0007011187639401895
2008-07-24	0.006314572556981979
2008-07-25	-0.0009960007231206713
2008-07-28	0.004287141496435387
2008-07-29	0.00258110293032221
2008-07-30	0.003366709322479622
2008-07-31	0.002960578475696307
2008-08-01	0.0006887700159006194
2008-08-04	0.0016716401518317436
2008-08-05	0.001177923961443339
2008-08-06	0.0004902740739793909
2008-08-07	0.00519402954274395
2008-08-08	0.0014624307919002266
2008-08-11	-0.0008762068362107023
2008-08-12	0.0020461764600276933
2008-08-13	0.001944813154014291
2008-08-14	-0.00048527806010800756
2008-08-15	-0.0053402799667089385
2008-08-18	0.001854693552163722
2008-08-19	-0.0001948420890729441
2008-08-20	0.0008770717995838506
2008-08-21	-0.0024342746585084285
2008-08-22	-0.0027330286738644904
2008-08-25	0.005481111853034237
2008-08-26	0.0006813948460704378
2008-08-27	-0.003988362353481101
2008-08-28	-0.0005859708853540591
2008-08-29	0.0004885705215349478
2008-09-01	0.0030279858986608232
2008-09-02	-0.001655524338280645
2008-09-03	0.0015607068605985042
2008-09-04	0.003700791315627061
2008-09-05	0.004560462175791535
2008-09-08	-0.004829518071046146
2008-09-09	0.001747066944661091
2008-09-10	-9.691053501781344e-05
2008-09-11	-0.0011627434179836138
2008-09-12	-0.004850601388419529
2008-09-15	0.0064339639396948645
2008-09-16	0.002130968861442817
2008-09-17	-0.001449850446610168
2008-09-18	-0.0021295249821136064
2008-09-19	-0.009894234933554902
2008-09-22	-0.0021553955262163527
2008-09-23	0.001374564474676987
2008-09-24	0.005098581070229313
2008-09-25	-0.003121643626530779
2008-09-26	0.003816414329494311
2008-09-29	0.007213860894526691
2008-09-30	-0.0028068226517994344
2008-10-01	0.0033000482511262863
2008-10-02	0.003579327729095416
2008-10-03	0.0019279408304919698
2008-10-06	0.010486783839601
2008-10-07	-0.0017137989837934242
2008-10-08	-0.0006676175092314995
2008-10-09	-0.004962747176221138
2008-10-10	-0.005275302517634306
2008-10-13	-0.004821135902168372
2008-10-14	-0.0007751364379842141
2008-10-15	0.0025211106676514827
2008-10-16	0.00502954130506561
2008-10-17	0.0020209708119685033
2008-10-20	0.000864352050678141
2008-10-21	0.002590963197706797
2008-10-22	0.007369799180000802
2008-10-23	-0.0017102166762544835
2008-10-24	0.002379366143772099
2008-10-27	-0.000379803604664386
2008-10-28	-0.00037994791025031116
2008-10-29	-0.004085901880503728
2008-10-30	0.00028622058959704155
2008-10-31	-0.008679855632405808
2008-11-03	0.0034638757749876348
2008-11-04	0.0022053478331576226
2008-11-05	0.004879469504501799
2008-11-06	0.005712639065929004
2008-11-07	0.0035028188601988752
2008-11-10	0.0016981160865638945
2008-11-11	0.0008475827616496456
2008-11-12	0.0016938017395480287
2008-11-13	-0.0013151657460028776
2008-11-14	0.003668510945393333
2008-11-17	-0.009184590024069461
2008-11-18	0.0006621234772603568
2008-11-19	0.005198935793586434
2008-11-20	0.006770747089508644
2008-11-21	-0.0015878775716604565
2008-11-24	-0.003180805873627457
2008-11-25	0.0023463162162329354
2008-11-26	0.0037452610960182486
2008-11-27	-0.002052179081822314
2008-11-28	0.00028041482852447785
2008-12-01	0.004018318816855659
2008-12-02	0.005119093539328823
2008-12-03	0.0017594448112310257
2008-12-04	-0.005453909831953707
2008-12-05	0.0021377764175329883
2008-12-08	-0.008903719970226875
2008-12-09	-0.0038368300558446755
2008-12-10	0.003945568909166308
2008-12-11	9.352022624753431e-05
2008-12-12	-0.006736467157661408
2008-12-15	0.0036736941992743244
2008-12-16	0.0034725021735360073
2008-12-17	0.011036291857312364
2008-12-18	-0.0008325285768822077
2008-12-19	-0.00046294834523519235
2008-12-22	0.003982959511136475
2008-12-23	0.0008303715083677332
2008-12-29	0.002488907030893328
2008-12-30	-0.002850552262931072
2009-01-02	0.0024898251289904305
2009-01-05	-0.0003679598552499552
2009-01-06	-0.001564352367808275
2009-01-07	-0.004792595788630449
2009-01-08	0.002963508843081275
2009-01-09	0.003231749439137399
2009-01-12	-0.0007363260923253234
2009-01-13	-9.212615140996583e-05
2009-01-14	0.0009212058379206578
2009-01-15	0.001104317256979348
2009-01-16	0.0
2009-01-19	-0.0034932639978140223
2009-01-20	-0.005535041196266577
2009-01-21	-0.0011131979887274435
2009-01-22	-0.004736275397335343
2009-01-23	0.0014929893145760875
2009-01-26	-0.013416588249694827
2009-01-27	0.003683061591239989
2009-01-28	0.005269077578337722
2009-01-29	0.0
2009-01-30	0.0026208013692350374
2009-02-02	0.004294240783029979
2009-02-03	-0.001022500543588989
2009-02-04	-0.001302683428475393
2009-02-05	0.0
2009-02-06	0.00242238425790009
2009-02-09	0.0
2009-02-10	0.0025095667037016156
2009-02-11	0.005933611960196927
2009-02-12	0.0015668034004177045
2009-02-13	-0.00312870473561655
2009-02-16	-0.004154016154624629
2009-02-17	0.0010196571482399275
2009-02-18	0.0011112394569487982
2009-02-19	-0.0035149130632933234
2009-02-20	0.0
2009-02-23	0.006126390161969253
2009-02-24	0.002675532033954875
2009-02-25	-0.0006440899395256938
2009-02-26	-0.005156040470000511
2009-02-27	-9.256951363234567e-05
2009-03-02	-0.0012032326204773902
2009-03-03	0.0012973717440212251
2009-03-04	-0.002128675154441373
2009-03-05	0.007234268053279536
2009-03-06	0.004327819772622865
2009-03-09	-0.0028421890479610745
2009-03-10	-0.0033100460029472645
2009-03-11	-0.004059063055466883
2009-03-12	0.004723991668723615
2009-03-13	0.0
2009-03-16	-0.0043330065033079235
2009-03-17	-0.002407427187319122
2009-03-18	-0.000278436791272374
2009-03-19	0.005756222744889072
2009-03-20	0.0068309595796332
2009-03-23	0.000825194531374196
2009-03-24	-0.007786790720039849
2009-03-25	0.0
2009-03-26	9.234730362783772e-05
2009-03-27	0.0
2009-03-30	0.007662498461900924
2009-03-31	0.0013742695719829445
2009-04-01	0.0014638245951290596
2009-04-02	-0.004202440054084655
2009-04-03	-0.004587155963302725
2009-04-06	0.0
2009-04-07	0.0006451584776425712
2009-04-08	-0.0006447425165421183
2009-04-09	-0.0017511745751728203
2009-04-14	0.0036931173012215712
2009-04-15	0.00413949573568706
2009-04-16	0.0
2009-04-17	-0.004305617487499802
2009-04-20	0.0
2009-04-21	0.008004371125637899
2009-04-22	-0.002738183908801539
2009-04-23	-0.002105101157208633
2009-04-24	0.0
2009-04-27	0.005044511216322656
2009-04-28	0.001642638274940822
2009-04-29	-0.0041909536763831134
2009-04-30	0.0016468462959744468
2009-05-04	-0.0002740811816892563
2009-05-05	0.003928737479811151
2009-05-06	-0.0013650700785734493
2009-05-07	-0.005376870037686721
2009-05-08	-0.0004581551405300477
2009-05-11	0.002750050983855612
2009-05-12	-0.0017369269811352561
2009-05-13	0.0035714230819372528
2009-05-14	-0.000456204252522574
2009-05-15	-0.01077232330941591
2009-05-18	-0.0030454210889250266
2009-05-19	-0.002036482673230311
2009-05-20	-0.0010203191989850424
2009-05-21	0.0025998738776749075
2009-05-22	0.0
2009-05-25	-0.009260973966581987
2009-05-26	0.0015890649056919948
2009-05-27	-0.003639751601443031
2009-05-28	-0.0004683687781684709
2009-05-29	0.0015930856564878582
2009-06-01	-0.002900426333832473
2009-06-02	0.0034719221886232443
2009-06-03	9.345901073287699e-05
2009-06-04	-0.006451564578778268
2009-06-05	0.0010352024105038105
2009-06-08	-0.003948536123858815
2009-06-09	0.001982130438095142
2009-06-10	0.0
2009-06-11	0.0006593791673841221
2009-06-12	0.0026357786919772863
2009-06-15	0.0
2009-06-16	0.004694394798344659
2009-06-17	0.00074753948288242
2009-06-18	-0.0006536529761692611
2009-06-19	0.0005606913648896761
2009-06-22	0.005323119957763245
2009-06-23	-0.0011147491396289455
2009-06-24	0.0005579611203836432
2009-06-25	0.0023236361047440646
2009-06-26	0.0040801414720712526
2009-06-29	0.000646469298239527
2009-06-30	-0.0019381549370562912
2009-07-01	0.0029591242521760375
2009-07-02	-0.0011064240051170682
2009-07-03	0.004707422498334557
2009-07-06	0.0022048494913537997
2009-07-07	-0.0011916514600964767
2009-07-08	0.0010095503971716546
2009-07-09	-0.0026588513462799668
2009-07-10	0.0013789439930336211
2009-07-13	0.0006426117197109171
2009-07-14	-0.002293577981651418
2009-07-15	-0.00027585084410919336
2009-07-16	-0.001011778965383403
2009-07-17	0.0006445050587500223
2009-07-20	0.0016562413017144895
2009-07-21	-0.0005511442059282778
2009-07-22	0.002665379393370637
2009-07-23	-0.0011916514600964767
2009-07-24	0.0
2009-07-27	-0.001927304389107487
2009-07-28	0.0036781749506107353
2009-07-29	0.000274839934745863
2009-07-30	-0.00036637585103072023
2009-07-31	0.0018324807528005138
2009-08-03	0.002103561044787483
2009-08-04	-9.128535418756467e-05
2009-08-05	-0.0018254559392010261
2009-08-06	0.0006400849893337668
2009-08-07	-0.0042949942373425865
2009-08-10	0.0017437815987768612
2009-08-11	0.0020155860524744273
2009-08-12	-0.0023772710039416944
2009-08-13	-0.0002749406940616428
2009-08-14	0.003667047297069459
2009-08-17	-0.0031969865983152435
2009-08-18	-0.002107539020687166
2009-08-19	0.002203837101990347
2009-08-20	-0.0009162403764002569
2009-08-21	0.0028429709830422034
2009-08-24	-0.0016460933487656426
2009-08-25	0.003114445113015174
2009-08-26	0.0
2009-08-27	0.0016436882628481086
2009-08-28	-0.0004558578780643474
2009-08-31	-0.000364838706220616
2009-09-01	-0.0032846771474779324
2009-09-02	0.00228853904145776
2009-09-03	-0.001461284462841217
2009-09-04	-0.0005488446627944787
2009-09-07	0.0
2009-09-08	-0.0005490762371828106
2009-09-09	-0.0005493778875260702
2009-09-10	0.0022904259872202903
2009-09-11	0.005850085747000966
2009-09-14	-0.0025445181476489998
2009-09-15	-0.0010933194628867104
2009-09-16	-0.001094516118661737
2009-09-17	0.0
2009-09-18	-0.0019174496978580091
2009-09-21	0.00045744262075397835
2009-09-22	-0.0027432612480199348
2009-09-23	0.002934161947439007
2009-09-24	0.002102791760002498
2009-09-25	0.003193125373343264
2009-09-28	0.002637331010748367
2009-09-29	0.0
2009-09-30	-0.002993213887117374
2009-10-01	-0.0011826533440999487
2009-10-02	0.004371943925097321
2009-10-05	0.0029926710900596287
2009-10-06	-0.002802871273694274
2009-10-07	0.0023574406933735137
2009-10-08	0.0006331948701208123
2009-10-09	9.034990587397651e-05
2009-10-12	-0.0020789635112457017
2009-10-13	0.0
2009-10-14	-0.0010869813851760446
2009-10-15	-0.0032644234161811614
2009-10-16	-0.0007278187080363985
2009-10-19	-0.0010013927951951773
2009-10-20	0.004556638883656872
2009-10-21	-0.0031752344448569003
2009-10-22	0.0012741116959218424
2009-10-23	-0.002454068817529076
2009-10-26	0.0008200121903474411
2009-10-27	0.004005849017444607
2009-10-28	0.0013601879537477046
2009-10-29	-0.004708834932802497
2009-10-30	0.0048221159279207
2009-11-02	9.049716239584171e-05
2009-11-03	-0.0014485834054827063
2009-11-04	-0.0016320636837572344
2009-11-05	-0.0012714502667551253
2009-11-06	0.0
2009-11-09	0.0025461378211220076
2009-11-10	0.0020861982488307174
2009-11-11	0.0002715313032708444
2009-11-12	-0.0007239329427942698
2009-11-13	-0.0019922233097450226
2009-11-16	-0.007440338459632101
2009-11-17	0.003016745889898198
2009-11-18	-0.0006379848163090562
2009-11-19	-0.001003197526865507
2009-11-20	-0.0006390331772792024
2009-11-23	-0.0007308105431861334
2009-11-24	0.0017369269811353671
2009-11-25	-0.0007300769275221386
2009-11-26	0.0024657227677298277
2009-11-27	0.00036440663888703817
2009-11-30	0.0013660097369445623
2009-12-01	0.0014551078887010682
2009-12-02	-0.0004540778288290026
2009-12-03	-0.0007268268490642216
2009-12-04	-0.002909352677873178
2009-12-07	0.0020060292183483597
2009-12-08	-0.0005459783322139256
2009-12-09	-0.002640452614882327
2009-12-10	-0.0014606870620054169
2009-12-11	0.0015542677144704253
2009-12-14	0.00018253439077464684
2009-12-15	-0.0035593628797542243
2009-12-16	0.004487981886791559
2009-12-17	0.0011854188472970595
2009-12-18	-0.0013661340775027453
2009-12-21	-0.004286376782148937
2009-12-22	0.0005495288370218621
2009-12-23	-0.0020139255309898907
2009-12-28	-0.0011006707107170666
2009-12-29	-9.184697970909816e-05
2009-12-30	-0.0004592070166047346
2010-01-04	-0.0003674502708420624
2010-01-05	0.0012867590599408008
2010-01-06	-0.0011015489617468566
2010-01-07	0.0018378694063871936
2010-01-08	0.0008255730146444762
2010-01-11	0.0018329845763305208
2010-01-12	9.150248333966715e-05
2010-01-13	-0.0012806384013835936
2010-01-14	-0.001465503404122881
2010-01-15	0.0016510760476824426
2010-01-18	0.00036630876048748817
2010-01-19	-0.0012815762759628146
2010-01-20	-0.0006416104106621301
2010-01-21	0.0011006397131576584
2010-01-22	-0.0021072226634744062
2010-01-25	0.0023870927341294035
2010-01-26	0.0006411402695416513
2010-01-27	-0.003478235729226231
2010-01-28	-0.004133412016937288
2010-01-29	0.0013835226748959428
2010-02-01	0.0029474044001445154
2010-02-02	-0.0008264885517041964
2010-02-03	-0.0008272423231674431
2010-02-04	0.0010118720566456574
2010-02-05	0.0018378694063871936
2010-02-08	-0.002201411403040976
2010-02-09	0.002665939683596852
2010-02-10	0.003575679753732963
2010-02-11	0.0005481231417465704
2010-02-12	0.0010043883648942487
2010-02-15	-0.008026975056688035
2010-02-16	-0.0010114998653016904
2010-02-17	0.0016568511246966011
2010-02-18	-0.0029406331163538413
2010-02-19	-0.00018430085775489324
2010-02-22	0.001290554805642774
2010-02-23	0.0037745905206003627
2010-02-24	0.0005502848689855622
2010-02-25	-0.0007332863172200277
2010-02-26	0.001100771624951813
2010-03-01	0.0021076089317539903
2010-03-02	-0.00027431217199569424
2010-03-03	0.00027438743981034186
2010-03-04	0.0015544821506632278
2010-03-05	-0.00018256772837821345
2010-03-08	-0.0006392082317480119
2010-03-09	0.00045682950701730896
2010-03-10	0.00018270410860576902
2010-03-11	-0.0016436882628479976
2010-03-12	0.0010061338014202281
2010-03-15	0.00036550543343372155
2010-03-16	0.0015527782584283667
2010-03-17	0.0018239575509260142
2010-03-18	-0.00200274213708751
2010-03-19	-0.0001824012001038211
2010-03-22	0.0010948156729659875
2010-03-23	0.0014580882877985868
2010-03-24	-0.0007280173946585533
2010-03-25	-0.0010927522070426354
2010-03-26	0.0001823014187376515
2010-03-29	0.00045577478967362417
2010-03-30	0.00036443982096234784
2010-03-31	0.00036423756849957023
2010-04-01	0.0007283488139291361
2010-04-06	-0.005731416156409264
2010-04-07	0.0010980212789528654
2010-04-08	-9.14188455870546e-05
2010-04-09	-0.000914062821995798
2010-04-12	0.002012750093011606
2010-04-13	9.132703193071023e-05
2010-04-14	-0.0008216592613313756
2010-04-15	0.0010051225136846753
2010-04-16	0.0010953456307145615
2010-04-19	-0.0014588860708137918
2010-04-20	-0.0010044800310999857
2010-04-21	0.0
2010-04-22	-0.004661811052258824
2010-04-23	-0.0003673516002530297
2010-04-26	-0.004593477326679696
2010-04-27	0.00046149563878161715
2010-04-28	-0.012915143045866828
2010-04-29	0.012803763986747985
2010-04-30	0.002306911448407112
2010-05-03	0.0019333371309389058
2010-05-04	-0.00018381211177398438
2010-05-05	-0.003676076697538555
2010-05-06	-0.004796644727378507
2010-05-07	-0.005468498852797543
2010-05-10	0.021807980161583806
2010-05-11	0.000729677412441232
2010-05-12	0.0022785271346936753
2010-05-13	0.0021823939356686584
2010-05-14	0.0008166588152873633
2010-05-17	-0.015503233604307054
2010-05-18	0.00184183243744096
2010-05-19	0.003217193410935515
2010-05-20	-0.0010078853854381675
2010-05-21	9.173746989321607e-05
2010-05-24	0.0009170806427134526
2010-05-25	0.0014660405259683262
2010-05-26	-0.0038426878921582475
2010-05-27	-0.003398191830647601
2010-05-28	0.001843119936456139
2010-05-31	-0.00045989718318761863
2010-06-01	-0.003589241725554748
2010-06-02	-0.0015701318390702879
2010-06-03	-0.00046249235031436964
2010-06-04	0.0009254833067722235
2010-06-07	-0.0029588505807616183
2010-06-08	0.0
2010-06-09	0.002689426973967013
2010-06-10	0.00157231006869063
2010-06-11	0.0022162513781558424
2010-06-14	-0.004883431173482888
2010-06-15	-0.0028703477647569198
2010-06-16	-0.002878681223514312
2010-06-17	0.0026076216786501405
2010-06-18	0.0006501922017754236
2010-06-21	0.0007425433877981114
2010-06-22	-0.00027825600571573794
2010-06-23	-0.0014844686818235031
2010-06-24	0.002230048853786748
2010-06-25	-0.001297973195403479
2010-06-28	-0.001671001700111252
2010-06-29	0.0010228808760934793
2010-06-30	0.0002786695668524075
2010-07-01	0.0010215509847679716
2010-07-02	0.0010205084833219136
2010-07-05	0.0012974920080501828
2010-07-06	-0.001851208588873443
2010-07-07	-0.0018545711705659773
2010-07-08	0.0013935481858924348
2010-07-09	0.00092771568115535
2010-07-12	0.002502588506704928
2010-07-13	-0.00184915468625102
2010-07-14	-0.002500895195961861
2010-07-15	0.001021456104167262
2010-07-16	0.004359866215244423
2010-07-19	-0.0006465290199924034
2010-07-20	0.0017560300070722512
2010-07-21	0.0010148594055814364
2010-07-22	-0.0018432898455501556
2010-07-23	-0.0002770674778010962
2010-07-26	-0.00046176617634985373
2010-07-27	0.0012012313061506852
2010-07-28	0.0012921032913708608
2010-07-29	0.0010139239793303112
2010-07-30	0.001104997682026987
2010-08-02	-0.0002759269587936375
2010-08-03	0.0035881808895779077
2010-08-04	0.0014667769529619346
2010-08-05	0.0024716612755490974
2010-08-06	0.0025568329269920476
2010-08-09	-9.11024332549415e-05
2010-08-10	-0.0021861711280578566
2010-08-11	0.003925509417398887
2010-08-12	-0.00036374388545346026
2010-08-13	-0.0007277524864240936
2010-08-16	-0.0026399719577206993
2010-08-17	0.0
2010-08-18	0.0037422752030467077
2010-08-19	0.0007274877709069205
2010-08-20	0.0013629613114487515
2010-08-23	-0.0008166637058337756
2010-08-24	0.0026337382065193538
2010-08-25	0.0009057832675631872
2010-08-26	-0.00036199923554158797
2010-08-27	-0.0028064236933107445
2010-08-30	0.0027235171875399367
2010-08-31	0.0001811160979054982
2010-09-01	-0.002534613706914657
2010-09-02	-0.001361298870636407
2010-09-03	-0.0027263090627208664
2010-09-06	-0.0010934492393235296
2010-09-07	0.00337525185109544
2010-09-08	-0.0009091597060030265
2010-09-09	-0.0021839827564157366
2010-09-10	-0.0035567659299703402
2010-09-13	-0.0016474492188948142
2010-09-14	0.0018334886769799663
2010-09-15	-0.0014640925558387918
2010-09-16	-0.004307195829115318
2010-09-17	0.002300966373575797
2010-09-20	-0.002938472822226479
2010-09-21	0.0020261670380650187
2010-09-22	0.0
2010-09-23	0.007077174829674515
2010-09-24	-0.0029205046610887297
2010-09-27	0.003752893932351231
2010-09-28	-0.0003647721520291247
2010-09-29	-0.0005473926882395563
2010-09-30	0.0002738114272120562
2010-10-01	0.00027380609265548195
2010-10-04	0.002006874528339253
2010-10-05	-0.0012745756947930564
2010-10-06	0.0045578852680907556
2010-10-07	-0.002450060349758587
2010-10-08	0.0026380507115644214
2010-10-11	-9.074701614675273e-05
2010-10-12	0.0009981000931436057
2010-10-13	-0.0019035450059243786
2010-10-14	0.00018160605717532086
2010-10-15	-0.0026332599905548593
2010-10-18	-0.0003641049477987046
2010-10-19	-0.0020036540490752097
2010-10-20	-0.0014601538550442772
2010-10-21	-0.0035642423338947404
2010-10-22	0.0005502848689855622
2010-10-25	0.002750050983855612
2010-10-26	-0.0020111639265988357
2010-10-27	-0.003938813890152604
2010-10-28	-9.191196461544315e-05
2010-10-29	0.001747400038129454
2010-11-01	0.0002754203066579475
2010-11-02	-0.000917838246187408
2010-11-03	0.002664225260382347
2010-11-04	0.0014660405259683262
2010-11-05	-0.0028362779444890407
2010-11-08	-0.0005504868315415745
2010-11-09	-0.0006426117197109171
2010-11-10	-0.003215124675351233
2010-11-11	-0.0012901980176230898
2010-11-12	-0.0011073428397215812
2010-11-15	-0.010254047208790418
2010-11-16	-0.0045734353795121585
2010-11-17	0.0014064840481273766
2010-11-18	-0.006367043874017875
2010-11-19	0.001225002356326721
2010-11-22	0.0024470789292279083
2010-11-23	0.0008449566809276554
2010-11-24	-0.006472746922029482
2010-11-25	-0.003682437971461394
2010-11-26	0.0005686617693065887
2010-11-29	-0.007956089720753234
2010-11-30	0.0016231220336757612
2010-12-01	0.0013344713064671332
2010-12-02	0.0030461654976492447
2010-12-03	-9.492394390953063e-05
2010-12-06	-0.0005694529066646581
2010-12-07	-0.003988658937962186
2010-12-08	-0.0034325001885888717
2010-12-09	0.0022005679709218295
2010-12-10	-0.0016228942142750835
2010-12-13	-0.0012431141760976816
2010-12-14	-0.0032551110370936387
2010-12-15	0.001632870693965005
2010-12-16	-0.002013800219897499
2010-12-17	0.0015374619254211463
2010-12-20	0.002782243852950339
2010-12-21	-0.001243754856421475
2010-12-22	0.0021074932655373857
2010-12-23	-0.0005735355916612894
2010-12-27	-0.00191300403442074
2010-12-28	0.0012458541898756614
2010-12-29	-0.0023928023733491566
2010-12-30	0.002494430571450712
2011-01-03	0.003732408820190658
2011-01-04	0.0026697789475988998
2011-01-05	-0.0028528246606167595
2011-01-06	-0.0019072758638001286
2011-01-07	0.001146523151049239
2011-01-10	-0.0019087321108244293
2011-01-11	-0.00019128200526574712
2011-01-12	-0.0018170889101757348
2011-01-13	0.002682751479625267
2011-01-14	-0.0006688933951607412
2011-01-17	-0.0012431141760976816
2011-01-18	-0.003542318123482935
2011-01-19	0.0033627831280136355
2011-01-20	-0.0015321618466129783
2011-01-21	0.0012468100795814951
2011-01-24	0.0021072913552457884
2011-01-25	-0.0015293792573963794
2011-01-26	-0.004020660277870403
2011-01-27	-0.0014417678254414756
2011-01-28	0.0017326047380237242
2011-01-31	0.0015374619254211463
2011-02-01	0.001535028567224872
2011-02-02	0.0023948654225665056
2011-02-03	0.0006689573321150277
2011-02-04	-0.0021010526466115342
2011-02-07	-0.001052738181648527
2011-02-08	-0.001916046690024542
2011-02-09	-0.00163177355008004
2011-02-10	0.0
2011-02-11	0.0003845872003247486
2011-02-14	-0.0014416292309409329
2011-02-15	-0.008084734888824108
2011-02-16	0.003881249130163189
2011-02-17	0.0016431294263448137
2011-02-18	-0.002122875587563855
2011-02-21	0.0015472007257404385
2011-02-22	0.0009655158290600152
2011-02-23	-0.00028936799292678117
2011-02-24	-9.650845512709783e-05
2011-02-25	-0.0005789593764731205
2011-02-28	-0.0005792947646088287
2011-03-01	0.0003864449299759709
2011-03-02	0.0
2011-03-03	-0.00193147823990647
2011-03-04	-0.003483315100790363
2011-03-07	0.00019423509928984117
2011-03-08	-0.0020386280955021485
2011-03-09	-9.729704215510893e-05
2011-03-10	0.001751146060633868
2011-03-11	0.0064095952694049885
2011-03-14	0.0011579923744335918
2011-03-15	0.004915683240775515
2011-03-16	0.0026855819447519913
2011-03-17	-0.004495898379443308
2011-03-18	0.0008648406606042158
2011-03-21	-0.0021121468218914252
2011-03-22	-0.0013469250178953507
2011-03-23	0.0002890055723978602
2011-03-24	-0.0002889220723090169
2011-03-25	-0.0002890790733064419
2011-03-28	-0.0015418332648229338
2011-03-29	-0.0016407505833787583
2011-03-30	0.00038670644415339517
