time	VECP.L
2017-02-09	-0.0035239008104139824
2017-02-10	0.00022811592780080936
2017-02-13	-0.004105846362894128
2017-02-14	-0.0002290041586840985
2017-02-15	0.0016036584737051385
2017-02-16	0.005832507920819019
2017-02-17	0.004093241874282505
2017-02-20	-0.003283896767576344
2017-02-21	-0.008066338463426748
2017-02-22	0.0024052123507589673
2017-02-23	-0.0027422060440462914
2017-02-24	0.005499580243434332
2017-02-27	0.00581124082066764
2017-02-28	0.0020392014503369804
2017-03-01	0.0010175689134033217
2017-03-02	-0.0012423832077493868
2017-03-03	0.0028270948675477303
2017-03-06	0.004736109241091135
2017-03-07	0.005162728309207054
2017-03-08	-0.0016747867415498607
2017-03-09	0.001342077086149862
2017-03-10	0.004132723686215423
2017-03-13	-0.004894354103871623
2017-03-14	0.0038006256512936876
2017-03-15	-0.003897617946782117
2017-03-16	-0.003018408633626124
2017-03-17	-0.00011215671895314916
2017-03-20	0.0026915498272113147
2017-03-21	-0.00525669613524804
2017-03-22	0.0012367956749723685
2017-03-23	-0.006850090841625467
2017-03-24	0.004635866365861663
2017-03-27	0.0
2017-03-28	0.003714145601823482
2017-03-29	0.0006727692126984319
2017-03-30	-0.006723425464857491
2017-03-31	-0.0058663881616308755
2017-04-03	0.0028370403110284936
2017-04-04	0.003847417984874646
2017-04-05	-0.0003381668313209296
2017-04-06	-0.0020297733937341134
2017-04-07	0.004067803506797363
2017-04-10	-0.0018006263899432717
2017-04-11	-0.0027057257274718527
2017-04-12	-0.002599996946862193
2017-04-13	0.001926761447096359
2017-04-18	-0.013461565846895174
2017-04-19	-0.004930630772731481
2017-04-20	0.002189472736563003
2017-04-21	-0.0031045678816968847
2017-04-24	0.013148782350349997
2017-04-25	0.0014800192194044381
2017-04-26	-0.0022735543351299903
2017-04-27	-0.002734395271148604
2017-04-28	-0.0011424480237139933
2017-05-02	0.00022871603564689202
2017-05-03	0.0025157373171016406
2017-05-04	0.0020531573963182836
2017-05-05	-0.00011385471148772641
2017-05-08	-0.002732216231502771
2017-05-09	-0.003424605337771891
2017-05-10	-0.0016036584737051385
2017-05-11	0.005162883539870933
2017-05-12	0.006734349204204015
2017-05-15	0.0006803309531120405
2017-05-16	0.007931077852929791
2017-05-17	0.007419105990352559
2017-05-18	-0.008926612667263356
2017-05-19	0.00360278874041553
2017-05-22	0.00583356827486492
2017-05-23	-0.000892280033315429
2017-05-24	0.0008930769080086609
2017-05-25	0.002899782469513834
2017-05-26	0.01045376401854603
2017-05-30	-0.00484264184955463
2017-05-31	0.0017695605546288462
2017-06-01	-0.0011039795992453527
2017-06-02	0.007957488556540993
2017-06-05	-0.0063595857573253145
2017-06-06	0.006841702696934515
2017-06-07	-0.007891289320043127
2017-06-08	-0.001988514271443753
2017-06-09	0.01239763993782983
2017-06-12	0.006778949844613358
2017-06-13	-0.005864475508136069
2017-06-14	0.004369691084534999
2017-06-15	-0.012181887283457593
2017-06-16	0.002642566225236509
2017-06-19	0.0013178426290294531
2017-06-20	0.006361064149083662
2017-06-21	-0.001961642338549008
2017-06-22	0.0006551382113360038
2017-06-23	-0.0021824197902032827
2017-06-26	0.0010935965819245386
2017-06-27	0.00043697744294601826
2017-06-28	-0.006114928770381223
2017-06-29	-0.0017578118942617182
2017-06-30	-0.001981073123119459
2017-07-03	-0.000220518780316592
2017-07-04	0.001985359237929085
2017-07-05	-0.0008806055139258806
2017-07-06	-0.00044073286233847764
2017-07-07	0.0063933181575215325
2017-07-10	0.0006571473886998191
2017-07-11	0.0061295704340254
2017-07-12	-0.0028284868583012823
2017-07-13	-0.005236780905039651
2017-07-14	-0.005812664811614243
2017-07-17	0.003419719287100609
2017-07-18	0.013412502561374717
2017-07-19	-0.004990226545343424
2017-07-20	0.014391623171132961
2017-07-21	0.004514167721544116
2017-07-24	-0.004707922594869296
2017-07-25	-0.0027950388757116418
2017-07-26	-0.0023717250499846187
2017-07-27	0.0010805972890834958
2017-07-28	0.004533659021075609
2017-07-31	-0.0021491183482598153
2017-08-01	0.0015076393358630646
2017-08-02	0.004085991972236247
2017-08-03	0.009638054747811209
2017-08-04	-0.0033941419067401446
2017-08-07	0.005108592609734508
2017-08-08	-0.0008471180536481215
2017-08-09	-0.0008478362710598875
2017-08-10	0.0023334877338949678
2017-08-11	0.004444425068204305
2017-08-14	-0.0008428343088702217
2017-08-15	0.004428572485847271
2017-08-16	-0.0012597390708685152
2017-08-17	0.00042044267168339644
2017-08-18	0.0033620476339377703
2017-08-21	0.003141393212123589
2017-08-22	0.0008350125168257172
2017-08-23	0.008343795105076435
2017-08-24	-0.00393046392447749
2017-08-25	0.0
2017-08-29	0.00976110884966963
2017-08-30	-0.009255466327136141
2017-08-31	0.00020764244572712975
2017-09-01	-0.00830223170081501
2017-09-04	0.00481372013630077
2017-09-05	-0.004374069814921611
2017-09-06	-0.002719687660882708
2017-09-07	0.005873769766086223
2017-09-08	-0.006465096316132235
2017-09-11	-0.003358519090301937
2017-09-12	-0.010741329537704125
2017-09-13	-0.0014903064297423496
2017-09-14	-0.01428575611608196
2017-09-15	-0.008219793897424998
2017-09-18	0.0043620669486463814
2017-09-19	0.001302961439415773
2017-09-20	0.0006505916048533678
2017-09-21	-0.0071521027464828135
2017-09-22	0.005675579867692182
2017-09-25	-0.004775368399402069
2017-09-26	-0.0028352727970393232
2017-09-27	-0.0030621038038171067
2017-09-28	0.0004387152756273327
2017-09-29	0.006359669412969948
2017-10-02	0.004358264667673195
2017-10-03	0.002820591618243551
2017-10-04	-0.001730892015183505
2017-10-05	0.006718712123792603
2017-10-06	0.007534950879922064
2017-10-09	-0.0044871599977795995
2017-10-10	-0.0006438888001422116
2017-10-11	0.004510289481931107
2017-10-12	0.004062403781256441
2017-10-13	-0.007240207819772082
2017-10-16	0.0017160410314804864
2017-10-17	0.0025695702339258997
2017-10-18	0.0
2017-10-19	0.004698872749617777
2017-10-20	-0.00701534491139344
2017-10-23	-0.0017126529206894503
2017-10-24	0.004503518757503322
2017-10-25	-0.006831761182360729
2017-10-26	-0.0017197297993865046
2017-10-27	-0.0021532833134836338
2017-10-30	-0.0019421698811294963
2017-10-31	-0.0025945715002111402
2017-11-01	0.00021674227838053284
2017-11-02	0.01863893848564957
2017-11-03	-0.005531879181557509
2017-11-06	-0.003637183943895672
2017-11-07	-0.0025767432396633927
2017-11-08	0.00473621964246318
2017-11-09	-0.0006427850969327187
2017-11-10	-0.006003404437415538
2017-11-13	0.007549578721164796
2017-11-14	0.006850775018117927
2017-11-15	-0.0017009997540684552
2017-11-16	-0.004472823877745724
2017-11-17	0.0008557359733365466
2017-11-20	-0.005557895004654645
2017-11-21	0.00042993244984668166
2017-11-22	0.0
2017-11-23	0.004082480081034845
2017-11-24	0.0051359229791960725
2017-11-27	0.0006386795511441612
2017-11-28	0.004255335381690539
2017-11-29	-0.018644090124807722
2017-11-30	0.000647642044354857
2017-12-01	0.0034519925065681356
2017-12-04	-0.003870060137051934
2017-12-05	-0.00086339119245471
2017-12-06	0.00280832255015917
2017-12-07	-0.0008616351229594477
2017-12-08	-0.0010780344094238892
2017-12-11	0.00582768470527939
2017-12-12	-0.004720974532392619
2017-12-13	0.0
2017-12-14	-0.0036654156905453483
2017-12-15	0.0077905348946982755
2017-12-18	-0.003435684957281415
2017-12-19	0.0025856266382093818
2017-12-20	-0.0006447191077559866
2017-12-21	0.0004301173712617512
2017-12-22	-0.0021496622492330753
2017-12-27	0.0028005401388018214
2017-12-28	0.0
2017-12-29	-0.0027927190170979888
2018-01-02	-0.00043077647253730866
2018-01-03	0.0038793167943191875
2018-01-04	0.0023614596678904753
2018-01-05	-0.003640997514359867
2018-01-08	-0.004944100171390797
2018-01-09	-0.0006481441650625364
2018-01-10	0.003026442054161027
2018-01-11	0.0010775697287996877
2018-01-12	-0.0006459115931398696
2018-01-15	0.0010771877149979847
2018-01-16	0.0008607079788984784
2018-01-17	-0.004300085045360946
2018-01-18	-0.0038868559671344505
2018-01-19	0.003468455315573271
2018-01-22	-0.004968665752589696
2018-01-23	0.0015197501679800052
2018-01-24	-0.009104746887441117
2018-01-25	0.0030627738449462427
2018-01-26	0.001308645044445944
2018-01-29	0.00021778090974589048
2018-01-30	-0.000871017038871047
2018-01-31	-0.003923284677098127
2018-02-01	0.00043764677089219717
2018-02-02	0.004374386327698154
2018-02-05	0.007186451311268938
2018-02-06	0.0006486222550676768
2018-02-07	-0.0038893757546143437
2018-02-08	-0.005422993671905241
2018-02-09	0.007197422945192766
2018-02-12	0.0032481923968739057
2018-02-13	-0.00021588896687163572
2018-02-14	-0.0030224393473836653
2018-02-15	-0.0006496054373891225
2018-02-16	0.001083407051081231
2018-02-19	-0.0010822345505382414
2018-02-20	-0.004117062516232117
2018-02-21	0.0015230569238167124
2018-02-22	0.0010863144271970882
2018-02-23	-0.0039062564675176326
2018-02-26	0.002614355727572404
2018-02-27	-0.001955674743430058
2018-02-28	0.006096206780676239
2018-03-01	0.003678900389757933
2018-03-02	0.005174598064736191
2018-03-05	-0.0034320002376208025
2018-03-06	0.0025829261503824696
2018-03-07	-0.0017175145536673098
2018-03-08	0.0
2018-03-09	-0.004516109343497998
2018-03-12	-0.0019442676778539392
2018-03-13	-0.00021649645162979958
2018-03-14	0.00021654333249276903
2018-03-15	-0.004545434653782765
2018-03-16	-0.0013046612546463443
2018-03-19	-0.0052253794224284
2018-03-20	-0.0037206866722455656
2018-03-21	-0.005052713970197242
2018-03-22	0.0022079591984907054
2018-03-23	-0.001101547427470373
2018-03-26	0.0008822433919877248
2018-03-27	0.0035257788375093746
2018-03-28	-0.0002196340805750152
2018-03-29	0.0013178426290294531
2018-04-03	-0.005264349148136005
2018-04-04	0.0011026031629604027
2018-04-05	0.0
2018-04-06	-0.0017621548098205597
2018-04-09	0.0004413163702194911
2018-04-10	-0.0017644867839754497
2018-04-11	0.002651408551310963
2018-04-12	-0.0077126989991253
2018-04-13	-0.0002220369043802739
2018-04-16	0.0
2018-04-17	0.0006663433805385033
2018-04-18	0.006881273663507548
2018-04-19	-0.0022046359672124316
2018-04-20	0.0059655428143312594
2018-04-23	-0.00043928087634315105
2018-04-24	-0.001538116840384407
2018-04-25	-0.0017605197793821858
2018-04-26	-0.004188766288572121
2018-04-27	0.010626596776432962
2018-04-30	-0.0002191048389078576
2018-05-01	0.004601206995640039
2018-05-02	-0.0013085618449391045
2018-05-03	0.003930995885058852
2018-05-04	-0.0010877322260173239
2018-05-08	-0.005879718071265083
2018-05-09	-0.005257429801634128
2018-05-10	0.010129907201461341
2018-05-11	-0.00021797082550734093
2018-05-14	-0.0037069773523772387
2018-05-15	-0.0039395997064127775
2018-05-16	-0.005053824449989142
2018-05-17	-0.0024293421668963866
2018-05-18	0.0019924763390795075
2018-05-21	0.004418929968106111
2018-05-22	-0.0013197879410922209
2018-05-23	-0.0017621548098205597
2018-05-24	0.0
2018-05-25	0.0004413163702194911
2018-05-29	-0.0030877677365964695
2018-05-30	0.0017698675886530513
2018-05-31	0.004416978099188951
2018-06-01	-0.0037378665491726304
2018-06-04	0.004855382903067973
2018-06-05	-0.0032944808961832273
2018-06-06	-0.0011017901252470264
2018-06-07	0.002426578230997123
2018-06-08	-0.003521123508970825
2018-06-11	0.0033127546361042537
2018-06-12	-0.003081650642922984
2018-06-13	0.002428805655286581
2018-06-14	-0.00616745781020589
2018-06-15	0.003324501982044703
2018-06-18	0.0037552058145862155
2018-06-19	0.000880301864794264
2018-06-20	-0.0008795276149946574
2018-06-21	-0.0015404862882868464
2018-06-22	0.0008816600500123339
2018-06-25	0.0057255741556232476
2018-06-26	-0.00043785075253199857
2018-06-27	0.0002190212748960363
2018-06-28	0.0019710940185864168
2018-06-29	-0.0008743369514173649
2018-07-02	-0.0008751020855070069
2018-07-03	0.0008758685599103977
2018-07-04	-0.004156609724665805
2018-07-05	0.005711738113325593
2018-07-06	0.0019659273697620883
2018-07-09	0.00174409925697816
2018-07-10	-0.0032644509986577974
2018-07-11	0.0021834561241091954
2018-07-12	-0.001525047766823051
2018-07-13	0.0006545663997017392
2018-07-16	0.00043611987565395083
2018-07-17	0.003923284677098016
2018-07-18	0.005861928999425503
2018-07-19	0.0012950044511661485
2018-07-20	-0.001940076606424257
2018-07-23	-0.0012958436194903111
2018-07-24	-0.0021626791779493226
2018-07-25	-0.0019505885084186714
2018-07-26	-0.001737199081059737
2018-07-27	0.0021752984873983916
2018-07-30	0.0013023957822546617
2018-07-31	0.0021677535617967703
2018-08-01	-0.004758841074660403
2018-08-02	0.0030428865345162315
2018-08-03	0.0008666760456692568
2018-08-06	0.0036804933686287455
2018-08-07	0.001078499490989815
2018-08-08	0.0073260106379176015
2018-08-09	-0.0008556345567346524
2018-08-10	-0.00556622407684082
2018-08-13	-0.0006459115931398696
2018-08-14	-0.00236959931049463
2018-08-15	0.0010796639079648784
2018-08-16	0.0030198314884659627
2018-08-17	0.0025806221910702476
2018-08-20	-0.0006434744741351528
2018-08-21	0.0
2018-08-22	0.0012878594783107822
2018-08-23	0.003215384914798447
2018-08-24	0.0021368010779616586
2018-08-28	0.00405114329482803
2018-08-29	-0.012104474261567688
2018-08-30	-0.001074790124001468
2018-08-31	-0.00365831674578998
2018-09-03	0.007991337753383787
2018-09-04	-0.00235690593464577
2018-09-05	-0.0019329929109391797
2018-09-06	-0.0012911851025363408
2018-09-07	-0.004740383999707998
2018-09-10	-0.004113414859447939
2018-09-11	0.000869585120159666
2018-09-12	0.0028235719120961456
2018-09-13	-0.0006497461660514015
2018-09-14	0.0
2018-09-17	-0.002817535106955371
2018-09-18	-0.0013040113188977909
2018-09-19	-0.0006529400107940786
2018-09-20	0.00021781656422703577
2018-09-21	0.013498779180606713
2018-09-24	-0.00687432223563722
2018-09-25	-0.0030283234054659935
2018-09-26	-0.0032545351569169823
2018-09-27	-0.0019590804370543946
2018-09-28	0.0017448600592613328
2018-10-01	-0.003701327727259396
2018-10-02	0.005681865073585923
2018-10-03	-0.0063016278279592886
2018-10-04	-0.005466870817899316
2018-10-05	-0.006156525552223124
2018-10-08	0.0004424879961522077
2018-10-09	-0.0026537537227462327
2018-10-10	-0.004434522284007314
2018-10-11	0.0033407061488670564
2018-10-12	0.0044395286642961995
2018-10-15	0.0026519100969009113
2018-10-16	-0.004187759117963319
2018-10-17	0.0024347191148417213
2018-10-18	0.0017663505131437773
2018-10-19	0.000495986327963216
2018-10-22	0.0014869692282919456
2018-10-23	0.001539808540122145
2018-10-24	-0.0013177588447692568
2018-10-25	0.0026390791436823324
2018-10-26	-0.0004387027351772099
2018-10-29	0.0026332879677064547
2018-10-30	0.003064198042322941
2018-10-31	-0.006545996940251708
2018-11-01	-0.009005048504383883
2018-11-02	-0.0008864605890275268
2018-11-05	-0.002218329298058541
2018-11-06	-0.004001785393678348
2018-11-07	0.0008928775939409661
2018-11-08	-0.002007139881392228
2018-11-09	0.0033519894051152743
2018-11-12	0.0013362484756078707
2018-11-13	-0.011343379268647147
2018-11-14	0.0026996384662565376
2018-11-15	0.02041731778422662
2018-11-16	-0.001758971353619465
2018-11-19	0.0004404546782890151
2018-11-20	-0.0028621148978128508
2018-11-21	0.0037535474830832083
2018-11-22	-0.005279319590912768
2018-11-23	0.0008845002156205872
2018-11-26	-0.00022090857056988877
2018-11-27	0.0013259971998014208
2018-11-28	-0.0026484825191986916
2018-11-29	0.005753532731395117
2018-11-30	-0.004180471687938447
2018-12-03	0.004418929968106111
2018-12-04	0.001539808540122145
2018-12-05	-0.002855200019840076
2018-12-06	-0.00022031136331057688
2018-12-07	0.0033047263250924885
2018-12-10	0.01317519679531931
2018-12-11	-0.0047681236153740425
2018-12-12	-0.005226434523942003
2018-12-13	0.004159339436069498
2018-12-14	0.00174409925697816
2018-12-17	0.001958653995507209
2018-12-18	-0.0008688295988684702
2018-12-19	0.003478257552437247
2018-12-20	0.0017331419263246772
2018-12-21	-0.0038927400225334807
2018-12-24	-0.00043422616516175516
2018-12-27	0.0008688295988685812
2018-12-28	0.0030381810782413865
2018-12-31	-0.007356125997582064
2019-01-02	0.00806449266065723
2019-01-03	0.0004324423300252622
2019-01-04	-0.01253515939737515
2019-01-07	0.0017509703098987917
2019-01-08	-0.0013109323288380548
2019-01-09	0.006563098732645933
2019-01-10	-0.0010867037358083254
2019-01-11	-0.00696256965184161
2019-01-14	-0.004820359851999134
2019-01-15	0.004843708268873259
2019-01-16	-0.006134942660853349
2019-01-17	-0.007495594091996072
2019-01-18	0.0011106005453609402
2019-01-21	0.0013312929597801837
2019-01-22	-0.003766939499646682
2019-01-23	-0.0060053483821559395
2019-01-24	0.0026852260073759737
2019-01-25	-0.0049096454800435785
2019-01-28	0.0033640171645121786
2019-01-29	-0.0015646738242116598
2019-01-30	0.006827855779672154
2019-01-31	0.0029460744706963915
2019-02-01	0.006096581212483132
2019-02-04	-0.002313657091222443
2019-02-05	0.010656466618502947
2019-02-06	-0.0034965002902287434
2019-02-07	-0.0035087687010102453
2019-02-08	-0.0007702431441434232
2019-02-11	0.0008809804339335869
2019-02-12	0.0014302701539326002
2019-02-13	0.0003296683124376365
2019-02-14	0.006864360011550108
2019-02-15	-0.005126819798825344
2019-02-18	-0.002028454407916991
2019-02-19	-0.005053824449989142
2019-02-20	-0.000386440300997104
2019-02-21	-0.002706464981522161
2019-02-22	0.0006092191617130815
2019-02-25	0.0013284191929843203
2019-02-26	-0.012437123179779408
2019-02-27	-0.004030007869387675
2019-02-28	0.0023603358614294745
2019-03-01	0.003812472939304312
2019-03-04	0.0
2019-03-05	0.0008378527753500897
2019-03-06	0.0009487034244608505
2019-03-07	-0.0026204349860824427
2019-03-08	0.0040248265591127375
2019-03-11	-0.005957392798745298
2019-03-12	0.007953475305998436
2019-03-13	-0.006279200048092792
2019-03-14	-0.0035229261106181076
2019-03-15	0.0010662314515159643
2019-03-18	0.006894981398886779
2019-03-19	-0.0018928646427631701
2019-03-20	0.005243208655771214
2019-03-21	0.016313408176076072
2019-03-22	-0.01812626805982953
2019-03-25	0.0030027166143136164
2019-03-26	-0.004767715861357713
2019-03-27	-0.0007798539790360159
2019-03-28	0.007525871379078675
2019-03-29	0.004426509548331126
2019-04-01	-0.007051169437031102
2019-04-02	0.004660173857923056
2019-04-03	-0.006019086420747555
2019-04-04	0.0048333062065972765
2019-04-05	0.003538449753557993
2019-04-08	0.0022037858375802966
2019-04-09	0.0006046979722780232
2019-04-10	-0.0013734754100201974
2019-04-11	0.0017054384733856676
2019-04-12	0.00038440281593699055
2019-04-15	-0.0018116200017725959
2019-04-16	0.0037948914026100233
2019-04-17	0.001479394447359006
2019-04-18	-0.0006565002625500416
2019-04-23	0.002737326124907513
2019-04-24	0.0003821361871056972
2019-04-25	-0.001964747141548151
2019-04-26	0.0009296121478887809
2019-04-29	0.0008195430549373661
2019-04-30	-0.004912981840050512
2019-05-01	0.0003292161917445302
2019-05-02	-0.004058159958294616
2019-05-03	-0.006937913675465923
2019-05-07	0.00726364022323267
2019-05-08	0.0031376860835579112
2019-05-09	0.0004390157105327308
2019-05-10	-5.4821496186630014e-05
2019-05-13	0.004662593694445771
2019-05-14	0.0007098273936387844
2019-05-15	0.0036555989382787146
2019-05-16	0.005381927206242976
2019-05-17	0.00427161931277209
2019-05-20	0.0013999341603734283
2019-05-21	-0.005591744256172371
2019-05-22	0.008651019896817713
2019-05-23	-0.0033771368132206048
2019-05-24	0.002312865419563659
2019-05-28	0.00037559465058878416
2019-05-29	-0.0005363740248294224
2019-05-30	0.0028445618208603474
2019-05-31	0.00016055005789117338
2019-06-03	0.003638659342970696
2019-06-04	0.0
2019-06-05	0.0015995044554428794
2019-06-06	0.004205223483265019
2019-06-07	0.002491392716190699
2019-06-10	0.002696752214428555
