IBND,URTH,1677.T
0.0003128982843649,0.0,0.0024783147459728
0.0009384012289601,0.0,0.0061804697156984
0.0025000572204589,0.0,-0.0049140049140049
0.0018702479790904,0.0,-0.0061728395061728
0.004667129082996,0.0,-0.0037267080745341
-0.0018582028984137,0.0,0.0074812967581048
0.004343760212127,0.0454726149279798,0.0008663366336634
-0.0018534927579083,-0.0026591301099372,0.0028440707308026
-0.0086661275794808,-0.0312321356326517,0.0
0.0043708833900715,0.0,0.0086313193588163
-0.0015542194562141,0.0,0.0
-0.0024905983504878,0.0,-0.0012224938875305
-0.0062422208871576,0.0,-0.0061199510403916
-0.0021984828671092,0.0,-0.0061576354679803
0.0198300616631335,0.0,0.0049566294919454
0.0006171803124896,0.0,0.0073982737361282
0.0015423520845756,0.0,-0.0012239902080782
-0.0129350775439694,0.0,-0.0024420024420024
-0.0028081171522719,0.0,-0.0036719706242349
0.0031289828436491,0.0084529253824352,-0.0061425061425061
-0.0031192228488695,0.0,0.0049443757725586
-0.003441761769523,0.0,-0.0024600246002459
0.0015698347397707,0.0,-0.0036991368680641
0.0034482352450886,0.0,-0.0012376237623762
0.0046757388597289,0.0,-0.0012391573729864
-0.0009307719430018,0.0122807227579859,0.0024813895781636
0.001552771300493,0.0,-0.0012376237623762
-0.0065115995185319,0.0,-0.0037174721189591
-0.0031211104435787,0.0,-0.0012437810945273
-0.0093926468188154,0.0,-0.0062266500622665
0.0075853279313489,0.0,-0.0075187969924812
0.0112924255701749,-0.0080878486650175,0.0012626262626262
0.0021712063021066,0.0085420783487448,0.008827238335435
-0.0027855199245608,0.0117420712491447,0.0012499999999999
0.0074487229881083,0.0,0.0024968789013732
-0.0086259638691984,0.0,-0.0037359900373599
-0.0149160825880765,-0.0051369948765046,-0.0024999999999999
0.021766517668847,-0.0168292417806005,-0.0012531328320801
0.0052485948393352,0.0324839912195922,0.0062735257214554
0.002149867686481,0.0,0.0024937655860348
-0.0091939695752475,0.0062169933114877,-0.003731343283582
0.0043303242103116,0.0,0.0
-0.0027717939391547,0.0,-0.0012484394506866
0.0043236375858646,0.0,0.0
-0.0033825525462224,0.0,0.0
-0.0055538508492203,0.0,0.0012499999999999
0.0068259765382503,0.0,0.0024968789013732
0.0027735023257897,0.0078637330994661,0.0024906600249066
0.000614642200398,0.0,0.0062111801242235
0.0058353384120197,0.0,-0.0024691358024691
0.0103816840484851,0.0013003844035508,-0.0049504950495049
0.0045331376605379,-0.002411893588775,0.0
-0.0042118892080682,0.0,0.0049751243781095
-0.0030211020764631,0.0040915235043736,0.0037128712871286
0.0066667036576704,0.0,-0.0024660912453761
-0.0051174586813871,0.0,0.0
0.0006051575862442,-0.0107427637159347,0.0
0.0072573837520888,0.0046807714044978,0.0
-0.0033023298053588,0.0,0.0012422360248447
-0.0006024234127728,-0.0005590529143156,0.0037220843672456
0.0024110312122251,0.0,-0.003708281829419
0.0165364726251873,0.0311392529495617,0.0074441687344912
-0.002366217917929,-0.002712436044323,-0.0024630541871921
0.0056329270467694,0.0056209891208849,0.0
0.0017689085061904,0.0021637711605304,-0.0012345679012345
0.0082401054464065,0.0203310042495643,-0.0012360939431397
0.0061296821207936,0.0049374466322431,0.0099009900990099
-0.003471186952389,-0.0026426658847298,0.0049019607843137
0.0005805647988603,0.0,0.0073170731707317
-0.0026109703916643,0.0,-0.0072639225181597
-0.0002909289098232,0.0012365252441177,-0.0060975609756097
-0.0020366510619609,0.0,-0.0012269938650306
-0.0023323037357675,0.0,-0.0024570024570024
-0.0014612229682668,-0.0199365042701322,-0.0036945812807881
0.005267787966678,0.0091809566738971,0.0049443757725586
-0.0069868376835691,0.0,-0.0024600246002459
0.0023452950725877,0.0,0.0049321824907522
0.0049722723156173,0.0,0.0
0.0011641709783698,-0.0051730451020914,0.0024539877300613
0.0095929651662709,0.0,0.0012239902080783
-0.002015539756604,0.0,0.0024449877750611
-0.0069264550619874,-0.0101459539289412,-0.0012195121951219
0.0026155231905546,-0.009171050721685,-0.0073260073260073
-0.0005797234134398,0.0067151135540559,-0.0024600246002459
0.0017401790628657,0.0,0.0
0.0002894707952572,0.0,0.0098643649815042
0.0092619305901739,0.0,-0.0012210012210012
0.0054488800466383,0.0,0.0
-0.0062749917879559,0.012799694769209,0.0048899755501221
-0.0028702202549694,0.0,0.002433090024331
0.0020149594542939,0.0,0.0048543689320388
-0.0048837109145596,0.0,0.0072463768115942
-0.0002886351532728,0.0,0.001199040767386
-0.0103956280464289,-0.0245639206233343,0.0
0.0040851878546364,0.0,0.0
0.0049404819644416,0.0,-0.0059880239520958
-0.0040486754462798,0.0102190033045164,0.0072289156626506
-0.003774601004692,0.0001806055170334,0.0011961722488038
-0.0037890137834979,0.0,0.0
0.0040959446576493,-0.0039732239524963,-0.008363201911589
-0.0002913263875905,0.0,0.0024096385542169
-0.0002915224666314,0.0,-0.0048076923076922
-0.0023323037357675,-0.0250226841329763,0.0036231884057971
-0.002337867568698,0.0,0.0024067388688326
0.0,-0.0039055064661495,-0.0012004801920768
0.0008786988820501,-0.0104555892257738,-0.0060096153846154
-0.0008779274481828,0.0,0.0072551390568318
-0.0005858365003291,0.0,0.0036014405762305
0.0017585397177415,0.0233962580842792,0.0035885167464115
0.0008776705391759,-0.0033185895944992,0.0011918951132301
-0.0020461764600276,0.0,0.0
-0.0025921702022931,0.0,0.007125890736342
0.0005775471310074,0.0201627844043381,0.0011792452830188
0.0011543174334409,0.0,-0.0023557126030624
0.0054771533274136,0.0106980985723279,0.0106257378984651
-0.0025802795249958,0.0,0.0058411214953271
0.0008622816472385,-0.0053821859118046,-0.0011614401858304
0.0068926387297605,-0.0045093796210802,-0.0011627906976744
-0.0019965685134726,0.0123210784942238,0.0058207217694994
-0.0040012345707277,-0.0046536303294042,-0.0046296296296296
-0.0028693968005579,0.0032368333609094,0.0034883720930232
-0.0008632742243704,0.0,0.0011587485515642
0.0048962604541598,0.0,-0.0011574074074074
0.0054457565127565,0.0,0.0
0.0,0.0,0.0139049826187718
0.0045609988329724,0.0,0.0011428571428571
0.0011349914564424,0.0136224826861703,0.0068493150684931
0.0025510248214835,-0.0123784398299461,-0.0022675736961451
0.0014136058402725,0.0,0.0113636363636364
-0.0002822789963318,0.0076991999449207,-0.0044943820224718
-0.0033888430500385,0.0,0.0
0.0036754614656786,0.0,0.0033670033670034
-0.0025352155658561,-0.0058635043268482,0.0100671140939596
-0.0005648251299027,-0.0017873509822112,0.0121816168327795
0.0040299189085881,-0.0123392261587722,0.0054704595185994
0.0063072648872986,-0.0058068242199907,0.0097932535364526
-0.0037036256145086,-0.0023009038604466,-0.0140086206896551
0.0008578432442007,0.0,-0.0021857923497268
0.0128571646554129,0.0150789835892222,0.0076670317634173
0.0019746034786378,0.0052429086099354,0.0152173913043478
-0.0050392021003474,0.0001738233910575,0.0042826552462527
-0.0008441922684653,0.0,-0.0138592750533048
0.0019713746220888,0.0,0.0064864864864864
-0.001405369566737,0.0013906106857675,0.0150375939849625
-0.0022515625979711,0.0,-0.0021299254526091
0.0028208313672488,0.021871173549455,-0.0096051227321237
0.0016878023791477,0.0,0.0107758620689655
0.0005616528340597,-0.0076439743690182,0.0095948827292111
-0.003648640589898,0.0046217128761774,0.0042238648363253
0.002535215565856,0.0023854695454361,-0.0010515247108306
0.0030907729665621,0.0,0.003157894736842
-0.0011204738003498,-0.0013598814986345,0.0
0.0081323868975953,0.0120850907995346,0.011542497376705
-0.0097358075491106,-0.0077362780281774,0.0082987551867219
0.0053371474592722,0.0200000051724709,-0.0041152263374485
-0.0033529685250711,-0.0136257841586234,0.0123966942148761
-0.0086907085648139,0.0,-0.0020408163265306
-0.0002828658387392,0.0018531099936069,-0.0010224948875255
0.0,-0.0035354022521099,0.0020470829068577
0.0005645062825683,0.0020274159379332,-0.0081716036772216
-0.0059238104359139,0.0,0.0020597322348094
0.0008512706545984,0.0,-0.0041109969167523
0.0005670671251514,0.0052267332897644,0.0
-0.007934332296119,0.0005032303678571,0.0010266940451746
-0.0042844249749472,-0.0221290806547849,-0.0051282051282051
0.0020080233390309,0.0094290968591694,-0.0041237113402061
-0.0074435194377007,0.0005094901282725,0.0082815734989647
0.0011537616856056,-0.0127312850440102,-0.0112936344969198
0.0017286480804852,0.0135832344841813,-0.0134994807892003
-0.0011504433419819,0.0028837687318943,0.0115789473684211
-0.0054707350766854,-0.0028754765226091,-0.0010405827263267
0.001158104066794,-0.0047498318977151,0.0052083333333332
0.0020242825655767,0.0167036541250877,0.0010362694300518
-0.0040404963399824,-0.0030176077212284,-0.0051759834368529
0.0060852770032993,0.0021859298932167,0.0041623309053069
-0.0066244105457917,0.011073823226668,0.0093264248704663
-0.0023195658788452,-0.0051443340064444,0.0051334702258727
0.0008718041101396,-0.0015012535686826,0.0051072522982635
-0.003774601004692,-0.0005011489975108,0.0020325203252031
0.0037889026002535,0.0123683409848307,-0.0030425963488843
0.0060976453990639,0.0013208161046354,0.0040691759918616
-0.0083694344229898,-0.0065952434594453,-0.0172239108409321
-0.0011641709783699,-0.0053111982543438,0.0144329896907215
0.0014568542396604,0.0001667220498529,0.0010162601626015
0.0049462318570183,0.0053351066566595,-0.0111675126903553
-0.0083960888199332,-0.0038142544800393,0.0061601642710471
0.0014598317389939,0.0049941607888237,-0.0081632653061224
-0.0052478224250598,0.0,0.0030864197530864
0.0011723598118276,0.0,-0.0051282051282051
0.0029273558128739,-0.0061288543718914,-0.001031991744066
-0.0037944325682077,0.0113333384195963,-0.0103305785123967
0.0032229887755359,-0.0138431138490986,0.0052192066805845
0.0067172760210749,0.0101938604411113,0.0093457943925232
0.0072526832360495,-0.0057899468056407,0.0257201646090534
-0.0005760500305439,0.0,0.0270812437311935
0.0034581823990311,0.0126456265478562,0.01171875
-0.000287143067801,0.0123233649766416,0.001930501930502
0.0051709364571841,0.0108748281497783,0.0
0.0017147057935316,-0.0067437086894248,0.0019267822736031
-0.0037090177159768,-0.0253798848906169,-0.0173076923076923
0.0083047231023409,0.017581647744191,-0.0039138943248532
-0.0053961554004349,-0.0257538395379732,0.0117878192534381
-0.000571115291326,0.0021750220364662,-0.0019417475728155
0.00028566632952,0.0,0.0058365758754863
0.0017138353661134,0.0,0.011605415860735
-0.0039919985989934,0.0115191754446095,-0.0057361376673039
0.0022902380663754,0.0105627890417012,0.0038461538461538
0.0008569721631688,0.0455658520608928,0.0
0.0031392867430781,-0.0471727085507974,-0.0038314176245211
0.0053748924924379,0.0114192621802879,0.0
0.0030951212019665,-0.0098387195217993,-0.0057692307692307
-0.0064517067907172,0.0205245503951403,0.0019342359767891
-0.0002825182736829,0.0023573425846885,0.0096525096525097
0.0067834329147553,0.0040765465852417,-0.0057361376673039
-0.0075800243082541,0.0118676159488653,-0.0019230769230769
-0.0067891902158137,-0.0023148382533114,0.0192678227360307
-0.000569651307775,0.0037122638531332,0.0
-0.003704789613848,-0.0178764040425797,-0.0037807183364839
-0.0042905524916978,0.0,0.0037950664136623
0.0011490117567409,0.0326376593644712,-0.0037807183364839
-0.0043040952008369,-0.0138276259910909,0.0037950664136623
0.0046109465099204,-0.0072419292704594,0.0037807183364839
0.0017211003311323,0.0262300548409355,-0.0018832391713747
-0.004868218151755,-0.0272232755140177,0.0037735849056603
0.0060431391215152,0.0,-0.0112781954887217
0.0,-0.0267413126378097,-0.0038022813688213
-0.0060068389580114,0.0071885107653075,0.0076335877862594
-0.0002877214829698,-0.0039651071058705,-0.0037878787878787
0.0092112745930743,0.0,-0.0076045627376425
-0.0045636007171978,0.0128981111963613,-0.0038314176245211
0.0054440864871623,-0.0177645190578938,-0.0038461538461538
0.0011399519906925,0.0275287679034494,-0.0077220077220077
-0.0019925901706775,-0.0305295227872912,0.0038910505836575
0.0091272014343957,0.0,-0.0155038759689922
-0.0050876285964275,-0.0030527383721453,-0.0118110236220472
0.0028408656805023,0.0035455475166505,0.0099601593625497
0.0062323293330881,-0.0131684549348992,-0.0059171597633136
0.0025337880469598,0.0418225524527076,-0.0119047619047618
0.0022465042119141,0.0,-0.0200803212851405
0.0016811817203632,0.0,0.007172131147541
-0.0005594533640187,0.0089034633663316,0.0040691759918616
-0.0025188959905108,0.0,-0.0050658561296859
-0.0115039240862386,-0.0013933479330116,0.0122199592668024
-0.0096508701960178,-0.0348837209302325,0.0040241448692153
-0.0094582408177206,-0.0016064011907003,-0.003006012024048
-0.0037616048307134,-0.0506838527520753,-0.0030150753768843
-0.0153935165436871,0.0,-0.0100806451612903
0.0082595506399352,0.0542373010667704,-0.0040733197556007
0.0122878339729479,-0.0271704569240649,-0.0051124744376278
-0.0086704985633143,0.0,0.014388489208633
0.0037901186882467,0.0,-0.0010131712259371
-0.0069707138059686,-0.0008262971153107,0.0
0.007897059625874,0.0132318764335872,0.0131845841784989
-0.014799719532291,0.0120796881936362,0.005005005005005
-0.0011782301805132,0.0,-0.0079681274900398
-0.0053081777052711,0.0,-0.005020080321285
0.0029647877312639,0.0,-0.0010090817356205
0.0230564214330271,0.0132258015294228,0.0010101010101009
0.0005778808844543,0.012416408517766,0.0090817356205852
0.0046229368561252,0.0242011823751093,0.0
-0.0014379993213196,-0.0038610038610038,0.0
0.0,0.0206201834272043,0.0
0.0040322403434984,0.0,0.0
0.0048765968436279,-0.0197478811423114,0.012
-0.0002854216923099,-0.0083681560676447,-0.0019762845849802
-0.003712194929067,-0.0021878918686263,0.0039603960396039
0.0060188904599109,0.0070478400687685,0.0039447731755424
-0.0028489595005202,-0.004510122889013,-0.011787819253438
0.0,0.0239024953637811,-0.0129224652087475
0.0031428745814732,0.0,0.0070493454179254
0.0034177991967732,-0.0230393975455793,-0.002
-0.0119216058587167,0.0132750037533333,0.0100200400801602
0.0066072833427923,0.0,-0.0079365079365079
0.0028538376572011,0.0220406961422989,0.006
0.0036995182234844,-0.011913752746398,-0.0039761431411531
0.0,-0.0086996294876113,-0.0189620758483033
0.0099234042976614,0.025712176702189,0.0071210579857579
-0.0053340435824356,0.0,-0.002020202020202
-0.0005645062825684,-0.0055539287200196,0.0030364372469635
-0.0064953273998146,0.0,0.0060544904137234
-0.0034109986027234,0.0022641739755306,0.0020060180541625
0.0094123788771103,-0.0183735119377616,0.0
-0.0016953252226191,-0.0257747821004901,0.001001001001001
0.0,0.0,-0.001
0.0067930328709628,0.0,-0.003003003003003
-0.0059038258722058,-0.0078740157480314,0.001004016064257
-0.0011312475915408,0.0244444589766243,-0.0030090270812437
0.0016987931429628,0.0,0.0
0.0014132062055138,-0.0018593545844397,0.0010060362173038
0.0039514363094144,-0.0367898012922834,0.0040201005025126
-0.0047792569694637,0.0246575763546554,-0.0010010010010009
-0.0067797081390333,-0.0201321572370408,-0.002004008016032
-0.001706523707378,0.0104334114580892,0.0
-0.0096866144549427,0.0,-0.0039840637450199
0.0066168978147249,0.0,0.01
-0.0140040484413108,0.0168387825328679,0.0
0.0081159066462861,0.0049992139375838,0.0
0.0034503378606633,-0.0054407318336092,-0.0079207920792079
0.0005729696903187,0.0,0.0099800399201597
0.0065865798680979,0.0,0.0
0.0,0.0143795246987339,0.0
0.0014224533396887,-0.0053928885345485,0.0039525691699604
0.0,0.0035493166158551,-0.0039370078740157
0.0234462706378884,0.0295248070888256,-0.0039525691699604
-0.0060723495303015,-0.0068707857422051,0.0019841269841269
-0.0016661361119217,0.0039103947147536,0.0059405940594059
0.0011123725402044,-0.0136862093841441,0.0039370078740157
0.0038888719346787,0.0184507327033907,-0.0039215686274509
-0.0027669749809053,0.0,0.0019685039370078
0.0036070269177479,-0.0058391882662449,0.0
-0.0019352971625062,0.0013553665033509,0.0019646365422396
0.0005540293243504,-0.0075199280502977,-0.0058823529411764
0.0022148901832903,-0.0089406933927869,0.009861932938856
0.0033148875512625,-0.0087155914606311,-0.001953125
-0.0088105643588378,0.0047816990565818,-0.0078277886497064
0.0069444444444444,-0.0062940748627025,0.0059171597633136
-0.0005517367658943,-0.0109687421141023,-0.0156862745098039
-0.0046921935162359,0.0129647278128151,0.0
-0.0008320186592217,-0.0001542349493571,0.0039840637450199
0.0030530284229366,0.0206663177508863,0.0
-0.0058010795593034,-0.0054995511058134,0.0019841269841269
0.0016670618448357,0.0319508737297673,0.0
0.0160888167359078,0.0075915768668308,0.0
0.0010919219127429,0.0019204793725704,0.0
-0.0013634916704983,-0.0036862282678405,0.0019801980198019
0.0122883882049389,0.0084356918365928,0.0
-0.0010790643608483,-0.0080716621174693,0.0019762845849802
0.0018903509892458,0.0044385718007449,0.0
-0.0008085924671344,0.0030932256055473,0.0
-0.0021580258164553,0.0064611226323809,0.0019723865877712
-0.001351799121083,0.0010212969636591,-0.0050393700787401
-0.0018949566168529,-0.0045182561701796,0.0070433681544792
-0.0160021743878507,-0.001756994747,0.0
-0.0110252956075042,0.0022000810385376,-0.0039292730844793
-0.0041608242539833,-0.0053920538002377,0.0039447731755424
0.0061280611881666,-0.0074725587726075,0.0019646365422396
-0.0038759522089811,0.0017715197869265,-0.0039215686274509
-0.0072261902401636,-0.0119363034380843,-0.0059055118110236
0.0036393406768033,0.0,0.0
-0.000278893220607,0.0,0.0059405940594059
0.0027901359848032,0.0144667195698682,0.0
0.0036171695348541,-0.0002939818296572,-0.0039370078740157
0.0005544901007177,0.0042647193459903,0.0079051383399209
0.0030479526153084,0.0207936469454994,-0.0019607843137254
0.0011049976432127,-0.0245301837172674,0.0
-0.0091060103689445,0.000588248757755,0.0
0.0016708820257858,0.0176366392136295,0.0019646365422396
0.0075062676842021,0.0036106298052156,0.0098039215686274
-0.0013797750949753,-0.0100733482481102,0.003883495145631
0.0044211067555561,-0.0013083873540818,-0.0019342359767892
0.0,0.0016011734386893,0.003875968992248
0.0046768085496236,0.0110449377008523,0.0057471264367816
-0.0093099712027964,-0.0145177826744422,-0.0057142857142856
0.0046986779301103,-0.0068553272672077,0.0057471264367816
-0.0013754948874659,-0.0004405754282612,0.0
0.0016529304284325,-0.0051424990695859,-0.0057142857142856
0.0049505033595773,0.0112243707946637,-0.0038314176245211
0.0024630583013927,0.0014604713354504,0.0076923076923076
0.0035489284637537,-0.0017500765220375,0.0038167938931297
0.0013602571828335,-0.0112490383841599,-0.0038022813688213
-0.0054333266905165,-0.0130023234256793,0.0019083969465649
0.0027314524024568,0.0025448826523795,0.0019047619047618
0.0027241158080186,0.0135881143217528,-0.0038022813688213
-0.0021733721290414,-0.0038302079751902,0.0019083969465649
-0.0035393702623313,0.0104998381489793,-0.0019047619047618
-0.0040982982905778,-0.000878167516176,0.0057251908396946
0.0038408610896596,0.0,0.0056925996204932
-0.0024483176468256,-0.0075308363429202,-0.0056603773584905
0.0013635956982447,0.0147381023525654,0.0056710775047259
-0.0016340242727765,-0.0043141076762744,-0.0056390977443608
0.0024549959891568,0.008376687593143,0.0113421550094519
0.0066189103578713,-0.0084831623493399,-0.0037383177570093
-0.0038355997163955,0.0124710066961877,-0.0018761726078799
-0.0033003006014967,-0.0024348062115204,0.0037593984962405
0.0019315588184922,-0.0100503167595283,-0.0018726591760299
0.007160515331857,0.0120377355734726,0.0
0.0,-0.0015827425949864,-0.0131332082551595
-0.0065448016294906,0.0090790785265801,0.0095057034220531
0.0024704955211076,-0.0002855847475734,0.0075329566854991
-0.0046550378289066,-0.0018571036202567,0.0037383177570093
0.0052270274933166,0.0040074247644219,0.0
-0.0027367894447934,0.0008552752286343,0.0
0.0109769906957604,-0.0135307927735365,0.0056285178236397
-0.0021716023540534,-0.0166041220099433,-0.0074626865671642
-0.0027203068195603,-0.0058728750887444,-0.0056390977443608
0.0013638635370609,0.0085659701505991,0.0018903591682419
0.0002724635379982,-0.0111290397721706,0.0113207547169811
-0.006808278640771,0.0035539444411052,-0.0149253731343284
-0.001096816950602,-0.005754750021643,0.0018939393939394
0.0,-0.0195903791723182,0.0056710775047259
-0.0024704955211077,0.0048440766977078,-0.018796992481203
0.0027517466621136,-0.0016571349036309,0.0057471264367816
0.000823342347004,0.017202460793579,-0.0057142857142856
0.0087743264083732,0.0109775674761678,0.0076628352490422
-0.0002718710514151,-0.0007337204789177,0.0038022813688212
-0.0035411946788349,0.0020219438759065,0.0037878787878788
0.0098413553207827,0.0025944121115817,-0.0056603773584905
0.0002707670980592,0.002731490052831,0.0
0.0054127404278716,0.002437249733983,0.0018867924528302
-0.0021534812319983,0.0005720954887711,0.0
-0.0021580258164553,0.0027158725542124,-0.0056497175141242
0.0029736899341188,0.0,0.0037878787878788
-0.0016171849342689,0.0098359914041794,0.0018867924528302
0.00458958328141,-0.0046583034827691,0.0075329566854991
-0.0021499064317581,-0.0043966129427897,0.0
0.0032318591013402,-0.0056979190010405,-0.0037383177570093
0.0048322229577391,0.0163323687651288,0.0037523452157599
-0.0045418643402754,-0.0132506682979417,-0.0037383177570093
-0.0013419012161267,0.0128571646554129,-0.0056285178236398
0.0013437043346073,0.0033850191622624,0.0075471698113207
0.0053677072450073,0.0063255123995358,-0.0018726591760299
0.0,-0.001257107731447,-0.0018761726078799
0.0002670084483429,-0.0065734436461976,0.0018796992481202
-0.0008007097148842,-0.0102772876261379,0.0056285178236397
0.0029380505979264,0.0022759036382551,-0.001865671641791
-0.0002662668904487,-0.0092251140267491,0.0018691588785046
0.0021310073097076,-0.0045838662944462,-0.0074626865671642
0.0013290600340281,0.0,-0.0037593984962406
0.0005309386444345,0.003741576402696,0.0037735849056603
-0.0106128343262443,0.0126164480776769,0.0037593984962405
-0.0075087848516932,-0.0043890354049072,-0.0037453183520599
0.0064586027839692,-0.0038576461109762,0.0037593984962405
-0.001336979938977,0.0077452797772898,0.0
0.0002677948230012,0.0082549698836555,0.0
-0.0034796859205407,-0.0125635154666489,-0.0037453183520599
-0.0002685555105059,-0.0008577206749292,0.0
0.0024180588295583,0.0186007020047329,0.0037593984962405
-0.0045564721893651,0.0009832798486253,0.0074906367041198
-0.0008077215883109,0.002666219566602,0.003717472118959
-0.0032336009138004,-0.0097970185883878,-0.0037037037037036
0.0045957870027422,-0.0065017538441365,0.0074349442379182
0.0026910246106488,-0.0085360430545755,-0.0092250922509224
0.0032206857753045,0.0136317536943828,-0.0018621973929237
0.0050828951653254,-0.0039637426630259,-0.0074626865671642
0.0013308287853788,-0.0011370356788046,0.0093984962406015
0.0031898657626043,-0.00682976288953,-0.0087895716945995
-0.0050345106771593,0.0040114436540819,0.0051100924325542
0.0013315376318623,-0.0082762816195828,0.0018691588785046
0.0015957812693081,0.0162589532865895,0.0037313432835821
-0.0018587279635644,0.0072207582622521,0.0
-0.0015962057208687,-0.0047792569694637,0.0037243947858474
-0.0026644944677232,0.0070621465882492,0.0
0.0021372699894517,0.0,-0.0037105751391465
0.0005332033766631,0.0004207402245846,0.0037243947858474
0.0045297625678677,-0.0050469732386131,-0.0018552875695733
0.0013262396829896,-0.0102860834772063,0.0
0.0079765815525665,-0.0124232188334864,0.0
-0.0007913157324616,0.0199293803831712,-0.0018587360594795
0.0005279951742267,-0.0120565784704755,0.0055865921787709
-0.0013140404221572,-0.0076805341023598,-0.0074074074074074
-0.0021053113435444,0.0130875364076523,0.0037313432835821
-0.0065928273225692,-0.0033337667855427,-0.0018587360594795
0.001061877288869,0.0020906136010996,-0.0018621973929237
